Lodged card (Carlson Wagonlit),06/01/2012,328262392,Carlson Wagonlit Travel UK Limited,722.80
Lodged card (Carlson Wagonlit),06/01/2012,328258776,Carlson Wagonlit Travel UK Limited,-936.70
Lodged card (Carlson Wagonlit),06/01/2012,328475546,Carlson Wagonlit Travel UK Limited,-1390.02
Lodged card (Carlson Wagonlit),09/01/2012,328666646,Carlson Wagonlit Travel UK Limited,1890.32
Lodged card (Carlson Wagonlit),09/01/2012,328666578,Carlson Wagonlit Travel UK Limited,1684.32
Lodged card (Carlson Wagonlit),09/01/2012,328665889,Carlson Wagonlit Travel UK Limited,716.90
Lodged card (Carlson Wagonlit),09/01/2012,328665890,Carlson Wagonlit Travel UK Limited,716.90
Lodged card (Carlson Wagonlit),11/01/2012,329106754,Carlson Wagonlit Travel UK Limited,5146.83
Lodged card (Carlson Wagonlit),17/01/2012,330123567,Carlson Wagonlit Travel UK Limited,831.55
Lodged card (Carlson Wagonlit),17/01/2012,330123480,Carlson Wagonlit Travel UK Limited,-569.45
Lodged card (Carlson Wagonlit),17/01/2012,330342816,Carlson Wagonlit Travel UK Limited,-549.90
Lodged card (Carlson Wagonlit),17/01/2012,330123568,Carlson Wagonlit Travel UK Limited,831.55
Lodged card (Carlson Wagonlit),17/01/2012,330123481,Carlson Wagonlit Travel UK Limited,-693.25
Lodged card (Carlson Wagonlit),23/01/2012,331118543,Carlson Wagonlit Travel UK Limited,658.60
Lodged card (Carlson Wagonlit),25/01/2012,331596112,Carlson Wagonlit Travel UK Limited,658.60
Lodged card (Carlson Wagonlit),26/01/2012,331920495,Carlson Wagonlit Travel UK Limited,2523.50
Lodged card (Carlson Wagonlit),26/01/2012,331920494,Carlson Wagonlit Travel UK Limited,2523.50
Lodged card (Carlson Wagonlit),27/01/2012,332151597,Carlson Wagonlit Travel UK Limited,2115.73
Lodged card (Carlson Wagonlit),27/01/2012,332151593,Carlson Wagonlit Travel UK Limited,2115.73
Lodged card (Carlson Wagonlit),30/01/2012,332350047,Carlson Wagonlit Travel UK Limited,3905.93
Lodged card (Carlson Wagonlit),31/01/2012,332590798,Carlson Wagonlit Travel UK Limited,532.15
Lodged card (Carlson Wagonlit),02/02/2012,333124830,Carlson Wagonlit Travel UK Limited,1093.23
Lodged card (Carlson Wagonlit),06/02/2012,333573949,Carlson Wagonlit Travel UK Limited,3723.96
Lodged card (Carlson Wagonlit),06/02/2012,333573939,Carlson Wagonlit Travel UK Limited,3881.83
Lodged card (Carlson Wagonlit),07/02/2012,333800092,Carlson Wagonlit Travel UK Limited,893.20
Lodged card (Carlson Wagonlit),08/02/2012,334029320,Carlson Wagonlit Travel UK Limited,3234.83
Lodged card (Carlson Wagonlit),08/02/2012,334029321,Carlson Wagonlit Travel UK Limited,3234.83
Lodged card (Carlson Wagonlit),10/02/2012,334576896,Carlson Wagonlit Travel UK Limited,1234.93
Lodged card (Carlson Wagonlit),10/02/2012,334576901,Carlson Wagonlit Travel UK Limited,1234.93
Lodged card (Carlson Wagonlit),13/02/2012,334774539,Carlson Wagonlit Travel UK Limited,3016.00
Lodged card (Carlson Wagonlit),13/02/2012,334774540,Carlson Wagonlit Travel UK Limited,3016.00
Lodged card (Carlson Wagonlit),14/02/2012,334986367,Carlson Wagonlit Travel UK Limited,1230.43
Lodged card (Carlson Wagonlit),16/02/2012,336495377,Carlson Wagonlit Travel UK Limited,3881.43
Lodged card (Carlson Wagonlit),21/02/2012,337203184,Carlson Wagonlit Travel UK Limited,4553.43
Lodged card (Carlson Wagonlit),21/02/2012,337203245,Carlson Wagonlit Travel UK Limited,4496.43
Lodged card (Carlson Wagonlit),21/02/2012,337203238,Carlson Wagonlit Travel UK Limited,3900.43
Lodged card (Carlson Wagonlit),21/02/2012,337203239,Carlson Wagonlit Travel UK Limited,3900.43
Lodged card (Carlson Wagonlit),21/02/2012,337206066,Carlson Wagonlit Travel UK Limited,-2445.50
Lodged card (Carlson Wagonlit),21/02/2012,337206067,Carlson Wagonlit Travel UK Limited,-2542.40
Lodged card (Carlson Wagonlit),21/02/2012,337203240,Carlson Wagonlit Travel UK Limited,3900.43
Lodged card (Carlson Wagonlit),22/02/2012,340341054,Carlson Wagonlit Travel UK Limited,691.60
Lodged card (Carlson Wagonlit),22/02/2012,340341055,Carlson Wagonlit Travel UK Limited,691.60
Lodged card (Carlson Wagonlit),22/02/2012,337446357,Carlson Wagonlit Travel UK Limited,508.40
Lodged card (Carlson Wagonlit),22/02/2012,337446358,Carlson Wagonlit Travel UK Limited,508.40
Lodged card (Carlson Wagonlit),23/02/2012,340341034,Carlson Wagonlit Travel UK Limited,1554.63
Lodged card (Carlson Wagonlit),23/02/2012,340341036,Carlson Wagonlit Travel UK Limited,1554.63
Lodged card (Carlson Wagonlit),23/02/2012,340341033,Carlson Wagonlit Travel UK Limited,1913.13
Lodged card (Carlson Wagonlit),23/02/2012,340340944,Carlson Wagonlit Travel UK Limited,676.39
Lodged card (Carlson Wagonlit),27/02/2012,340843746,Carlson Wagonlit Travel UK Limited,4056.33
Lodged card (Carlson Wagonlit),27/02/2012,340843741,Carlson Wagonlit Travel UK Limited,3100.33
Lodged card (Carlson Wagonlit),28/02/2012,341065453,Carlson Wagonlit Travel UK Limited,4477.33
Lodged card (Carlson Wagonlit),28/02/2012,341068314,Carlson Wagonlit Travel UK Limited,636.95
Lodged card (Carlson Wagonlit),28/02/2012,341068310,Carlson Wagonlit Travel UK Limited,2898.76
Lodged card (Carlson Wagonlit),28/02/2012,341068311,Carlson Wagonlit Travel UK Limited,1648.76
Lodged card (Carlson Wagonlit),28/02/2012,341068316,Carlson Wagonlit Travel UK Limited,1516.13
Lodged card (Carlson Wagonlit),28/02/2012,341065452,Carlson Wagonlit Travel UK Limited,3416.33
Lodged card (Carlson Wagonlit),28/02/2012,341065455,Carlson Wagonlit Travel UK Limited,3416.33
Lodged card (Carlson Wagonlit),28/02/2012,341065458,Carlson Wagonlit Travel UK Limited,4477.33
Lodged card (Carlson Wagonlit),29/02/2012,341354463,Carlson Wagonlit Travel UK Limited,569.00
Lodged card (Carlson Wagonlit),01/03/2012,342125829,Carlson Wagonlit Travel UK Limited,2089.73
Lodged card (Carlson Wagonlit),01/03/2012,342125825,Carlson Wagonlit Travel UK Limited,634.23
Lodged card (Carlson Wagonlit),01/03/2012,342125826,Carlson Wagonlit Travel UK Limited,634.23
Lodged card (Carlson Wagonlit),01/03/2012,342125337,Carlson Wagonlit Travel UK Limited,2223.66
Lodged card (Carlson Wagonlit),01/03/2012,342125464,Carlson Wagonlit Travel UK Limited,841.53
Lodged card (Carlson Wagonlit),01/03/2012,342125877,Carlson Wagonlit Travel UK Limited,-4496.43
Lodged card (Carlson Wagonlit),01/03/2012,342125786,Carlson Wagonlit Travel UK Limited,2792.13
Lodged card (Carlson Wagonlit),01/03/2012,342387693,Carlson Wagonlit Travel UK Limited,1592.40
Lodged card (Carlson Wagonlit),01/03/2012,342125823,Carlson Wagonlit Travel UK Limited,5106.33
Lodged card (Carlson Wagonlit),01/03/2012,342109472,Carlson Wagonlit Travel UK Limited,1473.16
Lodged card (Carlson Wagonlit),01/03/2012,342125785,Carlson Wagonlit Travel UK Limited,2297.63
Lodged card (Carlson Wagonlit),01/03/2012,342125988,Carlson Wagonlit Travel UK Limited,7542.93
Lodged card (Carlson Wagonlit),01/03/2012,342109473,Carlson Wagonlit Travel UK Limited,1473.16
Lodged card (Carlson Wagonlit),01/03/2012,342617830,Carlson Wagonlit Travel UK Limited,1746.00
Lodged card (Carlson Wagonlit),02/03/2012,342386057,Carlson Wagonlit Travel UK Limited,596.80
Lodged card (Carlson Wagonlit),02/03/2012,342383990,Carlson Wagonlit Travel UK Limited,918.39
Lodged card (Carlson Wagonlit),02/03/2012,342125985,Carlson Wagonlit Travel UK Limited,4310.23
Lodged card (Carlson Wagonlit),02/03/2012,342384011,Carlson Wagonlit Travel UK Limited,-3900.43
Lodged card (Carlson Wagonlit),02/03/2012,342384012,Carlson Wagonlit Travel UK Limited,-3900.43
Lodged card (Carlson Wagonlit),02/03/2012,342384013,Carlson Wagonlit Travel UK Limited,-3900.43
Lodged card (Carlson Wagonlit),04/03/2012,342384093,Carlson Wagonlit Travel UK Limited,3393.43
Lodged card (Carlson Wagonlit),05/03/2012,342614812,Carlson Wagonlit Travel UK Limited,2524.99
Lodged card (Carlson Wagonlit),06/03/2012,342860484,Carlson Wagonlit Travel UK Limited,1760.00
Lodged card (Carlson Wagonlit),06/03/2012,342860486,Carlson Wagonlit Travel UK Limited,1760.00
Lodged card (Carlson Wagonlit),06/03/2012,342860487,Carlson Wagonlit Travel UK Limited,671.50
Lodged card (Carlson Wagonlit),06/03/2012,342860489,Carlson Wagonlit Travel UK Limited,1879.53
Lodged card (Carlson Wagonlit),06/03/2012,342860491,Carlson Wagonlit Travel UK Limited,2550.53
Lodged card (Carlson Wagonlit),06/03/2012,342863073,Carlson Wagonlit Travel UK Limited,835.93
Lodged card (Carlson Wagonlit),06/03/2012,342860481,Carlson Wagonlit Travel UK Limited,2839.19
Lodged card (Carlson Wagonlit),06/03/2012,342860488,Carlson Wagonlit Travel UK Limited,1302.49
Lodged card (Carlson Wagonlit),07/03/2012,343114310,Carlson Wagonlit Travel UK Limited,993.63
Lodged card (Carlson Wagonlit),07/03/2012,343114309,Carlson Wagonlit Travel UK Limited,851.63
Lodged card (Carlson Wagonlit),07/03/2012,343114303,Carlson Wagonlit Travel UK Limited,-2898.76
Lodged card (Carlson Wagonlit),07/03/2012,343109143,Carlson Wagonlit Travel UK Limited,4679.23
Lodged card (Carlson Wagonlit),07/03/2012,343114298,Carlson Wagonlit Travel UK Limited,3155.17
Lodged card (Carlson Wagonlit),07/03/2012,343114299,Carlson Wagonlit Travel UK Limited,3455.17
Lodged card (Carlson Wagonlit),07/03/2012,343109266,Carlson Wagonlit Travel UK Limited,2645.60
Lodged card (Carlson Wagonlit),07/03/2012,345040661,Carlson Wagonlit Travel UK Limited,582.30
Lodged card (Carlson Wagonlit),07/03/2012,343109131,Carlson Wagonlit Travel UK Limited,2224.83
Lodged card (Carlson Wagonlit),07/03/2012,343109144,Carlson Wagonlit Travel UK Limited,2515.83
Lodged card (Carlson Wagonlit),07/03/2012,343109141,Carlson Wagonlit Travel UK Limited,2211.33
Lodged card (Carlson Wagonlit),07/03/2012,343109149,Carlson Wagonlit Travel UK Limited,2332.43
Lodged card (Carlson Wagonlit),07/03/2012,343109138,Carlson Wagonlit Travel UK Limited,2205.63
Lodged card (Carlson Wagonlit),07/03/2012,343114308,Carlson Wagonlit Travel UK Limited,-5547.03
Lodged card (Carlson Wagonlit),07/03/2012,343114312,Carlson Wagonlit Travel UK Limited,1926.13
Lodged card (Carlson Wagonlit),07/03/2012,343109142,Carlson Wagonlit Travel UK Limited,1613.20
Lodged card (Carlson Wagonlit),07/03/2012,343114311,Carlson Wagonlit Travel UK Limited,1926.13
Lodged card (Carlson Wagonlit),07/03/2012,343109139,Carlson Wagonlit Travel UK Limited,1613.20
Lodged card (Carlson Wagonlit),07/03/2012,343109155,Carlson Wagonlit Travel UK Limited,948.49
Lodged card (Carlson Wagonlit),07/03/2012,343114307,Carlson Wagonlit Travel UK Limited,540.20
Lodged card (Carlson Wagonlit),07/03/2012,343109156,Carlson Wagonlit Travel UK Limited,948.49
Lodged card (Carlson Wagonlit),07/03/2012,343114306,Carlson Wagonlit Travel UK Limited,540.20
Lodged card (Carlson Wagonlit),08/03/2012,345267354,Carlson Wagonlit Travel UK Limited,-636.95
Lodged card (Carlson Wagonlit),08/03/2012,345145276,Carlson Wagonlit Travel UK Limited,2586.53
Lodged card (Carlson Wagonlit),08/03/2012,345195609,Carlson Wagonlit Travel UK Limited,-828.89
Lodged card (Carlson Wagonlit),08/03/2012,345145284,Carlson Wagonlit Travel UK Limited,4021.43
Lodged card (Carlson Wagonlit),08/03/2012,345112187,Carlson Wagonlit Travel UK Limited,2237.23
Lodged card (Carlson Wagonlit),09/03/2012,345403776,Carlson Wagonlit Travel UK Limited,1007.49
Lodged card (Carlson Wagonlit),09/03/2012,345406480,Carlson Wagonlit Travel UK Limited,1242.70
Lodged card (Carlson Wagonlit),12/03/2012,345870393,Carlson Wagonlit Travel UK Limited,669.40
Lodged card (Carlson Wagonlit),12/03/2012,345870391,Carlson Wagonlit Travel UK Limited,2879.77
Lodged card (Carlson Wagonlit),12/03/2012,345620616,Carlson Wagonlit Travel UK Limited,2416.70
Lodged card (Carlson Wagonlit),12/03/2012,345620598,Carlson Wagonlit Travel UK Limited,2357.65
Lodged card (Carlson Wagonlit),12/03/2012,345620612,Carlson Wagonlit Travel UK Limited,788.15
Lodged card (Carlson Wagonlit),12/03/2012,345620613,Carlson Wagonlit Travel UK Limited,788.15
Lodged card (Carlson Wagonlit),13/03/2012,345866586,Carlson Wagonlit Travel UK Limited,2833.40
Lodged card (Carlson Wagonlit),13/03/2012,345866728,Carlson Wagonlit Travel UK Limited,2011.03
Lodged card (Carlson Wagonlit),13/03/2012,345866748,Carlson Wagonlit Travel UK Limited,3726.12
Lodged card (Carlson Wagonlit),13/03/2012,345870386,Carlson Wagonlit Travel UK Limited,1378.49
Lodged card (Carlson Wagonlit),13/03/2012,345866754,Carlson Wagonlit Travel UK Limited,623.60
Lodged card (Carlson Wagonlit),13/03/2012,346731419,Carlson Wagonlit Travel UK Limited,572.20
Lodged card (Carlson Wagonlit),13/03/2012,345870385,Carlson Wagonlit Travel UK Limited,-3234.83
Lodged card (Carlson Wagonlit),13/03/2012,345870384,Carlson Wagonlit Travel UK Limited,-3234.83
Lodged card (Carlson Wagonlit),14/03/2012,346077177,Carlson Wagonlit Travel UK Limited,2109.73
Lodged card (Carlson Wagonlit),14/03/2012,346788943,Carlson Wagonlit Travel UK Limited,2037.80
Lodged card (Carlson Wagonlit),14/03/2012,346077184,Carlson Wagonlit Travel UK Limited,1005.20
Lodged card (Carlson Wagonlit),14/03/2012,345870389,Carlson Wagonlit Travel UK Limited,572.60
Lodged card (Carlson Wagonlit),15/03/2012,346905822,Carlson Wagonlit Travel UK Limited,600.80
Lodged card (Carlson Wagonlit),15/03/2012,346905756,Carlson Wagonlit Travel UK Limited,1071.93
Lodged card (Carlson Wagonlit),15/03/2012,346905757,Carlson Wagonlit Travel UK Limited,1071.93
Lodged card (Carlson Wagonlit),15/03/2012,347013563,Carlson Wagonlit Travel UK Limited,1723.69
Lodged card (Carlson Wagonlit),15/03/2012,346905764,Carlson Wagonlit Travel UK Limited,3705.33
Lodged card (Carlson Wagonlit),15/03/2012,347013723,Carlson Wagonlit Travel UK Limited,2858.65
Lodged card (Carlson Wagonlit),15/03/2012,347013742,Carlson Wagonlit Travel UK Limited,4116.49
Lodged card (Carlson Wagonlit),15/03/2012,347013746,Carlson Wagonlit Travel UK Limited,2616.65
Lodged card (Carlson Wagonlit),16/03/2012,347160589,Carlson Wagonlit Travel UK Limited,4568.19
Lodged card (Carlson Wagonlit),16/03/2012,347386374,Carlson Wagonlit Travel UK Limited,531.60
Lodged card (Carlson Wagonlit),16/03/2012,347160496,Carlson Wagonlit Travel UK Limited,1033.52
Lodged card (Carlson Wagonlit),16/03/2012,347160430,Carlson Wagonlit Travel UK Limited,2596.32
Lodged card (Carlson Wagonlit),16/03/2012,347157980,Carlson Wagonlit Travel UK Limited,756.05
Lodged card (Carlson Wagonlit),16/03/2012,347619640,Carlson Wagonlit Travel UK Limited,911.50
Lodged card (Carlson Wagonlit),16/03/2012,347387390,Carlson Wagonlit Travel UK Limited,764.09
Lodged card (Carlson Wagonlit),16/03/2012,347619641,Carlson Wagonlit Travel UK Limited,911.50
Lodged card (Carlson Wagonlit),16/03/2012,347387391,Carlson Wagonlit Travel UK Limited,764.09
Lodged card (Carlson Wagonlit),16/03/2012,347160588,Carlson Wagonlit Travel UK Limited,3936.19
Lodged card (Carlson Wagonlit),16/03/2012,347160590,Carlson Wagonlit Travel UK Limited,3936.19
Lodged card (Carlson Wagonlit),16/03/2012,347157981,Carlson Wagonlit Travel UK Limited,756.05
Lodged card (Carlson Wagonlit),19/03/2012,347380879,Carlson Wagonlit Travel UK Limited,3378.73
Lodged card (Carlson Wagonlit),19/03/2012,347381167,Carlson Wagonlit Travel UK Limited,1672.80
Lodged card (Carlson Wagonlit),19/03/2012,347381636,Carlson Wagonlit Travel UK Limited,1285.63
Lodged card (Carlson Wagonlit),19/03/2012,347380010,Carlson Wagonlit Travel UK Limited,729.40
Lodged card (Carlson Wagonlit),19/03/2012,347381624,Carlson Wagonlit Travel UK Limited,1285.63
Lodged card (Carlson Wagonlit),19/03/2012,347380881,Carlson Wagonlit Travel UK Limited,1044.20
Lodged card (Carlson Wagonlit),19/03/2012,347380011,Carlson Wagonlit Travel UK Limited,729.40
Lodged card (Carlson Wagonlit),20/03/2012,347619628,Carlson Wagonlit Travel UK Limited,5948.09
Lodged card (Carlson Wagonlit),20/03/2012,347381472,Carlson Wagonlit Travel UK Limited,716.40
Lodged card (Carlson Wagonlit),20/03/2012,347619632,Carlson Wagonlit Travel UK Limited,3982.39
Lodged card (Carlson Wagonlit),20/03/2012,347619633,Carlson Wagonlit Travel UK Limited,3982.39
Lodged card (Carlson Wagonlit),20/03/2012,347619629,Carlson Wagonlit Travel UK Limited,903.30
Lodged card (Carlson Wagonlit),20/03/2012,347619630,Carlson Wagonlit Travel UK Limited,758.20
Lodged card (Carlson Wagonlit),21/03/2012,347869665,Carlson Wagonlit Travel UK Limited,1983.00
Lodged card (Carlson Wagonlit),21/03/2012,347869604,Carlson Wagonlit Travel UK Limited,572.03
Lodged card (Carlson Wagonlit),21/03/2012,347869663,Carlson Wagonlit Travel UK Limited,3455.19
Lodged card (Carlson Wagonlit),22/03/2012,348205088,Carlson Wagonlit Travel UK Limited,3029.83
Lodged card (Carlson Wagonlit),22/03/2012,348211176,Carlson Wagonlit Travel UK Limited,3194.69
Lodged card (Carlson Wagonlit),23/03/2012,348484399,Carlson Wagonlit Travel UK Limited,2254.20
Lodged card (Carlson Wagonlit),23/03/2012,348491152,Carlson Wagonlit Travel UK Limited,775.99
Lodged card (Carlson Wagonlit),23/03/2012,348491151,Carlson Wagonlit Travel UK Limited,736.39
Lodged card (Carlson Wagonlit),23/03/2012,348484402,Carlson Wagonlit Travel UK Limited,775.99
Lodged card (Carlson Wagonlit),26/03/2012,348964777,Carlson Wagonlit Travel UK Limited,708.73
Lodged card (Carlson Wagonlit),26/03/2012,348707552,Carlson Wagonlit Travel UK Limited,1611.59
Lodged card (Carlson Wagonlit),27/03/2012,348965781,Carlson Wagonlit Travel UK Limited,830.00
Lodged card (Carlson Wagonlit),29/03/2012,349223275,Carlson Wagonlit Travel UK Limited,749.29
Lodged card (Carlson Wagonlit),29/03/2012,349587746,Carlson Wagonlit Travel UK Limited,826.19
Lodged card (Carlson Wagonlit),29/03/2012,349587837,Carlson Wagonlit Travel UK Limited,5853.39
Lodged card (Carlson Wagonlit),29/03/2012,349587834,Carlson Wagonlit Travel UK Limited,558.90
Lodged card (Carlson Wagonlit),29/03/2012,349587840,Carlson Wagonlit Travel UK Limited,1037.00
Lodged card (Carlson Wagonlit),29/03/2012,349587836,Carlson Wagonlit Travel UK Limited,729.70
Lodged card (Carlson Wagonlit),29/03/2012,349587819,Carlson Wagonlit Travel UK Limited,1652.70
Lodged card (Carlson Wagonlit),30/03/2012,349587842,Carlson Wagonlit Travel UK Limited,969.80
Lodged card (Carlson Wagonlit),30/03/2012,349839872,Carlson Wagonlit Travel UK Limited,1657.99
Lodged card (Carlson Wagonlit),30/03/2012,349839793,Carlson Wagonlit Travel UK Limited,936.19
Lodged card (Carlson Wagonlit),30/03/2012,349839841,Carlson Wagonlit Travel UK Limited,3482.89
Lodged card (Carlson Wagonlit),30/03/2012,349587822,Carlson Wagonlit Travel UK Limited,3589.00
Lodged card (Carlson Wagonlit),30/03/2012,349587823,Carlson Wagonlit Travel UK Limited,3589.00
Lodged card (EC Group),1/13/2012,Ref Barclaycard Statement 5 February 2012,E C GROUP                    ,5676.79
Lodged card (EC Group),1/19/2012,Ref Barclaycard Statement 5 February 2012,E C GROUP                    ,10485.29
Lodged card (EC Group),2/10/2012,Ref Barclaycard Statement 5 March 2012,E C GROUP                ,3044.66
Lodged card (EC Group),2/13/2012,Ref Barclaycard Statement 5 March 2012,E C GROUP                    ,9465.01
Lodged card (EC Group),3/6/2012,Ref Barclaycard Statement 5 April 2012,E C GROUP                ,2336.21
Lodged card (EC Group),3/8/2012,Ref Barclaycard Statement 5 April 2012,E C GROUP                    ,9468.93
