Department Family,Entity,Date of payment,Expense Type,Expense Area,Supplier,Transaction Number,Item Text,Amount
Communities & Local Government,PINS,01/11/2012,Training,Communications,WWW.PUBLICSERVICE.CO.U   INTERNET,1000000129,Managing Change Conference,£474.00
Communities & Local Government,PINS,01/11/2012,Training,Policy,HAWKSMERE LTD            ALDWYCH 01,1000000130,RTPI Planning Law update,£418.80
Communities & Local Government,PINS,05/11/2012,Publications,National Infrastructure Director,NEWS INTL TRADING  NI    PETERBOROUGH,1000000132,Statutory Advert,"£2,700.00"
Communities & Local Government,PINS,06/11/2012,Training,National Infrastructure Director,WWW.BWEA.COM             INTERNET,1000000133,Infrastructure in Wales Conference,£356.40
Communities & Local Government,PINS,06/11/2012,Training,National Infrastructure Director,WWW.THEWATERFRONT.CO.U   INTERNET,1000000133,RenewableUK Conf,£293.16
Communities & Local Government,PINS,12/11/2012,Training,Business Improvement,REDACTIVE     ,1000000137,CQI Conference,£696.00
Communities & Local Government,PINS,19/11/2012,Publications,National Infrastructure Director,JOHNSTON PUBLISHING HOTL LEEDS,1000000147,Statutory Advert,"£1,642.61"
Communities & Local Government,PINS,19/11/2012,Training,Business Improvement,WWW.MIRCOSOFTTRAIN   ,1000000145,Excel VBa intro & intermediate,"£1,236.00"
Communities & Local Government,PINS,22/11/2012,Training,Inspector Costs,TRFSA   TCD SMG ,1000000149,GM PLANNING LAW CONFERENCE 2012 (TRAINING),£708.00
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
