CONTRACTS WHERE THE GPC IS THE PAYMENT METHOD,
SUMMARY OF EXPENDITURE,


,Aug-12
IT CONSUMBLES CONTRACT,"458,239.95"
NEW STATIONERY CONTRACT,"316,156.63"

DEFENCE TRAVEL CONTRACT - HOTELS,"219,255.39"
DEFENCE TRAVEL CONTRACT - SCHEDULE AIRLINES,"4,091,193.30"
DEFENCE TRAVEL CONTRACT - LOW COST AIRLINES,"809,482.41"
DEFENCE TRAVEL CONTRACT - RAIL,"1,813,947.64"
DEFENCE TRAVEL CONTRACT - OVERSEAS CAR HIRE,"214,294.77"
DEFENCE TRAVEL CONTRACT - EBIS BOOKING FEES,"45,830.82"
