,Estate Energy Consumption,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,2007/08,,,2008/09,,,2009/10,,,,,
,,,,,,,,,,,,,,
,,,Weather corrected kWh ,CO2 emissions factor,kg CO2,Weather corrected kWh ,CO2 emissions factor,kg CO2,Weather corrected kWh,CO2 emissions factor,kg CO2,,,
,,,,,,,,,,,,,,
,TOTAL,,"5,905,159,230",,"1,895,879,137","5,994,113,742",,"1,848,691,797","5,454,037,018",,"1,720,596,357",,,
,PURCHASED ENERGY,Mains Standard Grid Electricity,"1,745,786,087",0.524,"913,046,124","1,686,786,422",0.523,"882,189,299","1,577,177,443.01",0.541,"852,543,266.82",,,
,,Mains Green Tariff  Electricity,"165,423,315",0.524,"86,516,394","200,188,513",0.523,"104,698,592","181,256,178.77",0.541,"97,978,027.43",,,
,,CHP Bought Electricity (Good Quality),"94,517,803",0.524,"49,432,811","128,864,672",0.523,"67,396,224","126,018,680.61",0.541,"68,119,397.81",,,
,,CHP Bought Electricity (Other),0,0.524,0,0,0.541,0,0.00,0.541,0.00,,,
,,Natural Gas,"2,853,585,051",0.183,"570,372,089","3,069,214,578",0.185,"567,804,697","2,779,290,812.54",0.184,"510,222,207.37",,,
,,Fuel Oil,"887,124,251",0.253,"237,579,990","747,104,399",0.254,"189,764,517","607,732,119.17",0.252,"153,239,653.85",,,
,,LPG,"96,874,377",0.213,"22,375,234","91,126,429",0.214,"19,501,056","105,846,463.04",0.214,"22,671,253.92",,,
,,Solid Fossil Fuels,"4,485,975",0.330,"1,612,379","9,240,179",0.329,"3,040,019","8,576,664.45",0.296,"2,537,148.88",,,
,,Solid Fuels (Biomass),0,,0,0,,0,0.00,,0.00,,,
,,Heat from renewable sources ,0,,0,0,,0,"5,886,000.00",,0.00,,,
,,Heat from non renewable sources (excluding WDHS),0,,0,0,,0,0.00,,0.00,,,
,,Heat from WDHS,"11,147,170",0.172,"3,129,867","12,899,546",0.247,"3,190,332","11,973,527.67",0.257,"3,076,951.10",,,
,,Other,0,,0,"35,306",,0,461.45,,113.31,,,
,SELF GENERATED ENERGY,Electricity from renewable sources ,,,,"7,768",,0,"6,202.00",,0.00,,,
,,Heat from renewable sources,,,,,,,"1,703,473.25",,0.00,,,
,,Solar water heating,,,,,,,"60,948.51",,0.00,,,
,,Other ,,,,,,,0.00,,0.00,,,
,,CHP Electricity,"16,988,924",,"6,248,262","18,829,235",,"6,318,015","17,982,501",,"5,533,491",,,
,,CHP Heat,"29,226,277",,"5,565,989","29,816,696",,"4,789,047","30,525,542",,"4,674,846",,,
,Totals,,,,,,,,,,,,,
,Total Fossil,,"3,842,069,654",,"831,939,691","3,916,685,584",,"780,110,289","3,501,446,059",,"688,670,264",,,
,Total Electricity,,"2,022,716,129",,"1,055,243,590","2,034,676,610",,"1,060,602,129","1,902,441,005",,"1,024,174,183",,,
,Total Other Heat,,"40,373,447",,"8,695,856","42,751,548",,"7,979,379","50,149,953",,"7,751,910",,,
,Renewable Electricity,,"165,423,315",,"86,516,394","200,196,281",,"104,698,592","181,262,381",,"97,978,027",,,
,Electricity from Good Quality CHP,,"94,517,803",,"49,432,811","128,864,672",,"67,396,224","126,018,681",,"68,119,398",,,
,Electricity from self generated CHP,,"16,988,924",,"6,248,262","18,829,235",,"6,318,015","17,982,501",,"17,982,501",,,
,,,,,,,,,,,,,,
,© Crown copyright 2011,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,The material featured on this website is subject to Crown copyright protection unless otherwise indicated. You may re-use the Crown copyright protected material (not including the Royal Arms and other departmental or agency logos) free of charge in any format. The material must be acknowledged as Crown copyright and you must give the title of the source document/publication.,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Where we have identified any third party copyright material you will need to obtain permission from the copyright holders concerned.,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,The MOD encourages users to establish hypertext links to this site.,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"For further information on Crown copyright policy and licensing arrangements, see The National Archives' guidance at:",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,http://www.opsi.gov.uk/advice/crown-copyright/index.htm,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
