MODGPC31456,01-May-12,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,"£1,180.80",31456
MODGPC31457,11-May-12,Books and Periodicals              , BOOK STORES,£584.64,31457
MODGPC31458,03-May-12,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,"£1,077.60",31458
MODGPC31459,01-May-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£1,273.73",31459
MODGPC31460,09-May-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£1,651.86",31460
MODGPC31461,09-May-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£2,130.00",31461
MODGPC31462,10-May-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,£589.33,31462
MODGPC31463,12-May-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,£531.20,31463
MODGPC31464,11-May-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£1,762.80",31464
MODGPC31465,03-May-12,Building Materials                 , CONSTRUCTION MATERIALS - DEF,"£2,911.20",31465
MODGPC31466,02-May-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£4,904.48",31466
MODGPC31467,08-May-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£9,907.58",31467
MODGPC31468,08-May-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£2,148.48",31468
MODGPC31469,01-May-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£4,241.23",31469
MODGPC31470,09-May-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£942.34,31470
MODGPC31471,09-May-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£596.59,31471
MODGPC31472,10-May-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£1,020.29",31472
MODGPC31473,05-May-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£825.55,31473
MODGPC31474,11-May-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£2,466.19",31474
MODGPC31475,01-May-12,Building Materials                 , PLUMBING/HEATING EQUIPMENT,"£3,579.58",31475
MODGPC31476,12-May-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,£686.17,31476
MODGPC31477,04-May-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£1,566.00",31477
MODGPC31478,10-May-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£3,326.40",31478
MODGPC31479,03-May-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£806.71,31479
MODGPC31480,03-May-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£686.02,31480
MODGPC31481,08-May-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£949.20,31481
MODGPC31482,04-May-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£1,037.73",31482
MODGPC31483,03-May-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£631.20,31483
MODGPC31484,10-May-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,£660.75,31484
MODGPC31485,08-May-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£1,082.16",31485
MODGPC31486,02-May-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£2,299.20",31486
MODGPC31487,08-May-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£605.40,31487
MODGPC31488,01-May-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£884.58,31488
MODGPC31489,04-May-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£631.20,31489
MODGPC31490,09-May-12,Building Services                  ," HEATING, PLUMBING, AIR COND","£1,127.60",31490
MODGPC31491,04-May-12,Building Services                  , ELECTRICAL CONTRACTORS,£900.00,31491
MODGPC31492,04-May-12,Building Services                  , ELECTRICAL CONTRACTORS,£780.00,31492
MODGPC31493,04-May-12,Building Services                  , ELECTRICAL CONTRACTORS,"£1,074.00",31493
MODGPC31494,02-May-12,Building Services                  , ELECTRICAL CONTRACTORS,"£3,953.52",31494
MODGPC31495,11-May-12,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,"£1,576.44",31495
MODGPC31496,11-May-12,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,"£1,037.12",31496
MODGPC31497,09-May-12,Building Services                  , ELECTRICAL CONTRACTORS,"£4,456.68",31497
MODGPC31498,08-May-12,Building Services                  ," HEATING, PLUMBING, AIR COND",£956.36,31498
MODGPC31499,08-May-12,Building Services                  , ELECTRICAL CONTRACTORS,"£2,160.00",31499
MODGPC31500,09-May-12,Building Services                  , SPEC CONTRACTORS - DEFAULT,£710.40,31500
MODGPC31501,04-May-12,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,"£1,270.43",31501
MODGPC31502,11-May-12,Business Clothing and Footwear     , COMMERCIAL FOOTWEAR,"£5,775.44",31502
MODGPC31503,03-May-12,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,£529.00,31503
MODGPC31504,11-May-12,Catering and Catering Supplies     , CATERERS,£627.10,31504
MODGPC31505,08-May-12,Catering and Catering Supplies     , CATERERS,£927.59,31505
MODGPC31506,09-May-12,Catering and Catering Supplies     , CATERERS,£700.00,31506
MODGPC31507,08-May-12,Catering and Catering Supplies     , CATERERS,£726.64,31507
MODGPC31508,08-May-12,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,£785.14,31508
MODGPC31509,04-May-12,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,"£1,319.07",31509
MODGPC31510,03-May-12,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,£570.37,31510
MODGPC31511,10-May-12,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,£656.67,31511
MODGPC31512,03-May-12,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,"£2,891.23",31512
MODGPC31513,10-May-12,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,£908.38,31513
MODGPC31514,10-May-12,Cleaning Services and Supplies     , SPECIALTY CLEANING/POLISHING,£550.56,31514
MODGPC31515,04-May-12,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,£804.16,31515
MODGPC31516,08-May-12,Cleaning Services and Supplies     , SPECIALTY CLEANING/POLISHING,"£1,068.68",31516
MODGPC31517,08-May-12,Cleaning Services and Supplies     , EXTERMINATING/DISINFECT SERV,£816.48,31517
MODGPC31518,08-May-12,Cleaning Services and Supplies     , EXTERMINATING/DISINFECT SERV,£816.48,31518
MODGPC31519,04-May-12,Cleaning Services and Supplies     , LAUNDRY/CLEANING/GARMENT SV,"£7,455.60",31519
MODGPC31520,10-May-12,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,£594.00,31520
MODGPC31521,01-May-12,Cleaning Services and Supplies     , SPECIALTY CLEANING/POLISHING,£765.25,31521
MODGPC31522,09-May-12,Cleaning Services and Supplies     , SPECIALTY CLEANING/POLISHING,"£1,055.34",31522
MODGPC31523,10-May-12,Cleaning Services and Supplies     , SPECIALTY CLEANING/POLISHING,£766.44,31523
MODGPC31524,10-May-12,Cleaning Services and Supplies     , SPECIALTY CLEANING/POLISHING,£703.80,31524
MODGPC31525,02-May-12,Cleaning Services and Supplies     , SPECIALTY CLEANING/POLISHING,£501.30,31525
MODGPC31526,10-May-12,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,£924.00,31526
MODGPC31527,01-May-12,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,"£1,356.70",31527
MODGPC31528,03-May-12,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,"£5,256.00",31528
MODGPC31529,09-May-12,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,"£1,500.00",31529
MODGPC31530,11-May-12,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,"£1,480.65",31530
MODGPC31531,04-May-12,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,£679.20,31531
MODGPC31532,08-May-12,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,"£1,000.00",31532
MODGPC31533,03-May-12,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,£833.30,31533
MODGPC31534,03-May-12,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,"£1,735.20",31534
MODGPC31535,11-May-12,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,"£4,830.00",31535
MODGPC31536,11-May-12,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,£995.00,31536
MODGPC31537,10-May-12,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,£540.00,31537
MODGPC31538,03-May-12,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,£551.00,31538
MODGPC31539,01-May-12,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,£636.00,31539
MODGPC31540,02-May-12,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,£516.00,31540
MODGPC31541,01-May-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"£1,580.45",31541
MODGPC31542,01-May-12,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,£895.99,31542
MODGPC31543,11-May-12,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,"£1,091.84",31543
MODGPC31544,10-May-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"£1,507.80",31544
MODGPC31545,08-May-12,Computer Equipment & Services      , COMPUTER NETWORK/INFO SVCS,"£1,057.89",31545
MODGPC31546,09-May-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,£764.23,31546
MODGPC31547,10-May-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,"£5,000.00",31547
MODGPC31548,10-May-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,"£5,000.00",31548
MODGPC31549,10-May-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,"£5,000.00",31549
MODGPC31550,10-May-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,£586.87,31550
MODGPC31551,10-May-12,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,"£1,687.52",31551
MODGPC31552,10-May-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,"£1,050.00",31552
MODGPC31553,10-May-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,£518.40,31553
MODGPC31554,10-May-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,£718.80,31554
MODGPC31555,09-May-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,£788.56,31555
MODGPC31556,02-May-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"£3,486.36",31556
MODGPC31557,09-May-12,Freight and Storage                , MOTOR FREIGHT CARRIERS,£933.00,31557
MODGPC31558,03-May-12,Freight and Storage                , PUBLIC WAREHOUSING,"£4,418.10",31558
MODGPC31559,11-May-12,Freight and Storage                , MOTOR FREIGHT CARRIERS,£624.96,31559
MODGPC31560,08-May-12,Freight and Storage                , MOTOR FREIGHT CARRIERS,£850.26,31560
MODGPC31561,01-May-12,General Retail and Wholesale       , SHOE STORES,£527.50,31561
MODGPC31562,02-May-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£3,552.00",31562
MODGPC31563,11-May-12,General Retail and Wholesale       , SHOE STORES,£693.72,31563
MODGPC31564,11-May-12,General Retail and Wholesale       , SHOE STORES,£647.46,31564
MODGPC31565,11-May-12,General Retail and Wholesale       , SHOE STORES,£693.72,31565
MODGPC31566,11-May-12,General Retail and Wholesale       , SHOE STORES,£849.12,31566
MODGPC31567,04-May-12,General Retail and Wholesale       , SHOE STORES,"£2,227.40",31567
MODGPC31568,09-May-12,General Retail and Wholesale       , SHOE STORES,"£1,313.44",31568
MODGPC31569,10-May-12,General Retail and Wholesale       , SHOE STORES,"£2,528.88",31569
MODGPC31570,03-May-12,General Retail and Wholesale       , MUSIC STORES/PIANOS,£887.67,31570
MODGPC31571,04-May-12,General Retail and Wholesale       , SPORTING GOODS STORES,"£1,630.50",31571
MODGPC31572,09-May-12,General Retail and Wholesale       ," HOBBY, TOY & GAME SHOPS",£510.00,31572
MODGPC31573,08-May-12,General Retail and Wholesale       ," HOBBY, TOY & GAME SHOPS",£666.00,31573
MODGPC31574,01-May-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,£777.00,31574
MODGPC31575,11-May-12,General Retail and Wholesale       , MUSIC STORES/PIANOS,£720.00,31575
MODGPC31576,11-May-12,General Retail and Wholesale       , MUSIC STORES/PIANOS,£720.00,31576
MODGPC31577,08-May-12,General Retail and Wholesale       , JEWELLERY STORES,"£1,747.22",31577
MODGPC31578,01-May-12,General Retail and Wholesale       , SPORTING GOODS STORES,£507.97,31578
MODGPC31579,11-May-12,General Retail and Wholesale       , MEN/BOYS CLOTHING/ACC STORES,"£1,312.98",31579
MODGPC31580,11-May-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£933.97,31580
MODGPC31581,09-May-12,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,£750.00,31581
MODGPC31582,10-May-12,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,£625.64,31582
MODGPC31583,03-May-12,General Retail and Wholesale       , ELECTRONICS STORES,"£2,676.00",31583
MODGPC31584,09-May-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"£1,920.24",31584
MODGPC31585,09-May-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"£3,120.00",31585
MODGPC31586,10-May-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"£1,735.20",31586
MODGPC31587,08-May-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,£594.00,31587
MODGPC31588,08-May-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"£5,250.75",31588
MODGPC31589,01-May-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,£590.90,31589
MODGPC31590,10-May-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"£1,862.60",31590
MODGPC31591,10-May-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"£2,658.00",31591
MODGPC31592,01-May-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"£2,419.80",31592
MODGPC31593,01-May-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"£5,017.60",31593
MODGPC31594,02-May-12,General Retail and Wholesale       , ELECTRONICS STORES,"£1,036.00",31594
MODGPC31595,02-May-12,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,£839.60,31595
MODGPC31596,09-May-12,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,£552.00,31596
MODGPC31597,09-May-12,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,"£1,232.00",31597
MODGPC31598,09-May-12,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,£782.42,31598
MODGPC31599,01-May-12,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,£512.00,31599
MODGPC31600,08-May-12,General Retail and Wholesale       , ELECTRONICS STORES,£718.98,31600
MODGPC31601,04-May-12,General Retail and Wholesale       , ELECTRONICS STORES,£933.96,31601
MODGPC31602,02-May-12,General Retail and Wholesale       , ELECTRONICS STORES,£599.96,31602
MODGPC31603,08-May-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,£946.38,31603
MODGPC31604,03-May-12,General Retail and Wholesale       , MUSIC STORES/PIANOS,"£2,154.85",31604
MODGPC31605,01-May-12,General Retail and Wholesale       , MUSIC STORES/PIANOS,£649.20,31605
MODGPC31606,11-May-12,General Retail and Wholesale       , MISC APPAREL/ACCESS STORES,£599.80,31606
MODGPC31607,08-May-12,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,"£2,350.00",31607
MODGPC31608,01-May-12,General Retail and Wholesale       , ELECTRONICS STORES,£734.00,31608
MODGPC31609,03-May-12,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"£7,244.16",31609
MODGPC31610,11-May-12,General Retail and Wholesale       , SPORTING GOODS STORES,"£6,780.00",31610
MODGPC31611,04-May-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£2,362.20",31611
MODGPC31612,04-May-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£10,572.00",31612
MODGPC31613,02-May-12,General Retail and Wholesale       , HARDWARE STORES,£678.43,31613
MODGPC31614,09-May-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£3,011.90",31614
MODGPC31615,03-May-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£5,330.88",31615
MODGPC31616,03-May-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,853.93",31616
MODGPC31617,02-May-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£591.60,31617
MODGPC31618,04-May-12,General Retail and Wholesale       , ELECTRONICS STORES,£857.72,31618
MODGPC31619,11-May-12,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,"£2,027.97",31619
MODGPC31620,01-May-12,General Retail and Wholesale       , ELECTRONICS STORES,"£1,027.80",31620
MODGPC31621,02-May-12,General Retail and Wholesale       , ELECTRONICS STORES,£697.80,31621
MODGPC31622,08-May-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,£807.28,31622
MODGPC31623,03-May-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"£1,997.28",31623
MODGPC31624,09-May-12,General Retail and Wholesale       , ELECTRONICS STORES,£576.60,31624
MODGPC31625,10-May-12,General Retail and Wholesale       , TENT AND AWNING SHOPS,"£1,672.00",31625
MODGPC31626,03-May-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£3,759.60",31626
MODGPC31627,09-May-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,£936.00,31627
MODGPC31628,01-May-12,General Retail and Wholesale       , SPORTING GOODS STORES,"£1,000.00",31628
MODGPC31629,03-May-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£4,102.56",31629
MODGPC31630,03-May-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£998.54,31630
MODGPC31631,03-May-12,General Retail and Wholesale       , HARDWARE STORES,"£1,033.20",31631
MODGPC31632,11-May-12,General Retail and Wholesale       , MISC APPAREL/ACCESS STORES,£864.89,31632
MODGPC31633,01-May-12,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,"£1,256.40",31633
MODGPC31634,02-May-12,General Retail and Wholesale       , DRAPERY & UPHOLSTERY STORES,"£2,010.00",31634
MODGPC31635,04-May-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£3,375.00",31635
MODGPC31636,03-May-12,General Retail and Wholesale       , SMALL APPLIANCE REPAIR DEF,£618.60,31636
MODGPC31637,10-May-12,General Retail and Wholesale       , SPORTING GOODS STORES,"£1,063.08",31637
MODGPC31638,09-May-12,General Retail and Wholesale       , SPORTING GOODS STORES,£544.00,31638
MODGPC31639,11-May-12,General Retail and Wholesale       , MUSIC STORES/PIANOS,£997.30,31639
MODGPC31640,10-May-12,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,£895.00,31640
MODGPC31641,10-May-12,General Retail and Wholesale       , HARDWARE STORES,£549.99,31641
MODGPC31642,01-May-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,583.88",31642
MODGPC31643,01-May-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£937.44,31643
MODGPC31644,01-May-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£4,833.71",31644
MODGPC31645,01-May-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£5,179.28",31645
MODGPC31646,11-May-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£2,594.71",31646
MODGPC31647,11-May-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,353.55",31647
MODGPC31648,11-May-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£3,026.40",31648
MODGPC31649,11-May-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,089.38",31649
MODGPC31650,11-May-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£17,757.00",31650
MODGPC31651,01-May-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£3,780.00",31651
MODGPC31652,11-May-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,041.62",31652
MODGPC31653,01-May-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£5,534.33",31653
MODGPC31654,01-May-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£3,201.66",31654
MODGPC31655,01-May-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£916.54,31655
MODGPC31656,01-May-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,134.00",31656
