Post Date,Publishable Label,Transaction Amount,"Publishable label is provided by Bank and is industry standard.  May not, however, give true indication of purchase - additional comment as necessary."
18/05/2010,Airlines,793.07,
18/05/2010,Airlines,594.37,
18/05/2010,Airlines,607.6,
18/05/2010,Airlines,607.6,
18/05/2010,Airlines,524.48,
18/05/2010,Airlines,718.47,
18/05/2010,Airlines,522.7,
18/05/2010,Airlines,3784.77,
19/05/2010,Airlines,3784.77,
19/05/2010,Airlines,1312.77,
19/05/2010,Airlines,659.47,
19/05/2010,Airlines,737.2,
19/05/2010,Airlines,1391.1,
19/05/2010,Airlines,1289.3,
19/05/2010,Airlines,1007.9,
19/05/2010,Airlines,2266.67,
19/05/2010,Airlines,2266.87,
19/05/2010,Airlines,-577.77,
19/05/2010,Airlines,-577.77,
19/05/2010,Airlines,-519.9,
19/05/2010,Airlines,-519.9,
19/05/2010,Airlines,4111.77,
19/05/2010,Airlines,1991.37,
19/05/2010,Airlines,655.67,
19/05/2010,Airlines,2393.77,
19/05/2010,Airlines,-1522.3,
19/05/2010,Airlines,1390.09,
19/05/2010,Airlines,623.3,
19/05/2010,Airlines,623.3,
19/05/2010,Airlines,623.3,
19/05/2010,Airlines,623.3,
20/05/2010,Airlines,1301.5,
20/05/2010,Airlines,1390.09,
20/05/2010,Airlines,582.42,
20/05/2010,Airlines,589.37,
20/05/2010,Airlines,2122.67,
20/05/2010,Airlines,885.27,
20/05/2010,Airlines,1905.47,
20/05/2010,Airlines,2262.47,
20/05/2010,Airlines,2511.67,
20/05/2010,Airlines,2232.87,
20/05/2010,Airlines,2232.87,
20/05/2010,Airlines,732.17,
20/05/2010,Airlines,-2050.7,
20/05/2010,Airlines,619.1,
20/05/2010,Airlines,528.67,
20/05/2010,Airlines,528.67,
20/05/2010,Airlines,528.67,
20/05/2010,Airlines,3856.67,
21/05/2010,Airlines,2328.47,
21/05/2010,Airlines,-1222.5,
21/05/2010,Airlines,-1222.5,
21/05/2010,Airlines,624.77,
21/05/2010,Airlines,833.97,
21/05/2010,Airlines,833.77,
21/05/2010,Airlines,833.77,
21/05/2010,Airlines,600.7,
21/05/2010,Airlines,953.97,
21/05/2010,Airlines,1148.1,
21/05/2010,Airlines,664.37,
21/05/2010,Airlines,774.97,
21/05/2010,Airlines,774.97,
21/05/2010,Airlines,774.97,
21/05/2010,Airlines,-932.3,
21/05/2010,Airlines,-932.3,
21/05/2010,Airlines,2588.67,
21/05/2010,Airlines,792.47,
21/05/2010,Airlines,603.67,
21/05/2010,Airlines,818.47,
21/05/2010,Airlines,588.67,
21/05/2010,Airlines,698.67,
21/05/2010,Airlines,621.67,
21/05/2010,Airlines,636.97,
21/05/2010,Airlines,676.77,
21/05/2010,Airlines,867.57,
21/05/2010,Airlines,1083.47,
21/05/2010,Airlines,-2919.07,
21/05/2010,Airlines,-1542.1,
21/05/2010,Airlines,686.27,
21/05/2010,Airlines,686.27,
21/05/2010,Airlines,2244.37,
21/05/2010,Airlines,661.14,
24/05/2010,Airlines,1289.1,
24/05/2010,Airlines,2153.47,
24/05/2010,Airlines,861.97,
24/05/2010,Airlines,875.57,
24/05/2010,Airlines,987.4,
24/05/2010,Airlines,936.47,
24/05/2010,Airlines,2444.47,
24/05/2010,Airlines,2444.47,
24/05/2010,Airlines,1691.97,
24/05/2010,Airlines,1691.97,
24/05/2010,Airlines,2444.47,
24/05/2010,Airlines,1691.97,
24/05/2010,Airlines,1278.47,
24/05/2010,Airlines,3122.97,
24/05/2010,Airlines,1812.47,
24/05/2010,Airlines,1812.47,
24/05/2010,Airlines,1812.47,
24/05/2010,Airlines,1812.47,
24/05/2010,Airlines,-553.97,
24/05/2010,Airlines,1812.47,
24/05/2010,Airlines,1812.47,
24/05/2010,Airlines,1619,
24/05/2010,Airlines,1463.4,
24/05/2010,Airlines,-2505.47,
24/05/2010,Airlines,-2505.47,
25/05/2010,Airlines,-661.37,
25/05/2010,Airlines,1086.57,
25/05/2010,Airlines,1836.97,
25/05/2010,Airlines,836.07,
25/05/2010,Airlines,-2268.57,
25/05/2010,Airlines,669.9,
25/05/2010,Airlines,669.9,
25/05/2010,Airlines,2611.1,
25/05/2010,Airlines,2611.1,
25/05/2010,Airlines,2980.2,
25/05/2010,Airlines,575.07,
25/05/2010,Airlines,575.07,
25/05/2010,Airlines,771.07,
25/05/2010,Airlines,668.47,
25/05/2010,Airlines,974.47,
25/05/2010,Airlines,-1166.5,
25/05/2010,Airlines,2240.97,
25/05/2010,Airlines,1203.57,
25/05/2010,Airlines,582.67,
25/05/2010,Airlines,562.67,
25/05/2010,Airlines,562.67,
25/05/2010,Airlines,1203.57,
25/05/2010,Airlines,2527.17,
25/05/2010,Airlines,986.37,
25/05/2010,Airlines,986.37,
25/05/2010,Airlines,603.47,
25/05/2010,Airlines,1284.77,
25/05/2010,Airlines,567.2,
25/05/2010,Airlines,648.34,
26/05/2010,Airlines,927.27,
26/05/2010,Airlines,-1875.2,
26/05/2010,Airlines,-1841.2,
26/05/2010,Airlines,-2757.47,
26/05/2010,Airlines,-2392,
26/05/2010,Airlines,-692.5,
26/05/2010,Airlines,722.4,
26/05/2010,Airlines,1707.1,
26/05/2010,Airlines,1439.5,
26/05/2010,Airlines,1378.97,
26/05/2010,Airlines,1836.97,
26/05/2010,Airlines,1836.97,
26/05/2010,Airlines,-2015.57,
26/05/2010,Airlines,1439.5,
26/05/2010,Airlines,-2853.7,
26/05/2010,Airlines,2328.47,
26/05/2010,Airlines,-2207.9,
26/05/2010,Airlines,-2207.9,
27/05/2010,Airlines,3323.97,
27/05/2010,Airlines,-1992.6,
27/05/2010,Airlines,1081,
27/05/2010,Airlines,-773.9,
27/05/2010,Airlines,-773.9,
27/05/2010,Airlines,-773.9,
27/05/2010,Airlines,2240.97,
27/05/2010,Airlines,541.37,
28/05/2010,Airlines,-2240.97,
28/05/2010,Airlines,1317.27,
28/05/2010,Airlines,901.57,
28/05/2010,Airlines,877.6,
28/05/2010,Airlines,879.47,
28/05/2010,Airlines,-1249.67,
28/05/2010,Airlines,2512.27,
28/05/2010,Airlines,739.77,
28/05/2010,Airlines,739.77,
28/05/2010,Airlines,723.8,
31/05/2010,Airlines,3481.97,
31/05/2010,Airlines,1366.6,
31/05/2010,Airlines,1081,
31/05/2010,Airlines,-756.7,
31/05/2010,Airlines,2607.07,
31/05/2010,Airlines,841.5,
31/05/2010,Airlines,1431.6,
31/05/2010,Airlines,1206.7,
31/05/2010,Airlines,-1765.37,
02/06/2010,Airlines,1259.47,
02/06/2010,Airlines,681.07,
02/06/2010,Airlines,681.07,
02/06/2010,Airlines,1378.97,
02/06/2010,Airlines,1215.87,
02/06/2010,Airlines,2677.07,
02/06/2010,Airlines,637.77,
02/06/2010,Airlines,521.37,
02/06/2010,Airlines,521.37,
02/06/2010,Airlines,921.17,
02/06/2010,Airlines,829.87,
02/06/2010,Airlines,3021.97,
02/06/2010,Airlines,3021.97,
02/06/2010,Airlines,803.07,
02/06/2010,Airlines,3337.3,
03/06/2010,Airlines,723.8,
03/06/2010,Airlines,717.2,
03/06/2010,Airlines,2064.87,
03/06/2010,Airlines,2064.87,
03/06/2010,Airlines,2064.87,
03/06/2010,Airlines,1311.27,
03/06/2010,Airlines,-2268.77,
03/06/2010,Airlines,1004.67,
04/06/2010,Airlines,1393.1,
04/06/2010,Airlines,1327.07,
04/06/2010,Airlines,2540.1,
04/06/2010,Airlines,2039.07,
04/06/2010,Airlines,2587.27,
04/06/2010,Airlines,2269.07,
04/06/2010,Airlines,2269.07,
04/06/2010,Airlines,2587.27,
04/06/2010,Airlines,-2512.27,
04/06/2010,Airlines,1594.97,
04/06/2010,Airlines,1145.07,
07/06/2010,Airlines,1830.17,
07/06/2010,Airlines,809.8,
07/06/2010,Airlines,809.8,
07/06/2010,Airlines,1042.4,
07/06/2010,Airlines,1042.4,
07/06/2010,Airlines,1042.4,
07/06/2010,Airlines,809.8,
07/06/2010,Airlines,757.64,
07/06/2010,Airlines,2166.49,
07/06/2010,Airlines,552.6,
07/06/2010,Airlines,2379.07,
07/06/2010,Airlines,1021.47,
07/06/2010,Airlines,-2677.07,
07/06/2010,Airlines,974.37,
07/06/2010,Airlines,2268.07,
07/06/2010,Airlines,1803.57,
07/06/2010,Airlines,548.77,
07/06/2010,Airlines,548.77,
07/06/2010,Airlines,548.77,
07/06/2010,Airlines,1015.6,
07/06/2010,Airlines,-3481.97,
07/06/2010,Airlines,-841.5,
07/06/2010,Airlines,810.07,
07/06/2010,Airlines,810.07,
07/06/2010,Airlines,542.7,
07/06/2010,Airlines,2118.5,
08/06/2010,Airlines,891.07,
08/06/2010,Airlines,891.07,
08/06/2010,Airlines,891.07,
08/06/2010,Airlines,891.07,
08/06/2010,Airlines,637.47,
08/06/2010,Airlines,4124.27,
08/06/2010,Airlines,3467.27,
08/06/2010,Airlines,3467.27,
08/06/2010,Airlines,4609.87,
08/06/2010,Airlines,891.07,
08/06/2010,Airlines,891.07,
08/06/2010,Airlines,891.07,
08/06/2010,Airlines,891.07,
08/06/2010,Airlines,637.47,
08/06/2010,Airlines,4124.27,
08/06/2010,Airlines,3467.27,
08/06/2010,Airlines,3467.27,
08/06/2010,Airlines,4609.87,
08/06/2010,Airlines,1028.39,
08/06/2010,Airlines,1028.39,
08/06/2010,Airlines,1413.07,
08/06/2010,Airlines,1413.07,
08/06/2010,Airlines,806.3,
08/06/2010,Airlines,806.3,
08/06/2010,Airlines,806.3,
08/06/2010,Airlines,806.3,
08/06/2010,Airlines,774.97,
08/06/2010,Airlines,806.3,
08/06/2010,Airlines,774.97,
08/06/2010,Airlines,806.3,
08/06/2010,Airlines,509.87,
08/06/2010,Airlines,509.87,
08/06/2010,Airlines,3242.4,
08/06/2010,Airlines,3242.4,
08/06/2010,Airlines,1387.2,
08/06/2010,Airlines,1387.2,
08/06/2010,Airlines,631.37,
08/06/2010,Airlines,631.37,
09/06/2010,Airlines,3518.17,
09/06/2010,Airlines,1052.47,
09/06/2010,Airlines,581.1,
09/06/2010,Airlines,797.5,
09/06/2010,Airlines,2299.27,
09/06/2010,Airlines,2540,
09/06/2010,Airlines,-1117,
09/06/2010,Airlines,524.1,
09/06/2010,Airlines,1044.5,
09/06/2010,Airlines,575.87,
09/06/2010,Airlines,575.87,
09/06/2010,Airlines,4243.87,
09/06/2010,Airlines,703.77,
09/06/2010,Airlines,731.97,
09/06/2010,Airlines,-1687.6,
09/06/2010,Airlines,779.4,
10/06/2010,Airlines,1289.5,
10/06/2010,Airlines,1289.5,
10/06/2010,Airlines,666.47,
10/06/2010,Airlines,1044.07,
10/06/2010,Airlines,-1327.07,
10/06/2010,Airlines,-2240.67,
10/06/2010,Airlines,1094.07,
10/06/2010,Airlines,2409.77,
10/06/2010,Airlines,1058.07,
10/06/2010,Airlines,-666.47,
10/06/2010,Airlines,1044.07,
10/06/2010,Airlines,1206.4,
10/06/2010,Airlines,1982.4,
10/06/2010,Airlines,1998.09,
10/06/2010,Airlines,1998.09,
10/06/2010,Airlines,747.49,
10/06/2010,Airlines,1044.07,
10/06/2010,Airlines,2600.07,
11/06/2010,Airlines,2257.39,
11/06/2010,Airlines,1592.07,
11/06/2010,Airlines,2299.1,
11/06/2010,Airlines,548.77,
11/06/2010,Airlines,1008.07,
11/06/2010,Airlines,1752.37,
11/06/2010,Airlines,2313.47,
11/06/2010,Airlines,2313.47,
11/06/2010,Airlines,1949.97,
11/06/2010,Airlines,538.5,
11/06/2010,Airlines,597.1,
14/06/2010,Airlines,912.5,
14/06/2010,Airlines,912.5,
14/06/2010,Airlines,511.87,
14/06/2010,Airlines,702.9,
14/06/2010,Airlines,702.9,
14/06/2010,Airlines,1408.17,
14/06/2010,Airlines,3950.97,
14/06/2010,Airlines,2042.47,
14/06/2010,Airlines,2042.47,
14/06/2010,Airlines,1191.47,
14/06/2010,Airlines,951.47,
14/06/2010,Airlines,951.47,
14/06/2010,Airlines,846.13,
14/06/2010,Airlines,846.13,
14/06/2010,Airlines,1629.23,
14/06/2010,Airlines,559.57,
14/06/2010,Airlines,781.19,
14/06/2010,Airlines,730.34,
14/06/2010,Airlines,1035.2,
14/06/2010,Airlines,-1366.6,
14/06/2010,Airlines,-2313.47,
14/06/2010,Airlines,-2313.47,
15/06/2010,Airlines,828.87,
15/06/2010,Airlines,1293.47,
15/06/2010,Airlines,2214.47,
15/06/2010,Airlines,2941.07,
15/06/2010,Airlines,1783.47,
15/06/2010,Airlines,1107.67,
15/06/2010,Airlines,4020.97,
15/06/2010,Airlines,1802.77,
15/06/2010,Airlines,837.6,
15/06/2010,Airlines,837.6,
15/06/2010,Airlines,630.9,
15/06/2010,Airlines,630.9,
15/06/2010,Airlines,630.9,
15/06/2010,Airlines,630.9,
15/06/2010,Airlines,630.9,
15/06/2010,Airlines,630.9,
15/06/2010,Airlines,630.9,
15/06/2010,Airlines,630.9,
15/06/2010,Airlines,702.9,
15/06/2010,Airlines,630.9,
15/06/2010,Airlines,2084.6,
15/06/2010,Airlines,2084.6,
15/06/2010,Airlines,1018.2,
15/06/2010,Airlines,702.9,
15/06/2010,Airlines,702.9,
16/06/2010,Airlines,1558.9,
16/06/2010,Airlines,500,
16/06/2010,Airlines,1779.1,
16/06/2010,Airlines,1779.1,
16/06/2010,Airlines,1779.1,
16/06/2010,Airlines,1275.87,
16/06/2010,Airlines,885.24,
16/06/2010,Airlines,2968.97,
16/06/2010,Airlines,1558.9,
16/06/2010,Airlines,890.6,
17/06/2010,Airlines,-2968.97,
17/06/2010,Airlines,3210.6,
17/06/2010,Airlines,1191.47,
17/06/2010,Airlines,582.87,
17/06/2010,Airlines,582.87,
17/06/2010,Airlines,6460.97,
17/06/2010,Airlines,1294.97,
17/06/2010,Airlines,656.17,
17/06/2010,Airlines,656.17,
17/06/2010,Airlines,737.6,
17/06/2010,Airlines,822.6,
17/06/2010,Airlines,737.6,
17/06/2010,Airlines,1264.07,
17/06/2010,Airlines,761.27,
17/06/2010,Airlines,644.47,
17/06/2010,Airlines,1134.77,
18/06/2010,Airlines,522.7,
18/06/2010,Airlines,522.7,
18/06/2010,Airlines,1525.47,
18/06/2010,Airlines,-1079.86,
18/06/2010,Airlines,1445.86,
18/06/2010,Airlines,1445.86,
18/06/2010,Airlines,653.97,
18/06/2010,Airlines,653.97,
18/06/2010,Airlines,610.52,
18/06/2010,Airlines,1543.7,
18/06/2010,Airlines,514.97,
21/06/2010,Airlines,4243.47,
21/06/2010,Airlines,4243.47,
21/06/2010,Airlines,583.5,
21/06/2010,Airlines,833.4,
21/06/2010,Airlines,3936.9,
21/06/2010,Airlines,912.1,
21/06/2010,Airlines,583.3,
21/06/2010,Airlines,1375.6,
21/06/2010,Airlines,1008.9,
21/06/2010,Airlines,1122.9,
21/06/2010,Airlines,889.6,
21/06/2010,Airlines,1104.5,
21/06/2010,Airlines,1659.97,
22/06/2010,Airlines,839.1,
22/06/2010,Airlines,2602.97,
22/06/2010,Airlines,1207.47,
22/06/2010,Airlines,1119.09,
22/06/2010,Airlines,810.2,
22/06/2010,Airlines,664.6,
22/06/2010,Airlines,710.17,
22/06/2010,Airlines,905.39,
22/06/2010,Airlines,1291.97,
22/06/2010,Airlines,2285.57,
22/06/2010,Airlines,1181.57,
22/06/2010,Airlines,730.47,
22/06/2010,Airlines,1181.57,
22/06/2010,Airlines,2314.39,
22/06/2010,Airlines,623.07,
22/06/2010,Airlines,675.47,
22/06/2010,Airlines,1158.47,
22/06/2010,Airlines,884.97,
23/06/2010,Airlines,2477,
23/06/2010,Airlines,2477,
23/06/2010,Airlines,2477,
23/06/2010,Airlines,2597.97,
23/06/2010,Airlines,506.43,
23/06/2010,Airlines,1169.7,
23/06/2010,Airlines,1169.7,
23/06/2010,Airlines,1169.7,
23/06/2010,Airlines,1729,
23/06/2010,Airlines,1080.8,
24/06/2010,Airlines,703.61,
24/06/2010,Airlines,1211.47,
24/06/2010,Airlines,864,
24/06/2010,Airlines,616.87,
24/06/2010,Airlines,1618.17,
24/06/2010,Airlines,1618.17,
24/06/2010,Airlines,2381.5,
25/06/2010,Airlines,788.5,
25/06/2010,Airlines,2195.19,
25/06/2010,Airlines,1323.2,
25/06/2010,Airlines,1087.17,
25/06/2010,Airlines,1323.2,
25/06/2010,Airlines,864,
25/06/2010,Airlines,1093.8,
25/06/2010,Airlines,748.4,
25/06/2010,Airlines,748.4,
28/06/2010,Airlines,543.5,
28/06/2010,Airlines,898.1,
28/06/2010,Airlines,1821.27,
28/06/2010,Airlines,2436,
28/06/2010,Airlines,-2477,
28/06/2010,Airlines,757.47,
28/06/2010,Airlines,757.47,
28/06/2010,Airlines,-2054,
28/06/2010,Airlines,-1216.1,
28/06/2010,Airlines,-1216.1,
28/06/2010,Airlines,-1199.2,
29/06/2010,Airlines,2267.27,
29/06/2010,Airlines,904.47,
29/06/2010,Airlines,877.1,
29/06/2010,Airlines,2031.32,
29/06/2010,Airlines,2586.27,
29/06/2010,Airlines,-2351.4,
29/06/2010,Airlines,-671,
29/06/2010,Airlines,1151.7,
29/06/2010,Airlines,-1169.7,
29/06/2010,Airlines,931.27,
30/06/2010,Airlines,2319.4,
30/06/2010,Airlines,-661.37,
30/06/2010,Airlines,1063.69,
30/06/2010,Airlines,525.94,
30/06/2010,Airlines,525.94,
30/06/2010,Airlines,1109.27,
30/06/2010,Airlines,1109.27,
30/06/2010,Airlines,556.27,
30/06/2010,Airlines,670.27,
30/06/2010,Airlines,899.6,
01/07/2010,Airlines,2232.77,
01/07/2010,Airlines,618.57,
01/07/2010,Airlines,-2105.17,
01/07/2010,Airlines,1008.1,
01/07/2010,Airlines,1008.1,
01/07/2010,Airlines,655.27,
01/07/2010,Airlines,1109.27,
02/07/2010,Airlines,-2266.77,
02/07/2010,Airlines,-990.4,
02/07/2010,Airlines,1253.97,
02/07/2010,Airlines,1285.5,
02/07/2010,Airlines,607.32,
02/07/2010,Airlines,810.15,
05/07/2010,Airlines,1058.87,
05/07/2010,Airlines,927,
05/07/2010,Airlines,710.12,
05/07/2010,Airlines,816.8,
05/07/2010,Airlines,962.2,
05/07/2010,Airlines,872.7,
05/07/2010,Airlines,872.7,
05/07/2010,Airlines,872.7,
05/07/2010,Airlines,772.24,
05/07/2010,Airlines,-3125.6,
05/07/2010,Airlines,1664.37,
05/07/2010,Airlines,795.37,
05/07/2010,Airlines,590.37,
05/07/2010,Airlines,590.37,
05/07/2010,Airlines,612.77,
05/07/2010,Airlines,575.7,
06/07/2010,Airlines,1313.67,
06/07/2010,Airlines,1279,
06/07/2010,Airlines,901.9,
06/07/2010,Airlines,654.77,
06/07/2010,Airlines,-987.8,
07/07/2010,Airlines,821.4,
07/07/2010,Airlines,821.4,
07/07/2010,Airlines,1068.27,
07/07/2010,Airlines,1293.77,
07/07/2010,Airlines,-1356.2,
07/07/2010,Airlines,769.9,
07/07/2010,Airlines,917.37,
07/07/2010,Airlines,1230.87,
07/07/2010,Airlines,-2039.27,
07/07/2010,Airlines,1527.8,
08/07/2010,Airlines,873.74,
08/07/2010,Airlines,1377.77,
08/07/2010,Airlines,980.9,
08/07/2010,Airlines,2561,
08/07/2010,Airlines,2247.5,
08/07/2010,Airlines,1065.77,
08/07/2010,Airlines,1065.77,
08/07/2010,Airlines,802,
08/07/2010,Airlines,739.4,
09/07/2010,Airlines,750.07,
09/07/2010,Airlines,2146.8,
09/07/2010,Airlines,2146.8,
09/07/2010,Airlines,3466.97,
09/07/2010,Airlines,2379.27,
09/07/2010,Airlines,2408.67,
09/07/2010,Airlines,2146.8,
09/07/2010,Airlines,3466.97,
09/07/2010,Airlines,2408.67,
09/07/2010,Airlines,2379.27,
09/07/2010,Airlines,2379.27,
09/07/2010,Airlines,4703.2,
09/07/2010,Airlines,4703.2,
09/07/2010,Airlines,4703.2,
09/07/2010,Airlines,4703.2,
09/07/2010,Airlines,4703.2,
09/07/2010,Airlines,4703.2,
09/07/2010,Airlines,2333.39,
09/07/2010,Airlines,2062.79,
09/07/2010,Airlines,-1803.4,
09/07/2010,Airlines,2727.37,
09/07/2010,Airlines,2379.27,
09/07/2010,Airlines,3562.77,
09/07/2010,Airlines,3777.77,
09/07/2010,Airlines,3983.97,
09/07/2010,Airlines,3983.97,
09/07/2010,Airlines,1587.27,
09/07/2010,Airlines,1867.67,
09/07/2010,Airlines,1867.67,
09/07/2010,Airlines,907.8,
09/07/2010,Airlines,1177.7,
09/07/2010,Airlines,634.5,
09/07/2010,Airlines,634.5,
12/07/2010,Airlines,1645.47,
12/07/2010,Airlines,1645.47,
12/07/2010,Airlines,1428.8,
12/07/2010,Airlines,-1338.97,
12/07/2010,Airlines,971.1,
12/07/2010,Airlines,539.25,
12/07/2010,Airlines,2425.17,
12/07/2010,Airlines,729.14,
12/07/2010,Airlines,676.1,
12/07/2010,Airlines,2585.27,
12/07/2010,Airlines,570.13,
12/07/2010,Airlines,2707.07,
12/07/2010,Airlines,1659.37,
12/07/2010,Airlines,739.37,
12/07/2010,Airlines,-802.1,
12/07/2010,Airlines,1350.9,
12/07/2010,Airlines,-1958.47,
13/07/2010,Airlines,2940.77,
13/07/2010,Airlines,2940.77,
13/07/2010,Airlines,4022.4,
13/07/2010,Airlines,4022.4,
13/07/2010,Airlines,700.92,
13/07/2010,Airlines,1292.47,
13/07/2010,Airlines,529.7,
13/07/2010,Airlines,529.7,
13/07/2010,Airlines,1015.5,
14/07/2010,Airlines,622.5,
14/07/2010,Airlines,2415.77,
14/07/2010,Airlines,-718.47,
14/07/2010,Airlines,-631.47,
14/07/2010,Airlines,-631.47,
14/07/2010,Airlines,1333.87,
14/07/2010,Airlines,3251.77,
14/07/2010,Airlines,-718.47,
14/07/2010,Airlines,-718.47,
14/07/2010,Airlines,-718.47,
14/07/2010,Airlines,-631.47,
15/07/2010,Airlines,-912.1,
15/07/2010,Airlines,2431.07,
15/07/2010,Airlines,1355.3,
15/07/2010,Airlines,539.39,
15/07/2010,Airlines,2556.7,
15/07/2010,Airlines,537,
15/07/2010,Airlines,585.57,
15/07/2010,Airlines,585.57,
15/07/2010,Airlines,564.92,
15/07/2010,Airlines,821.2,
15/07/2010,Airlines,-2926.2,
15/07/2010,Airlines,1270.4,
15/07/2010,Airlines,-1375.6,
15/07/2010,Airlines,1320.4,
15/07/2010,Airlines,3008.17,
15/07/2010,Airlines,739.07,
15/07/2010,Airlines,3466.77,
15/07/2010,Airlines,1945.77,
15/07/2010,Airlines,1002.27,
15/07/2010,Airlines,798.37,
15/07/2010,Airlines,798.37,
15/07/2010,Airlines,1491.17,
15/07/2010,Airlines,626.3,
16/07/2010,Airlines,1410.7,
16/07/2010,Airlines,3562.77,
16/07/2010,Airlines,2415.77,
16/07/2010,Airlines,2415.77,
16/07/2010,Airlines,582.37,
16/07/2010,Airlines,1941.7,
19/07/2010,Airlines,2589.07,
19/07/2010,Airlines,558,
19/07/2010,Airlines,1092.69,
19/07/2010,Airlines,1188.9,
19/07/2010,Airlines,612.34,
19/07/2010,Airlines,1408.36,
19/07/2010,Airlines,1110.36,
19/07/2010,Airlines,525.57,
19/07/2010,Airlines,525.57,
19/07/2010,Airlines,2664.6,
19/07/2010,Airlines,916.57,
19/07/2010,Airlines,1068.77,
19/07/2010,Airlines,1711.7,
20/07/2010,Airlines,548.9,
20/07/2010,Airlines,548.9,
20/07/2010,Airlines,548.5,
20/07/2010,Airlines,548.5,
20/07/2010,Airlines,739.07,
20/07/2010,Airlines,-2511.67,
20/07/2010,Airlines,773,
20/07/2010,Airlines,794.5,
20/07/2010,Airlines,820.3,
21/07/2010,Airlines,-1079.86,
21/07/2010,Airlines,3189.37,
22/07/2010,Airlines,2258.5,
22/07/2010,Airlines,2258.5,
22/07/2010,Airlines,842.67,
22/07/2010,Airlines,-944,
22/07/2010,Airlines,-1365.2,
22/07/2010,Airlines,626.84,
23/07/2010,Airlines,2355.32,
23/07/2010,Airlines,942.87,
23/07/2010,Airlines,942.87,
23/07/2010,Airlines,741.07,
26/07/2010,Airlines,3466.67,
26/07/2010,Airlines,2232.27,
26/07/2010,Airlines,525.8,
26/07/2010,Airlines,-2328.47,
26/07/2010,Airlines,703.9,
26/07/2010,Airlines,-2328.47,
26/07/2010,Airlines,703.9,
26/07/2010,Airlines,549.2,
