Department Family,Entity,Payment Date,Expense Type,Budget Holder,Expense Area,Supplier Name,Transactions Number, Amount (£) ,VAT Registration Number
FCO,FCO,03-Jun-11,Contract Fees,14675,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1002754," 8,076.71 ",
FCO,FCO,03-Jun-11,Contract Fees,14675,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1002754, 194.05 ,
FCO,FCO,03-Jun-11,FM Interserve Overseas Reclaimable Tax,14675,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1002754, 490.41 ,
FCO,FCO,03-Jun-11,FM Interserve Overseas Reclaimable Tax,14675,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1002754, 543.22 ,
FCO,FCO,03-Jun-11,FM Interserve Overseas Reclaimable Tax,14675,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1002754, 81.73 ,
FCO,FCO,03-Jun-11,FM Interserve Overseas Reclaimable Tax,14675,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1002754, 17.04 ,
FCO,FCO,03-Jun-11,FM Interserve Overseas Reclaimable Tax,14675,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1002754, 26.06 ,
FCO,FCO,03-Jun-11,FM Interserve Overseas Reclaimable Tax,14675,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1002754, 3.92 ,
FCO,FCO,03-Jun-11,FM Interserve Overseas Reclaimable Tax,14675,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1002754," 7,665.41 ",
FCO,FCO,03-Jun-11,FM Interserve Overseas Reclaimable Tax,14675,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1002754," 1,091.52 ",
FCO,FCO,03-Jun-11,FM Interserve Overseas Reclaimable Tax,14675,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1002754," 1,696.11 ",
FCO,FCO,03-Jun-11,FM Interserve Overseas Reclaimable Tax,14675,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1002754, 40.75 ,
FCO,FCO,13-Jun-11,Project Works>10K,14611,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1019141," 3,157.35 ",
FCO,FCO,13-Jun-11,Project Works>10K,14611,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1019141," 5,319.00 ",
FCO,FCO,13-Jun-11,Project Works>10K,14612,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1019141," 23,402.27 ",
FCO,FCO,13-Jun-11,Assets Under Construction (Oracle PA Control Account),0,NON CASH & UNALLOCATED COSTS,INTERSERVE FM LTD,1019141," 40,307.97 ",
FCO,FCO,13-Jun-11,Project Works>10K,14611,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1019141," 1,464.64 ",
FCO,FCO,13-Jun-11,Project Works>10K,14611,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1019141," 3,576.26 ",
FCO,FCO,13-Jun-11,Project Works>10K,14611,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1019141," 1,927.48 ",
FCO,FCO,13-Jun-11,Project Works>10K,14611,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1019141," 38,089.50 ",
FCO,FCO,13-Jun-11,Project Works>10K,14611,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1019141," 5,266.96 ",
FCO,FCO,13-Jun-11,Project Works>10K,14611,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1019141," 5,237.54 ",
FCO,FCO,13-Jun-11,Project Works>10K,14611,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1019141," 20,534.24 ",
FCO,FCO,13-Jun-11,Project Works>10K,14611,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1019141," 5,249.52 ",
FCO,FCO,13-Jun-11,Project Works>10K,14611,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1019141, 665.54 ,
FCO,FCO,13-Jun-11,Project Works>10K,14611,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1019141," 3,478.04 ",
FCO,FCO,13-Jun-11,Project Works>10K,14611,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1019141," 7,636.28 ",
FCO,FCO,13-Jun-11,Project Works>10K,14611,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1019141," 13,779.20 ",
FCO,FCO,13-Jun-11,Project Works>10K,14611,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1019141," 7,712.60 ",
FCO,FCO,13-Jun-11,Project Works>10K,14611,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1019141," 2,322.99 ",
FCO,FCO,13-Jun-11,VAT (Input) (Oracle Sub-Ledger Control Account),0,NON CASH & UNALLOCATED COSTS,INTERSERVE FM LTD,1019141," 1,096.07 ",
FCO,FCO,13-Jun-11,VAT (Input) (Oracle Sub-Ledger Control Account),0,NON CASH & UNALLOCATED COSTS,INTERSERVE FM LTD,1019141," 1,063.80 ",
FCO,FCO,13-Jun-11,Assets Under Construction (Oracle PA Control Account),0,NON CASH & UNALLOCATED COSTS,INTERSERVE FM LTD,1019141," 8,061.59 ",
FCO,FCO,13-Jun-11,Project Works>10K,14611,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1019141, 292.93 ,
FCO,FCO,13-Jun-11,Project Works>10K,14611,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1019141, 715.25 ,
FCO,FCO,13-Jun-11,Project Works>10K,14611,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1019141, 385.50 ,
FCO,FCO,13-Jun-11,Project Works>10K,14611,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1019141," 7,617.90 ",
FCO,FCO,13-Jun-11,Project Works>10K,14611,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1019141," 1,053.39 ",
FCO,FCO,13-Jun-11,Project Works>10K,14611,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1019141," 1,047.51 ",
FCO,FCO,13-Jun-11,Project Works>10K,14611,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1019141," 4,106.85 ",
FCO,FCO,13-Jun-11,Project Works>10K,14611,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1019141," 1,049.90 ",
FCO,FCO,13-Jun-11,Project Works>10K,14611,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1019141, 133.11 ,
FCO,FCO,13-Jun-11,Project Works>10K,14611,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1019141, 695.61 ,
FCO,FCO,13-Jun-11,Project Works>10K,14611,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1019141," 1,527.26 ",
FCO,FCO,13-Jun-11,Project Works>10K,14611,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1019141," 2,755.84 ",
FCO,FCO,13-Jun-11,Project Works>10K,14611,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1019141," 1,542.52 ",
FCO,FCO,13-Jun-11,Project Works>10K,14612,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1019141," 4,680.45 ",
FCO,FCO,27-Jun-11,Corporate Strategy Consultancy,14805,#N/A,ISS FACILITY SERVICES LTD FCO OP - NON POE,10719," 29,064.41 ",
FCO,FCO,17-Jun-11,Costs Associated with the Disposal of Capitalised Assets,14655,DG CHANGE & DELIVERY,KNIGHT FRANK,3710," 25,997.06 ",
FCO,FCO,16-Jun-11,IT/IS Consultancy,11316,DG CENTRAL GROUP,KPMG LLP,1019536," 19,780.00 ",
FCO,FCO,16-Jun-11,IT/IS Consultancy,11316,DG CENTRAL GROUP,KPMG LLP,1019536," 14,620.00 ",
FCO,FCO,16-Jun-11,IT/IS Consultancy,11316,DG CENTRAL GROUP,KPMG LLP,1019536," 20,400.00 ",
FCO,FCO,16-Jun-11,IT/IS Consultancy,11316,DG CENTRAL GROUP,KPMG LLP,1019536," 17,595.00 ",
FCO,FCO,16-Jun-11,IT/IS Consultancy,11316,DG CENTRAL GROUP,KPMG LLP,1019536," 11,475.00 ",
FCO,FCO,16-Jun-11,IT/IS Consultancy,11316,DG CENTRAL GROUP,KPMG LLP,1019536," 12,622.50 ",
FCO,FCO,16-Jun-11,IT/IS Consultancy,11316,DG CENTRAL GROUP,KPMG LLP,1019536," 7,700.00 ",
FCO,FCO,16-Jun-11,IT/IS Consultancy,11316,DG CENTRAL GROUP,KPMG LLP,1019536," 17,212.50 ",
FCO,FCO,16-Jun-11,IT/IS Consultancy,11316,DG CENTRAL GROUP,KPMG LLP,1019536," 18,490.00 ",
FCO,FCO,16-Jun-11,IT/IS Consultancy,11316,DG CENTRAL GROUP,KPMG LLP,1019536," 14,620.00 ",
FCO,FCO,16-Jun-11,IT/IS Consultancy,11316,DG CENTRAL GROUP,KPMG LLP,1019536," 9,690.00 ",
FCO,FCO,16-Jun-11,IT/IS Consultancy,11316,DG CENTRAL GROUP,KPMG LLP,1019536," 14,535.00 ",
FCO,FCO,16-Jun-11,IT/IS Consultancy,11316,DG CENTRAL GROUP,KPMG LLP,1019536," 19,780.00 ",
FCO,FCO,16-Jun-11,IT/IS Consultancy,11316,DG CENTRAL GROUP,KPMG LLP,1019536," 18,252.90 ",
FCO,FCO,16-Jun-11,IT/IS Consultancy,11316,DG CENTRAL GROUP,KPMG LLP,1019536," 11,092.50 ",
FCO,FCO,16-Jun-11,Assets Under Construction (Oracle PA Control Account),0,NON CASH & UNALLOCATED COSTS,KPMG LLP,1019536," 19,780.00 ",
FCO,FCO,16-Jun-11,IT/IS Consultancy,11316,DG CENTRAL GROUP,KPMG LLP,1019536," 8,050.00 ",
FCO,FCO,16-Jun-11,IT/IS Consultancy,11316,DG CENTRAL GROUP,KPMG LLP,1019536, 81.00 ,
FCO,FCO,16-Jun-11,VAT (Input) (Oracle Sub-Ledger Control Account),0,NON CASH & UNALLOCATED COSTS,KPMG LLP,1019536," 51,139.08 ",
FCO,FCO,16-Jun-11,IT/IS Consultancy,11316,DG CENTRAL GROUP,KPMG LLP,1019536, 16.20 ,
FCO,FCO,16-Jun-11,IT/IS Consultancy,11316,DG CENTRAL GROUP,KPMG LLP,1019536,"-11,475.00 ",
FCO,FCO,16-Jun-11,IT/IS Consultancy,11316,DG CENTRAL GROUP,KPMG LLP,1019536,"-12,622.50 ",
FCO,FCO,16-Jun-11,IT/IS Consultancy,11316,DG CENTRAL GROUP,KPMG LLP,1019536," 4,972.50 ",
FCO,FCO,16-Jun-11,IT/IS Consultancy,11316,DG CENTRAL GROUP,KPMG LLP,1019536," 7,650.00 ",
FCO,FCO,16-Jun-11,IT/IS Consultancy,11316,DG CENTRAL GROUP,KPMG LLP,1019536, 841.50 ,
FCO,FCO,16-Jun-11,IT/IS Consultancy,11316,DG CENTRAL GROUP,KPMG LLP,1019536," 10,633.50 ",
FCO,FCO,16-Jun-11,IT/IS Consultancy,11316,DG CENTRAL GROUP,KPMG LLP,1019536,"-14,535.00 ",
FCO,FCO,16-Jun-11,Assets Under Construction (Oracle PA Control Account),0,NON CASH & UNALLOCATED COSTS,KPMG LLP,1019536," 14,535.00 ",
FCO,FCO,14-Jun-11,Specialist Training (Devolved),12201,DG EUROPE AND GLOBALISATION,LSE ENTERPRISE LIMITED,1019302," 37,492.00 ",
FCO,FCO,14-Jun-11,VAT (Input) (Oracle Sub-Ledger Control Account),0,NON CASH & UNALLOCATED COSTS,LSE ENTERPRISE LIMITED,1019302," 7,498.40 ",
FCO,FCO,17-Jun-11,Rates Taxes Non-Residential,14657,DG CHANGE & DELIVERY,MILTON KEYNES COUNCIL,1019643," 866,600.00 ",
FCO,FCO,17-Jun-11,Rates Taxes Non-Residential,14657,DG CHANGE & DELIVERY,MILTON KEYNES COUNCIL,1019643,"-866,600.00 ",
FCO,FCO,17-Jun-11,Rates Taxes Non-Residential,14657,DG CHANGE & DELIVERY,MILTON KEYNES COUNCIL,1019643," 866,000.00 ",
FCO,FCO,17-Jun-11,Programme Spend (Oracle Projects Control Account),251151,DG EUROPE AND GLOBALISATION,MINES ADVISORY GROUP,1019644," 452,107.00 ",
FCO,FCO,29-Jun-11,Programme Spend (Oracle Projects Control Account),3051,DG EUROPE AND GLOBALISATION,MINISTARSTVO UNUTRASNJIH POSLOVA,2009385," 29,400.00 ",
FCO,FCO,29-Jun-11,Programme Spend (Oracle Projects Control Account),20553,DG EUROPE AND GLOBALISATION,NATIONAL INSTITUTE OF PUBLIC FINANCE AND POLICY,25867," 53,104.22 ",
FCO,FCO,28-Jun-11,Rent and Condominium Charges Residential,14654,DG CHANGE & DELIVERY,NCALABS CO LTD,100018185," 39,952.06 ",
FCO,FCO,23-Jun-11,Programme Spend (Oracle Projects Control Account),351001,DG EUROPE AND GLOBALISATION,PERKUMPULAN HRWG (KELOMPOK KERJA KOALISI NGO UNTUK ADVOKASI INTERNASIONAL HAM),5614," 38,262.25 ",
FCO,FCO,20-Jun-11,Information Systems Maintenance,11366,DG CENTRAL GROUP,SYMANTEC LIRIC LTD,1019723," 154,477.48 ",
FCO,FCO,20-Jun-11,VAT (Input) (Oracle Sub-Ledger Control Account),0,NON CASH & UNALLOCATED COSTS,SYMANTEC LIRIC LTD,1019723," 27,033.56 ",
FCO,FCO,16-Jun-11,Programme Spend (Oracle Projects Control Account),251151,DG EUROPE AND GLOBALISATION,UNITED NATIONS,1003720," 141,874.24 ",
FCO,FCO,30-Jun-11,Programme Spend (Oracle Projects Control Account),21252,DG POLITICAL,WESTMINSTER FOUNDATION FOR DEMOCRACY,1020691," 246,306.83 ",
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
