Department Family,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Transactions Number, Amount (£) ,VAT Registration Number
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,414.6,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,15.04,
FCO,FCO,25-Jul-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,"22,324.13",
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,243.26,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,132.86,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,14.23,
FCO,FCO,25-Jul-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,6.83,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,13.66,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,356.28,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,13.66,
FCO,FCO,25-Jul-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,89.81,
FCO,FCO,25-Jul-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,122.91,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,11.6,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,116.04,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,305.14,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,13.66,
FCO,FCO,25-Jul-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,6.83,
FCO,FCO,25-Jul-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,6.83,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,64.29,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,13.66,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,1.32,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,326.31,
FCO,FCO,25-Jul-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,89.81,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,129.39,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,11.6,
FCO,FCO,25-Jul-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,"26,814.62",
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,68.87,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,360.43,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,9.89,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,150.87,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,15.03,
FCO,FCO,25-Jul-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,89.81,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,18.85,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,174.84,
FCO,FCO,25-Jul-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,89.81,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,9.03,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,104.79,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,8.28,
FCO,FCO,25-Jul-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,6.83,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,121.48,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,16.39,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,119.31,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,194.5,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,18.85,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,18.85,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,194.5,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,194.5,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,18.85,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,81.13,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,234.11,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,18.85,
FCO,FCO,25-Jul-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,6.83,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,298.03,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,1.32,
FCO,FCO,25-Jul-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,6.83,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,285.27,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,20.36,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,112.76,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,18.85,
FCO,FCO,25-Jul-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000237,122.91,
FCO,FCO,25-Jul-12,Gas Non-Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,"4,797.61",
FCO,FCO,25-Jul-12,Gas Non-Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,97.58,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,40.66,
FCO,FCO,25-Jul-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,"53,058.27",
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,406.58,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,40.66,
FCO,FCO,25-Jul-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,24.39,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,40.66,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,406.58,
FCO,FCO,25-Jul-12,Fuel Oil Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,406.58,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,213.05,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,40.66,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,54.48,
FCO,FCO,25-Jul-12,Telephone line and equipment rental charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,40.66,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,28.46,
FCO,FCO,25-Jul-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,24.39,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,197.6,
FCO,FCO,25-Jul-12,Telephone Call Charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,40.66,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,162.63,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,6.75,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,48.79,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,39.84,
FCO,FCO,25-Jul-12,Fuel Oil Non-Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,"2,764.73",
FCO,FCO,25-Jul-12,Fuel Oil Non-Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,97.58,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,71.56,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,48.79,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,67.49,
FCO,FCO,25-Jul-12,Water Non-Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,32.53,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,30.09,
FCO,FCO,25-Jul-12,Telephone line and equipment rental charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,"1,219.73",
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,48.79,
FCO,FCO,25-Jul-12,Telephone Call Charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,243.95,
FCO,FCO,25-Jul-12,Rental Payments - non residential,DG CHANGE & DELIVERY,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,"23,521.32",
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,39.84,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,162.63,
FCO,FCO,25-Jul-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,959.51,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,255.59,
FCO,FCO,25-Jul-12,Electricity Non-Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,406.58,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,97.58,
FCO,FCO,25-Jul-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,"53,058.27",
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,130.1,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,37.41,
FCO,FCO,25-Jul-12,Water Non-Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,"8,782.06",
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,60.99,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,28.46,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,60.99,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,33.34,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,67.49,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,39.03,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,187.03,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,8.13,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,365.92,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,34.15,
FCO,FCO,25-Jul-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,24.39,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,61.8,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,48.79,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,113.84,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,8.13,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,162.63,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,48.79,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,28.46,
FCO,FCO,25-Jul-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,"53,326.61",
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,187.03,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,39.84,
FCO,FCO,25-Jul-12,Electricity Non-Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,"11,546.78",
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,34.15,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,39.84,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,48.79,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,162.63,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,162.63,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,162.63,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,48.79,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,39.84,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,48.79,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,39.84,
FCO,FCO,25-Jul-12,Telephone line and equipment rental charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,"1,219.73",
FCO,FCO,25-Jul-12,Telephone Call Charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,975.78,
FCO,FCO,25-Jul-12,Telephone Call Charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,40.66,
FCO,FCO,25-Jul-12,Telephone line and equipment rental charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000238,40.66,
FCO,FCO,25-Jul-12,Telephone Call Charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,614.6,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,3.35,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,105.5,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,30.39,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,29,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,24.22,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,16.99,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,94.98,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,5.92,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,3.97,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,5.92,
FCO,FCO,25-Jul-12,Telephone line and equipment rental charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,614.6,
FCO,FCO,25-Jul-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,188.41,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,0.47,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,79.44,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,40.64,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,56.41,
FCO,FCO,25-Jul-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,394.94,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,27.37,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,28.95,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,24.22,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,93.17,
FCO,FCO,25-Jul-12,Gas Non-Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,622.89,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,247.23,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,27.74,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,31.32,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,23.22,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,85.67,
FCO,FCO,25-Jul-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,355.72,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,24.26,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,24.22,
FCO,FCO,25-Jul-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,362.88,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,29.05,
FCO,FCO,25-Jul-12,Electricity Non-Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,"2,890.95",
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,94.98,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,19.23,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,68.46,
FCO,FCO,25-Jul-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,367.39,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,35.28,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,24.22,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,29.05,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,94.98,
FCO,FCO,25-Jul-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,216.7,
FCO,FCO,25-Jul-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,167.13,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,129.08,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,9.3,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,24.22,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,94.98,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,94.98,
FCO,FCO,25-Jul-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,502.86,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,24.22,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,29.05,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,24.22,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,94.98,
FCO,FCO,25-Jul-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,"40,228.41",
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,30.39,
FCO,FCO,25-Jul-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,184.38,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,29.05,
FCO,FCO,25-Jul-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,"43,580.78",
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,94.98,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,29.05,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,24.22,
FCO,FCO,25-Jul-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,358.78,
FCO,FCO,25-Jul-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,30.39,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,3.35,
FCO,FCO,25-Jul-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000239,5.81,
FCO,FCO,25-Jul-12,Telephone line and equipment rental charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000240,159.03,
FCO,FCO,25-Jul-12,Telephone Call Charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000240,"3,745.18",
FCO,FCO,25-Jul-12,Telephone Call Charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000240,"1,061.76",
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000240,15.47,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000240,21.39,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000240,10.34,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000240,155.52,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000240,51.12,
FCO,FCO,25-Jul-12,Telephone line and equipment rental charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000240,22.2,
FCO,FCO,25-Jul-12,Telephone Call Charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000240,6.84,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000240,56,
FCO,FCO,25-Jul-12,Telephone line and equipment rental charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000240,68.01,
FCO,FCO,25-Jul-12,Telephone Call Charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000240,11.79,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000240,80.12,
FCO,FCO,25-Jul-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000240,408.45,
