Department Family,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Transactions Number, Amount (�) ,VAT Registration Number
FCO,FCO,25-Nov-11,Recharge Suspense Account (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,ISS FACILITY SERVICES LTD FCO OP - POE,9000021,8.68,
FCO,FCO,25-Nov-11,Recharge Suspense Account (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,ISS FACILITY SERVICES LTD FCO OP - POE,9000021,131.6,
FCO,FCO,25-Nov-11,Recharge Suspense Account (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,ISS FACILITY SERVICES LTD FCO OP - POE,9000021,15.31,
FCO,FCO,25-Nov-11,Recharge Suspense Account (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,ISS FACILITY SERVICES LTD FCO OP - POE,9000021,8.68,
FCO,FCO,25-Nov-11,Telephone line and equipment rental charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000021,"3,843.47",
FCO,FCO,25-Nov-11,Rental Payments - non residential,DG CHANGE & DELIVERY,ISS FACILITY SERVICES LTD FCO OP - POE,9000022,"45,833.49",
FCO,FCO,25-Nov-11,Rental Payments - non residential,DG CHANGE & DELIVERY,ISS FACILITY SERVICES LTD FCO OP - POE,9000022,"3,547.07",
FCO,FCO,25-Nov-11,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000022,774.82,
FCO,FCO,25-Nov-11,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000022,52.41,
FCO,FCO,25-Nov-11,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000022,198.26,
FCO,FCO,25-Nov-11,Electricity Non-Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000022,"2,402.05",
FCO,FCO,25-Nov-11,Water Non-Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000022,296.25,
FCO,FCO,25-Nov-11,Gas Non-Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000022,22.79,
FCO,FCO,25-Nov-11,Telephone line and equipment rental charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000022,566.57,
FCO,FCO,25-Nov-11,Telephone Call Charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000022,417.92,
FCO,FCO,25-Nov-11,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000022,3.99,
FCO,FCO,21-Nov-11,Recharge Suspense Account (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,DESBRO HOLDINGS KENYA LTD,213524,"15,073.01",
FCO,FCO,21-Nov-11,Recharge Suspense Account (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,DESBRO HOLDINGS KENYA LTD,213524,"15,073.01",
FCO,FCO,09-Nov-11,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,RIPA INTERNATIONAL,708167,"25,845.74",
FCO,FCO,01-Nov-11,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,ENERTEC MARINE SYSTEMS LTD,5000100,"51,000.00",
FCO,FCO,14-Nov-11,Programme Spend (Oracle Projects Control Account),DG POLITICAL,ASSOCIATION DE SOUTIEN AU COLLECTIF DEMOCRATIE ET MODERNITE,2000153,"37,275.74",
FCO,FCO,28-Nov-11,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,ENVIRONMENT AFRICA,700002300,"37,362.23",
FCO,FCO,09-Nov-11,Training Courses,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1030201,"39,000.00",
FCO,FCO,09-Nov-11,Training Courses,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1030201,"1,975.00",
FCO,FCO,09-Nov-11,Training Courses,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1030201,"1,500.00",
FCO,FCO,09-Nov-11,Training Courses,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1030201,300,
FCO,FCO,09-Nov-11,Training Courses,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1030201,90,
FCO,FCO,09-Nov-11,Training Courses,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1030201,120,
FCO,FCO,09-Nov-11,Training Courses,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1030201,180,
FCO,FCO,09-Nov-11,Training Courses,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1030201,320,
FCO,FCO,09-Nov-11,Training Courses,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1030201,"1,665.00",
FCO,FCO,09-Nov-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,ASHRIDGE MANAGEMENT COLLEGE,1030201,"9,030.00",
FCO,FCO,09-Nov-11,Training Courses,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1030201,"-1,975.00",
FCO,FCO,09-Nov-11,Training Courses,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1030201,"1,600.00",
FCO,FCO,09-Nov-11,Training Courses,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1030201,375,
FCO,FCO,30-Nov-11,Training Courses,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1031803,"39,000.00",
FCO,FCO,30-Nov-11,Training Courses,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1031803,"1,600.00",
FCO,FCO,30-Nov-11,Training Courses,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1031803,"1,500.00",
FCO,FCO,30-Nov-11,Training Courses,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1031803,300,
FCO,FCO,30-Nov-11,Training Courses,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1031803,90,
FCO,FCO,30-Nov-11,Training Courses,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1031803,110,
FCO,FCO,30-Nov-11,Training Courses,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1031803,165,
FCO,FCO,30-Nov-11,Training Courses,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1031803,320,
FCO,FCO,30-Nov-11,Training Courses,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1031803,"2,056.00",
FCO,FCO,30-Nov-11,Training Courses,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1031803,300,
FCO,FCO,30-Nov-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,ASHRIDGE MANAGEMENT COLLEGE,1031803,"9,088.20",
FCO,FCO,16-Nov-11,Nursery Childcare Subsidy,DG CHANGE & DELIVERY,BRIGHT HORIZONS FAMILY SOLUTION LTD,1030756,"41,619.66",
FCO,FCO,08-Nov-11,FCO Healthcare Scheme,DG CHANGE & DELIVERY,HEALIX INTERNATIONAL LTD,1030079,"112,184.44",
FCO,FCO,08-Nov-11,FCO Healthcare Scheme,DG CHANGE & DELIVERY,HEALIX INTERNATIONAL LTD,1030079,"22,436.89",
FCO,FCO,22-Nov-11,Miscellaneous Expenditure,DG CHANGE & DELIVERY,HEALIX INTERNATIONAL LTD,1031209,"65,000.00",
FCO,FCO,22-Nov-11,Miscellaneous Expenditure,DG CHANGE & DELIVERY,HEALIX INTERNATIONAL LTD,1031209,"13,000.00",
FCO,FCO,09-Nov-11,IT/IS Consultancy,DG CENTRAL GROUP,CAPGEMINI  UK PLC,1030207,"112,302.00",
FCO,FCO,09-Nov-11,IT/IS Consultancy,DG CENTRAL GROUP,CAPGEMINI  UK PLC,1030207,"-112,302.00",
FCO,FCO,09-Nov-11,IT/IS Consultancy,DG CENTRAL GROUP,CAPGEMINI  UK PLC,1030207,"112,301.98",
FCO,FCO,09-Nov-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,CAPGEMINI  UK PLC,1030207,"22,460.40",
FCO,FCO,10-Nov-11,IT/IS Consultancy,DG CENTRAL GROUP,CAPGEMINI  UK PLC,1030272,"1,678.66",
FCO,FCO,10-Nov-11,IT/IS Consultancy,DG CENTRAL GROUP,CAPGEMINI  UK PLC,1030272,995.87,
FCO,FCO,10-Nov-11,IT/IS Consultancy,DG CENTRAL GROUP,CAPGEMINI  UK PLC,1030272,269.08,
FCO,FCO,10-Nov-11,IT/IS Consultancy,DG CENTRAL GROUP,CAPGEMINI  UK PLC,1030272,"1,199.68",
FCO,FCO,10-Nov-11,IT/IS Consultancy,DG CENTRAL GROUP,CAPGEMINI  UK PLC,1030272,429.37,
FCO,FCO,10-Nov-11,IT/IS Consultancy,DG CENTRAL GROUP,CAPGEMINI  UK PLC,1030272,"1,817.35",
FCO,FCO,10-Nov-11,IT/IS Consultancy,DG CENTRAL GROUP,CAPGEMINI  UK PLC,1030272,"3,227.75",
FCO,FCO,10-Nov-11,IT/IS Consultancy,DG CENTRAL GROUP,CAPGEMINI  UK PLC,1030272,"13,154.77",
FCO,FCO,10-Nov-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,CAPGEMINI  UK PLC,1030272,"4,554.50",
FCO,FCO,10-Nov-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,CAPGEMINI  UK PLC,1030272,0.01,
FCO,FCO,30-Nov-11,Local Allowances,DG CHANGE & DELIVERY,ECA INTERNATIONAL,1031861,"24,960.00",
FCO,FCO,30-Nov-11,Local Allowances,DG CHANGE & DELIVERY,ECA INTERNATIONAL,1031861,"4,992.00",
FCO,FCO,08-Nov-11,Rental Payments - non residential,DG CHANGE & DELIVERY,PLAZA TOWER LLC,40000004994,"175,279.53",
FCO,FCO,08-Nov-11,Electricity Non-Residential,DG POLITICAL,PLAZA TOWER LLC,40000004994,"3,662.02",
FCO,FCO,08-Nov-11,Property Maintenance Overseas Non Residential,DG POLITICAL,PLAZA TOWER LLC,40000004994,161.9,
FCO,FCO,08-Nov-11,Water Non-Residential,DG POLITICAL,PLAZA TOWER LLC,40000004994,"10,873.06",
FCO,FCO,28-Nov-11,Rental Payments - non residential,DG CHANGE & DELIVERY,PLAZA TOWER LLC,40000005172,"175,279.53",
FCO,FCO,28-Nov-11,Electricity Non-Residential,DG POLITICAL,PLAZA TOWER LLC,40000005172,"2,997.85",
FCO,FCO,28-Nov-11,Property Maintenance Overseas Non Residential,DG POLITICAL,PLAZA TOWER LLC,40000005172,130.77,
FCO,FCO,28-Nov-11,Water Non-Residential,DG POLITICAL,PLAZA TOWER LLC,40000005172,"8,455.82",
FCO,FCO,02-Nov-11,IT/IS Consultancy,DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1029742,"57,236.00",
FCO,FCO,02-Nov-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1029742,"11,447.20",
FCO,FCO,18-Nov-11,IT/IS Consultancy,DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1030967,"63,087.00",
FCO,FCO,18-Nov-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1030967,"12,617.40",
FCO,FCO,02-Nov-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4000938,757.17,
FCO,FCO,02-Nov-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4000938,"4,863.87",
FCO,FCO,02-Nov-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4000938,"3,546.26",
FCO,FCO,02-Nov-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4000938,"1,942.95",
FCO,FCO,02-Nov-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4000938,883.05,
FCO,FCO,02-Nov-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4000938,"36,830.68",
FCO,FCO,02-Nov-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4000938,620,
FCO,FCO,02-Nov-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4000938,"14,006.50",
FCO,FCO,02-Nov-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4000938,892,
FCO,FCO,02-Nov-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4000938,"12,369.04",
FCO,FCO,02-Nov-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4000938,"1,610.34",
FCO,FCO,02-Nov-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4000938,"31,898.23",
FCO,FCO,02-Nov-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4000938,809.99,
FCO,FCO,02-Nov-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4000938,"1,703.96",
FCO,FCO,02-Nov-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4000938,264.81,
FCO,FCO,02-Nov-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4000938,"1,240.61",
FCO,FCO,02-Nov-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4000938,540,
FCO,FCO,02-Nov-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4000938,541.55,
FCO,FCO,02-Nov-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4000938,"1,412.90",
FCO,FCO,02-Nov-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4000938,"2,079.94",
FCO,FCO,02-Nov-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4000938,539.7,
FCO,FCO,02-Nov-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4000938,674.89,
FCO,FCO,02-Nov-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4000938,"3,199.77",
FCO,FCO,02-Nov-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4000938,638.9,
FCO,FCO,02-Nov-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4000938,"3,089.85",
FCO,FCO,02-Nov-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4000938,"3,432.99",
FCO,FCO,02-Nov-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4000938,"1,367.03",
FCO,FCO,02-Nov-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4000938,970.62,
FCO,FCO,02-Nov-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4000938,"1,502.85",
FCO,FCO,02-Nov-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4000938,281.35,
FCO,FCO,02-Nov-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4000938,-47.4,
FCO,FCO,02-Nov-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4000938,"1,097.15",
FCO,FCO,02-Nov-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4000938,"13,214.57",
FCO,FCO,02-Nov-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4000938,"21,811.35",
FCO,FCO,02-Nov-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4000938,"10,685.61",
FCO,FCO,02-Nov-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4000938,"6,565.73",
FCO,FCO,02-Nov-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4000938,"12,309.05",
FCO,FCO,02-Nov-11,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4000938,"1,545.24",
FCO,FCO,21-Nov-11,Building Mechanical and Engineering Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11210,"2,596.64",
FCO,FCO,21-Nov-11,Building Fabric Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11210,288.18,
FCO,FCO,21-Nov-11,Minor New Works <10K,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11210,"1,007.38",
FCO,FCO,21-Nov-11,Grounds Maintenance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11210,258.07,
FCO,FCO,21-Nov-11,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11210,"11,343.46",
FCO,FCO,21-Nov-11,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11210,369.28,
FCO,FCO,21-Nov-11,Miscellaneous Expenditure,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11210,128.11,
FCO,FCO,21-Nov-11,Waste Disposal,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11210,288.55,
FCO,FCO,21-Nov-11,Reception Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11210,"7,705.83",
FCO,FCO,21-Nov-11,Mail & Porterage Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11210,"6,037.97",
FCO,FCO,21-Nov-11,Office Support Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11210,"1,926.45",
FCO,FCO,21-Nov-11,Estates Management Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11210,166.86,
FCO,FCO,21-Nov-11,Residential Property Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11210,"13,000.80",
FCO,FCO,21-Nov-11,Rematching / Reinstatement,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11210,197.03,
FCO,FCO,21-Nov-11,Contract Fees,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11210,"6,800.53",
FCO,FCO,23-Nov-11,Specialist Training (Devolved),DG CENTRAL GROUP,LSE ENTERPRISE LIMITED,1031393,"29,988.74",
FCO,FCO,23-Nov-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,LSE ENTERPRISE LIMITED,1031393,"5,997.75",
FCO,FCO,29-Nov-11,Specialist Training (Devolved),DG CENTRAL GROUP,LSE ENTERPRISE LIMITED,1031741,"29,463.15",
FCO,FCO,29-Nov-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,LSE ENTERPRISE LIMITED,1031741,"5,892.63",
FCO,FCO,01-Nov-11,Insurance Of Personal Effects,DG CHANGE & DELIVERY,MARSH UK LTD,1029583,"40,000.00",
FCO,FCO,01-Nov-11,Insurance Of Personal Effects,DG CHANGE & DELIVERY,MARSH UK LTD,1029583,"-40,000.00",
FCO,FCO,01-Nov-11,Insurance Of Personal Effects,DG CHANGE & DELIVERY,MARSH UK LTD,1029583,"40,000.00",
FCO,FCO,14-Nov-11,Construction Project more than £10k,#N/A,COGENT ELECTRICAL SERVICES LTD (FORM WES),1030478,"61,995.27",
FCO,FCO,29-Nov-11,Construction Project more than £10k,#N/A,COGENT ELECTRICAL SERVICES LTD (FORM WES),1031712,"77,083.30",
FCO,FCO,29-Nov-11,Information Systems Maintenance,DG CENTRAL GROUP,STERIA LTD,1031763,"40,816.70",
FCO,FCO,29-Nov-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,STERIA LTD,1031763,"8,163.34",
FCO,FCO,22-Nov-11,Programme Spend (Oracle Projects Control Account),DG POLITICAL,THE BRITISH- RUSSIAN CENTRE,1031328,"120,000.00",
FCO,FCO,18-Nov-11,Programme Spend (Oracle Projects Control Account),DG POLITICAL,UNITED NATIONS,1004209,"294,279.22",
FCO,FCO,22-Nov-11,Programme Spend (Oracle Projects Control Account),DG POLITICAL,UNITED NATIONS,1004211,"19,107,879.07",
FCO,FCO,22-Nov-11,Programme Spend (Oracle Projects Control Account),DG POLITICAL,UNITED NATIONS,1004212,"16,720,623.33",
FCO,FCO,22-Nov-11,Programme Spend (Oracle Projects Control Account),DG POLITICAL,UNITED NATIONS,1004213,"13,489,354.26",
FCO,FCO,22-Nov-11,Programme Spend (Oracle Projects Control Account),DG POLITICAL,UNITED NATIONS,1004214,"7,728,507.38",
FCO,FCO,14-Nov-11,Programme Spend (Oracle Projects Control Account),DG POLITICAL,GLOBAL PARTNERS & ASSOCIATES LTD,1030487,"26,572.16",
FCO,FCO,22-Nov-11,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,WESTMINSTER FOUNDATION FOR DEMOCRACY,1031344,"29,575.82",
FCO,FCO,24-Nov-11,Programme Spend (Oracle Projects Control Account),DG POLITICAL,NATIONAL DEMOCRATIC INSTITUTE,100000061,"27,213.90",
FCO,FCO,04-Nov-11,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,CENTRE FOR DEVELOPMENT AND DEMOCRATISATION OF INSTITUTIONS,2001911,"37,417.16",
FCO,FCO,02-Nov-11,Programme Spend (Oracle Projects Control Account),DG POLITICAL,COFFEY INTERNATIONAL DEVELOPMENT,1029723,"47,424.78",
