Post Date,Publishable Label,Transaction Amount,"Publishable label is provided by Bank and is industry standard.  May not, however, give true indication of purchase - additional comment provided as necessary."
27/01/2012,Travel Agencies,843.08,
27/01/2012,Travel Agencies,843.08,
27/01/2012,Travel Agencies,843.08,
27/01/2012,Travel Agencies,843.08,
27/01/2012,Travel Agencies,959.82,
27/01/2012,Travel Agencies,-1826.92,
30/01/2012,Travel Agencies,1341.59,
30/01/2012,Travel Agencies,1441.66,
30/01/2012,Travel Agencies,611.27,
30/01/2012,Travel Agencies,814.31,
30/01/2012,Travel Agencies,715,
31/01/2012,Travel Agencies,3551.99,
31/01/2012,Travel Agencies,1353.33,
31/01/2012,Travel Agencies,-1664.23,
31/01/2012,Travel Agencies,1134.78,
31/01/2012,Travel Agencies,1146.58,
31/01/2012,Travel Agencies,1134.78,
31/01/2012,Travel Agencies,1116.15,
31/01/2012,Travel Agencies,2469.4,
31/01/2012,Travel Agencies,3662.97,
31/01/2012,Travel Agencies,807.28,
31/01/2012,Travel Agencies,833.81,
31/01/2012,Travel Agencies,2828.43,
31/01/2012,Travel Agencies,556.44,
31/01/2012,Travel Agencies,556.44,
31/01/2012,Travel Agencies,556.44,
31/01/2012,Travel Agencies,2297.49,
31/01/2012,Travel Agencies,2831.94,
31/01/2012,Travel Agencies,2564.83,
31/01/2012,Travel Agencies,1540.47,
02/01/2012,Utilities,523.19,Water/electricity at post
25/01/2012,Utilities,545.65,Water/electricity at post
