Post Date,Publishable Label,Transaction Amount,"Publishable label is provided by Bank and is industry standard.  May not, however, give true indication of purchase - additional comment as necessary"
18/04/2012,Airlines,654.69,
18/04/2012,Airlines,1280.80,
18/04/2012,Airlines,654.69,
18/04/2012,Airlines,1350.99,
18/04/2012,Airlines,592.53,
18/04/2012,Airlines,590.10,
18/04/2012,Airlines,3326.79,
18/04/2012,Airlines,784.59,
18/04/2012,Airlines,3326.79,
18/04/2012,Airlines,969.79,
19/04/2012,Airlines,3411.99,
19/04/2012,Airlines,3411.99,
19/04/2012,Airlines,1074.05,
19/04/2012,Airlines,1074.05,
19/04/2012,Airlines,1554.49,
19/04/2012,Airlines,926.99,
19/04/2012,Airlines,1691.69,
19/04/2012,Airlines,4711.09,
19/04/2012,Airlines,1799.59,
19/04/2012,Airlines,1799.59,
19/04/2012,Airlines,-1632.83,
19/04/2012,Airlines,2468.81,
19/04/2012,Airlines,921.92,
19/04/2012,Airlines,2468.81,
19/04/2012,Airlines,718.20,
19/04/2012,Airlines,718.20,
19/04/2012,Airlines,659.56,
19/04/2012,Airlines,2623.59,
19/04/2012,Airlines,1116.40,
19/04/2012,Airlines,533.21,
20/04/2012,Airlines,2950.29,
20/04/2012,Airlines,923.09,
20/04/2012,Airlines,1645.49,
20/04/2012,Airlines,2116.49,
20/04/2012,Airlines,596.15,
20/04/2012,Airlines,1964.69,
20/04/2012,Airlines,3176.89,
20/04/2012,Airlines,2264.30,
20/04/2012,Airlines,1992.40,
20/04/2012,Airlines,1992.40,
20/04/2012,Airlines,519.10,
20/04/2012,Airlines,652.50,
20/04/2012,Airlines,652.50,
20/04/2012,Airlines,1261.61,
20/04/2012,Airlines,577.39,
20/04/2012,Airlines,620.79,
23/04/2012,Airlines,1665.00,
23/04/2012,Airlines,1874.72,
23/04/2012,Airlines,937.78,
23/04/2012,Airlines,1413.79,
23/04/2012,Airlines,1413.79,
23/04/2012,Airlines,664.32,
23/04/2012,Airlines,750.49,
23/04/2012,Airlines,1107.79,
23/04/2012,Airlines,696.15,
23/04/2012,Airlines,1128.53,
23/04/2012,Airlines,719.49,
23/04/2012,Airlines,719.49,
23/04/2012,Airlines,1645.09,
23/04/2012,Airlines,988.39,
23/04/2012,Airlines,1799.59,
23/04/2012,Airlines,2116.49,
23/04/2012,Airlines,1170.69,
23/04/2012,Airlines,2116.49,
23/04/2012,Airlines,1116.19,
23/04/2012,Airlines,1290.59,
23/04/2012,Airlines,2630.40,
23/04/2012,Airlines,775.59,
23/04/2012,Airlines,2799.46,
23/04/2012,Airlines,1523.59,
23/04/2012,Airlines,964.19,
23/04/2012,Airlines,2500.49,
23/04/2012,Airlines,506.89,
23/04/2012,Airlines,1421.89,
23/04/2012,Airlines,1342.80,
23/04/2012,Airlines,1922.47,
23/04/2012,Airlines,1922.47,
24/04/2012,Airlines,611.20,
24/04/2012,Airlines,873.49,
24/04/2012,Airlines,1516.60,
24/04/2012,Airlines,-718.20,
24/04/2012,Airlines,-718.20,
25/04/2012,Airlines,1900.19,
25/04/2012,Airlines,733.45,
25/04/2012,Airlines,719.19,
25/04/2012,Airlines,530.90,
25/04/2012,Airlines,714.10,
25/04/2012,Airlines,2923.93,
25/04/2012,Airlines,1975.90,
25/04/2012,Airlines,664.90,
25/04/2012,Airlines,1185.20,
25/04/2012,Airlines,2545.19,
25/04/2012,Airlines,2547.19,
25/04/2012,Airlines,731.26,
25/04/2012,Airlines,848.49,
25/04/2012,Airlines,848.49,
26/04/2012,Airlines,808.47,
26/04/2012,Airlines,808.47,
26/04/2012,Airlines,615.49,
26/04/2012,Airlines,1937.49,
26/04/2012,Airlines,2073.59,
26/04/2012,Airlines,1937.49,
26/04/2012,Airlines,3063.29,
26/04/2012,Airlines,1328.39,
26/04/2012,Airlines,2941.99,
26/04/2012,Airlines,1642.89,
26/04/2012,Airlines,754.70,
26/04/2012,Airlines,4034.60,
26/04/2012,Airlines,-1746.10,
26/04/2012,Airlines,1488.29,
26/04/2012,Airlines,832.59,
26/04/2012,Airlines,831.90,
26/04/2012,Airlines,4388.59,
26/04/2012,Airlines,810.09,
26/04/2012,Airlines,831.90,
26/04/2012,Airlines,571.69,
26/04/2012,Airlines,571.69,
26/04/2012,Airlines,571.69,
26/04/2012,Airlines,1430.50,
26/04/2012,Airlines,919.92,
26/04/2012,Airlines,1458.49,
27/04/2012,Airlines,893.69,
27/04/2012,Airlines,783.76,
27/04/2012,Airlines,799.46,
27/04/2012,Airlines,1318.29,
27/04/2012,Airlines,1318.29,
27/04/2012,Airlines,1318.29,
27/04/2012,Airlines,3368.00,
27/04/2012,Airlines,687.79,
27/04/2012,Airlines,2625.19,
27/04/2012,Airlines,3202.89,
27/04/2012,Airlines,3202.89,
27/04/2012,Airlines,514.65,
27/04/2012,Airlines,3193.19,
27/04/2012,Airlines,3193.19,
27/04/2012,Airlines,2048.34,
27/04/2012,Airlines,2547.19,
27/04/2012,Airlines,2547.19,
27/04/2012,Airlines,1620.16,
27/04/2012,Airlines,1620.16,
30/04/2012,Airlines,780.59,
30/04/2012,Airlines,1066.15,
30/04/2012,Airlines,928.18,
30/04/2012,Airlines,2179.20,
30/04/2012,Airlines,2151.49,
30/04/2012,Airlines,1509.49,
30/04/2012,Airlines,2151.49,
30/04/2012,Airlines,1770.29,
30/04/2012,Airlines,679.79,
30/04/2012,Airlines,790.99,
30/04/2012,Airlines,828.99,
30/04/2012,Airlines,828.99,
30/04/2012,Airlines,-972.32,
30/04/2012,Airlines,649.76,
30/04/2012,Airlines,1013.46,
30/04/2012,Airlines,1013.46,
30/04/2012,Airlines,1013.46,
30/04/2012,Airlines,917.99,
30/04/2012,Airlines,917.99,
30/04/2012,Airlines,689.99,
30/04/2012,Airlines,2069.29,
30/04/2012,Airlines,2069.29,
30/04/2012,Airlines,-2977.13,
30/04/2012,Airlines,2029.99,
30/04/2012,Airlines,2029.99,
30/04/2012,Airlines,2029.99,
30/04/2012,Airlines,668.10,
30/04/2012,Airlines,909.22,
06/04/2012,Car Hire,1416.16,Transport for Sponsored visit
12/04/2012,Car Hire,673.40,Transport for Jubilee related visit
27/04/2012,Car Hire,6443.27,Transport for Guest of Government visit
30/04/2012,Car Hire,783.50,
04/04/2012,Catalogue,983.32,
12/04/2012,Catalogue,948.19,
18/04/2012,Catalogue,745.40,Official mobile phone provider charges
18/04/2012,Catalogue,4042.19,Official mobile phone provider charges
18/04/2012,Catalogue,2281.14,Official mobile phone provider charges
18/04/2012,Catalogue,3630.40,Official mobile phone provider charges
18/04/2012,Catalogue,574.81,Official mobile phone provider charges
18/04/2012,Catalogue,2047.45,
18/04/2012,Catalogue,2117.92,
18/04/2012,Catalogue,502.49,Official mobile phone provider charges
18/04/2012,Catalogue,2037.26,
18/04/2012,Catalogue,751.10,
18/04/2012,Catalogue,1090.40,
18/04/2012,Catalogue,574.49,
19/04/2012,Catalogue,523.95,Official mobile phone provider charges
19/04/2012,Catalogue,883.04,Official mobile phone provider charges
19/04/2012,Catalogue,1558.25,Official mobile phone provider charges
19/04/2012,Catalogue,745.01,Official mobile phone provider charges
19/04/2012,Catalogue,1010.44,Official mobile phone provider charges
19/04/2012,Catalogue,841.44,
23/04/2012,Catalogue,1040.64,
24/04/2012,Catalogue,516.58,Goods to support public diplomacy event at post
24/04/2012,Catalogue,822.12,
30/04/2012,Catalogue,1404.12,IT equipment
25/04/2012,Clothing,779.40,Branded T-shirts & souvenirs for 100 days-to-go  Paralympic event overseas
02/04/2012,Diy & Household Stores,823.06,
03/04/2012,Diy & Household Stores,510.20,IT equipment
04/04/2012,Diy & Household Stores,842.00,
12/04/2012,Diy & Household Stores,3333.75,Furniture for staff accommodation overseas
18/04/2012,Diy & Household Stores,751.02,
19/04/2012,Diy & Household Stores,1013.71,
26/04/2012,Diy & Household Stores,1199.91,
27/04/2012,Diy & Household Stores,543.38,
30/04/2012,Diy & Household Stores,880.80,
30/04/2012,Diy & Household Stores,600.72,
12/04/2012,Entertainment,907.50,Official contracted catering company
20/04/2012,Entertainment,961.20,Official contracted catering company
25/04/2012,Entertainment,6597.10,Reception for delegates at high-level meeting
30/04/2012,Entertainment,760.38,Lunch for participants in bilateral roundtable
16/04/2012,Health,650.29,
02/04/2012,Hotels,675.48,
02/04/2012,Hotels,591.89,
02/04/2012,Hotels,839.24,
02/04/2012,Hotels,708.50,
02/04/2012,Hotels,841.45,
02/04/2012,Hotels,573.57,
02/04/2012,Hotels,718.84,
02/04/2012,Hotels,732.90,
02/04/2012,Hotels,942.98,
02/04/2012,Hotels,915.60,
02/04/2012,Hotels,1002.00,
02/04/2012,Hotels,522.93,
02/04/2012,Hotels,538.27,
02/04/2012,Hotels,870.00,
02/04/2012,Hotels,870.00,
02/04/2012,Hotels,9416.66,Accommodation for overseas participants on Corporate Services Manager (CSM) course
02/04/2012,Hotels,6286.66,
02/04/2012,Hotels,576.51,
03/04/2012,Hotels,501.53,
05/04/2012,Hotels,1341.00,
09/04/2012,Hotels,552.06,
09/04/2012,Hotels,1015.88,
11/04/2012,Hotels,-782.51,
13/04/2012,Hotels,1578.22,
13/04/2012,Hotels,1416.02,
16/04/2012,Hotels,1388.50,
16/04/2012,Hotels,620.06,
17/04/2012,Hotels,678.73,
19/04/2012,Hotels,2175.00,
19/04/2012,Hotels,784.00,
20/04/2012,Hotels,523.04,
20/04/2012,Hotels,672.00,
20/04/2012,Hotels,645.73,
20/04/2012,Hotels,904.56,
20/04/2012,Hotels,813.76,
23/04/2012,Hotels,2057.14,
23/04/2012,Hotels,920.71,
23/04/2012,Hotels,720.20,
23/04/2012,Hotels,671.06,
23/04/2012,Hotels,1380.40,
23/04/2012,Hotels,9424.80,Accommodation for overseas participants on Corporate Services Manager (CSM) course
23/04/2012,Hotels,1284.18,
23/04/2012,Hotels,1691.76,
24/04/2012,Hotels,637.78,
25/04/2012,Hotels,627.90,
25/04/2012,Hotels,525.59,
26/04/2012,Hotels,1261.46,
27/04/2012,Hotels,582.57,
27/04/2012,Hotels,805.97,
27/04/2012,Hotels,825.00,
27/04/2012,Hotels,575.74,
27/04/2012,Hotels,1809.22,
30/04/2012,Hotels,750.00,
30/04/2012,Hotels,750.00,
30/04/2012,Hotels,750.00,
30/04/2012,Hotels,1757.90,
30/04/2012,Hotels,1117.20,
30/04/2012,Hotels,1170.00,
30/04/2012,Hotels,694.10,
30/04/2012,Hotels,732.90,
30/04/2012,Hotels,1351.20,
30/04/2012,Hotels,647.40,
27/04/2012,Insurance,716.55,Registration and insurance for flag car at post
02/04/2012,Other Retailers,1456.56,Stationery
06/04/2012,Other Retailers,1398.80,
09/04/2012,Other Retailers,1387.88,Room hire for official meeting
13/04/2012,Other Retailers,976.48,
17/04/2012,Other Retailers,586.89,Equipment for training room
19/04/2012,Other Retailers,1176.48,
26/04/2012,Other Retailers,682.15,
26/04/2012,Other Retailers,768.24,
30/04/2012,Other Retailers,1423.80,Equipment for training room
30/04/2012,Other Retailers,999.60,Solar trickle chargers for transport fleet at post
30/04/2012,Other Retailers,998.77,
11/04/2012,Petrol,1060.60,Purchase of fuel for official transport fleet at post for one month
02/04/2012,Services,1499.00,Subscription to photo library
03/04/2012,Services,690.71,
04/04/2012,Services,681.22,
04/04/2012,Services,618.00,Hire of audio equipment for official meeting
04/04/2012,Services,1040.63,
04/04/2012,Services,1044.48,
04/04/2012,Services,811.48,
04/04/2012,Services,922.58,
05/04/2012,Services,769.92,
05/04/2012,Services,769.92,
05/04/2012,Services,780.00,
06/04/2012,Services,550.64,
06/04/2012,Services,2220.00,Reception costs at post
11/04/2012,Services,1416.76,
11/04/2012,Services,884.60,
11/04/2012,Services,517.35,Travel expenses on official trip overseas
12/04/2012,Services,583.76,
13/04/2012,Services,703.78,
16/04/2012,Services,1776.00,
16/04/2012,Services,675.02,
16/04/2012,Services,708.97,
16/04/2012,Services,773.77,
17/04/2012,Services,616.26,
17/04/2012,Services,736.92,
17/04/2012,Services,1241.76,
18/04/2012,Services,2464.00,Accommodation x 2 on official duty
18/04/2012,Services,552.00,
18/04/2012,Services,510.19,
19/04/2012,Services,1416.76,Training course
20/04/2012,Services,1176.00,Training course
20/04/2012,Services,1470.00,
20/04/2012,Services,1176.00,
20/04/2012,Services,736.92,
24/04/2012,Services,969.36,
24/04/2012,Services,752.00,
25/04/2012,Services,896.83,
26/04/2012,Services,867.99,
26/04/2012,Services,707.98,
26/04/2012,Services,907.80,
26/04/2012,Services,507.95,
27/04/2012,Services,700.93,
27/04/2012,Services,925.07,
27/04/2012,Services,791.64,
30/04/2012,Services,792.00,Hire of photographic equipment for official event
30/04/2012,Services,613.26,
30/04/2012,Services,934.33,
30/04/2012,Services,1500.00,Training course
02/04/2012,Travel Agencies,632.91,
02/04/2012,Travel Agencies,600.46,
02/04/2012,Travel Agencies,1150.84,
02/04/2012,Travel Agencies,-744.90,
02/04/2012,Travel Agencies,-744.90,
02/04/2012,Travel Agencies,-744.90,
02/04/2012,Travel Agencies,-744.90,
02/04/2012,Travel Agencies,-577.90,
02/04/2012,Travel Agencies,-744.90,
02/04/2012,Travel Agencies,-577.90,
02/04/2012,Travel Agencies,717.81,
02/04/2012,Travel Agencies,595.73,
02/04/2012,Travel Agencies,711.96,
02/04/2012,Travel Agencies,590.96,
02/04/2012,Travel Agencies,-711.96,
02/04/2012,Travel Agencies,-590.96,
02/04/2012,Travel Agencies,-711.96,
02/04/2012,Travel Agencies,-590.96,
03/04/2012,Travel Agencies,1483.02,
03/04/2012,Travel Agencies,700.95,
03/04/2012,Travel Agencies,1061.35,
03/04/2012,Travel Agencies,-1385.53,
03/04/2012,Travel Agencies,5110.95,
04/04/2012,Travel Agencies,504.04,
04/04/2012,Travel Agencies,3642.70,
04/04/2012,Travel Agencies,-1385.53,
05/04/2012,Travel Agencies,2814.94,
05/04/2012,Travel Agencies,4072.10,
05/04/2012,Travel Agencies,1008.85,
05/04/2012,Travel Agencies,-1526.50,
06/04/2012,Travel Agencies,1676.96,
06/04/2012,Travel Agencies,1177.91,
06/04/2012,Travel Agencies,1177.91,
06/04/2012,Travel Agencies,950.84,
06/04/2012,Travel Agencies,551.43,
06/04/2012,Travel Agencies,575.68,
06/04/2012,Travel Agencies,2787.41,
06/04/2012,Travel Agencies,553.90,
06/04/2012,Travel Agencies,705.30,
06/04/2012,Travel Agencies,-623.42,
11/04/2012,Travel Agencies,651.81,
12/04/2012,Travel Agencies,1125.07,
12/04/2012,Travel Agencies,559.79,
12/04/2012,Travel Agencies,1031.09,
12/04/2012,Travel Agencies,847.02,
12/04/2012,Travel Agencies,799.84,
12/04/2012,Travel Agencies,688.55,
12/04/2012,Travel Agencies,688.55,
12/04/2012,Travel Agencies,649.87,
12/04/2012,Travel Agencies,641.31,
12/04/2012,Travel Agencies,559.79,
12/04/2012,Travel Agencies,-619.40,
12/04/2012,Travel Agencies,-790.12,
12/04/2012,Travel Agencies,-888.42,
12/04/2012,Travel Agencies,-888.42,
12/04/2012,Travel Agencies,-790.12,
12/04/2012,Travel Agencies,1128.25,
12/04/2012,Travel Agencies,-2131.79,
12/04/2012,Travel Agencies,-2131.79,
13/04/2012,Travel Agencies,869.05,
13/04/2012,Travel Agencies,1460.89,
13/04/2012,Travel Agencies,-2300.42,
13/04/2012,Travel Agencies,-2069.13,
13/04/2012,Travel Agencies,2983.80,
16/04/2012,Travel Agencies,513.88,
16/04/2012,Travel Agencies,558.35,
16/04/2012,Travel Agencies,2699.20,
16/04/2012,Travel Agencies,4109.01,
16/04/2012,Travel Agencies,2304.68,
16/04/2012,Travel Agencies,-4604.10,
17/04/2012,Travel Agencies,843.06,
17/04/2012,Travel Agencies,941.05,
17/04/2012,Travel Agencies,1378.96,
17/04/2012,Travel Agencies,1464.32,
17/04/2012,Travel Agencies,2699.20,
18/04/2012,Travel Agencies,3784.17,
18/04/2012,Travel Agencies,3784.17,
18/04/2012,Travel Agencies,1237.01,
18/04/2012,Travel Agencies,816.16,
18/04/2012,Travel Agencies,-1598.93,
18/04/2012,Travel Agencies,-1598.93,
18/04/2012,Travel Agencies,3784.17,
19/04/2012,Travel Agencies,526.95,
19/04/2012,Travel Agencies,1037.85,
19/04/2012,Travel Agencies,1106.44,
19/04/2012,Travel Agencies,2458.89,
19/04/2012,Travel Agencies,2458.89,
19/04/2012,Travel Agencies,991.52,
19/04/2012,Travel Agencies,991.52,
19/04/2012,Travel Agencies,2858.75,
19/04/2012,Travel Agencies,2858.75,
19/04/2012,Travel Agencies,-8211.69,
19/04/2012,Travel Agencies,-1966.03,
19/04/2012,Travel Agencies,-1672.90,
19/04/2012,Travel Agencies,-4468.29,
19/04/2012,Travel Agencies,-1672.90,
19/04/2012,Travel Agencies,-4468.29,
20/04/2012,Travel Agencies,-5756.57,
20/04/2012,Travel Agencies,-679.03,
20/04/2012,Travel Agencies,-679.03,
20/04/2012,Travel Agencies,-679.03,
20/04/2012,Travel Agencies,-679.03,
20/04/2012,Travel Agencies,-679.03,
20/04/2012,Travel Agencies,-1311.20,
20/04/2012,Travel Agencies,500.00,
20/04/2012,Travel Agencies,1205.34,
20/04/2012,Travel Agencies,-5756.57,
20/04/2012,Travel Agencies,-5756.57,
23/04/2012,Travel Agencies,2505.42,
23/04/2012,Travel Agencies,691.30,
23/04/2012,Travel Agencies,1054.07,
23/04/2012,Travel Agencies,691.30,
23/04/2012,Travel Agencies,970.36,
23/04/2012,Travel Agencies,-632.30,
23/04/2012,Travel Agencies,-512.50,
23/04/2012,Travel Agencies,-512.50,
23/04/2012,Travel Agencies,-512.50,
23/04/2012,Travel Agencies,-512.50,
23/04/2012,Travel Agencies,-657.73,
24/04/2012,Travel Agencies,1120.34,
24/04/2012,Travel Agencies,4731.33,
24/04/2012,Travel Agencies,1333.10,
24/04/2012,Travel Agencies,726.66,
24/04/2012,Travel Agencies,623.80,
24/04/2012,Travel Agencies,741.58,
24/04/2012,Travel Agencies,-627.85,
24/04/2012,Travel Agencies,-538.10,
24/04/2012,Travel Agencies,-501.53,
24/04/2012,Travel Agencies,867.72,
24/04/2012,Travel Agencies,5679.62,
24/04/2012,Travel Agencies,1105.00,
24/04/2012,Travel Agencies,1041.10,
25/04/2012,Travel Agencies,519.14,
25/04/2012,Travel Agencies,602.28,
25/04/2012,Travel Agencies,2053.91,
25/04/2012,Travel Agencies,2053.91,
25/04/2012,Travel Agencies,1928.29,
25/04/2012,Travel Agencies,555.40,
25/04/2012,Travel Agencies,2783.90,
25/04/2012,Travel Agencies,1030.11,
25/04/2012,Travel Agencies,3851.03,
25/04/2012,Travel Agencies,-555.40,
25/04/2012,Travel Agencies,-1030.11,
26/04/2012,Travel Agencies,714.10,
27/04/2012,Travel Agencies,901.27,
30/04/2012,Travel Agencies,954.58,
30/04/2012,Travel Agencies,1952.56,
30/04/2012,Travel Agencies,2064.22,
30/04/2012,Travel Agencies,2064.22,
30/04/2012,Travel Agencies,3506.07,
30/04/2012,Travel Agencies,-2064.22,
25/04/2012,Utilities,907.09,Water and electricity charges at post
