"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058640","OR9","38600","46753","Army","1","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058640","E1","18370","22124","HR Support Officer","5","Human Resources"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058640","Skill Zone 3","18010","22150","Operations Support Officer","1","Human Resources"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058640","OF2","37916","45090","RAF","4","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058640","OF3","47760","57200","RAF","8","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058640","OF4","67032","77617","RAF","6","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058640","OR5-6","30013","36929","RAF","3","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058640","OR7-8","33223","43252","RAF","3","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058640","OF3","47760","57200","RM","2","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058640","OR4","26405","33182","RM","2","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058640","OR9","38600","46753","RM","2","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058640","OF2","37916","45090","RN","3","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058640","OF3","47760","57200","RN","5","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058640","OF4","67032","77617","RN","4","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058640","OF5","81310","89408","RN","1","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058640","OR1-3","17265","28940","RN","2","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058640","OR4","26405","33182","RN","2","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058640","OR7-8","33223","43252","RN","2","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058640","OR9","38600","46753","RN","4","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058645","B1","56436","72185","Analyst","1","Statisticians"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058645","B2","47942","59535","Analyst","2","Statisticians"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058645","C1","35648","44268","Analyst","3","Statisticians"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058645","C2","29258","36333","Analyst","1","Statisticians"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058645","D","23427","29092","Analyst","2","Statisticians"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058645","OF3","47760","57200","Army","7","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058645","OF4","67032","77617","Army","6","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058645","OF5","81310","89408","Army","2","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058645","OR1-3","17265","28940","Army","2","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058645","E1","18370","22124","Private Secretary","1","Human Resources"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058645","OF3","47760","57200","RAF","4","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058645","OF4","67032","77617","RAF","2","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058645","OF5","81310","89408","RAF","3","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058645","OF3","47760","57200","RM","1","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058645","OF2","37916","45090","RN","2","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058645","OF3","47760","57200","RN","2","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058645","OF4","67032","77617","RN","3","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058645","OF5","81310","89408","RN","1","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058645","OR5-6","30013","36929","RN","1","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058650","OF3","47760","57200","Army","9","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058650","OF4","67032","77617","Army","4","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058650","OR1-3","17265","28940","Army","3","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058650","OR7-8","33223","43252","Army","5","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058650","OR9","38600","46753","Army","1","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058650","C1","35648","44268","Policy Adviser","1","Policy"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058650","E1","18370","22124","Private Secretary","1","Human Resources"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058650","OF3","47760","57200","RAF","8","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058650","OF4","67032","77617","RAF","3","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058650","OF5","81310","89408","RAF","1","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058650","OR1-3","17265","28940","RAF","1","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058650","OR4","26405","33182","RAF","3","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058650","OR5-6","30013","36929","RAF","3","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058650","OF3","47760","57200","RM","2","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058650","OF4","67032","77617","RM","1","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058650","OF5","81310","89408","RM","1","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058650","OF3","47760","57200","RN","4","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058650","OF4","67032","77617","RN","3","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058650","OR1-3","17265","28940","RN","3","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058650","OR4","26405","33182","RN","1","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058650","OR7-8","33223","43252","RN","1","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058650","OR9","38600","46753","RN","1","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058655","OF2","37916","45090","Army","1","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058655","OF3","47760","57200","Army","8","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058655","OF4","67032","77617","Army","2","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058655","OF5","81310","89408","Army","1","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058655","OR7-8","33223","43252","Army","2","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058655","OR9","38600","46753","Army","1","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058655","C2","29258","36333","Communications Support Officer","1","Information Technology"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058655","D","23427","29092","Communications Support Officer","2","Information Technology"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058655","E1","18370","22124","Private Secretary","1","Human Resources"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058655","OF2","37916","45090","RAF","3","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058655","OF3","47760","57200","RAF","7","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058655","OF4","67032","77617","RAF","2","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058655","OR4","26405","33182","RAF","4","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058655","OR7-8","33223","43252","RAF","2","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058655","OR9","38600","46753","RAF","2","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058655","OF2","37916","45090","RN","1","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058655","OF3","47760","57200","RN","7","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058655","OF4","67032","77617","RN","1","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058655","OF5","81310","89408","RN","1","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058655","OR5-6","30013","36929","RN","1","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058655","OR7-8","33223","43252","RN","2","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058655","OR9","38600","46753","RN","2","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058663","OF3","47760","57200","Army","7","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058663","OF4","67032","77617","Army","1","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058663","OF5","81310","89408","Army","1","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058663","OR1-3","17265","28940","Army","1","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058663","OR5-6","30013","36929","Army","1","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058663","OR7-8","33223","43252","Army","1","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058663","E1","18370","22124","HR Support Officer","1","Human Resources"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058663","OF3","47760","57200","RAF","4","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058663","OF4","67032","77617","RAF","1","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058663","OR5-6","30013","36929","RAF","1","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058663","OF3","47760","57200","RN","3","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058663","OF4","67032","77617","RN","2","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1058663","OR4","26405","33182","RN","1","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","00094472","D","23427","29092","Private Secretary","1","Human Resources"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","00094472","OF3","47760","57200","RAF","1","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1592539","OF2","37916","45090","Army","2","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1592539","OF3","47760","57200","Army","3","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1592539","OF4","67032","77617","Army","3","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1592539","OF5","81310","89408","Army","1","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1592539","OR1-3","17265","28940","Army","2","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1592539","OR4","26405","33182","Army","3","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1592539","OR5-6","30013","36929","Army","1","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1592539","OR7-8","33223","43252","Army","2","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1592539","OR9","38600","46753","Army","1","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1592539","C2","29258","36333","Finance Officer","1","Finance"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1592539","D","23427","29092","Finance Officer","1","Finance"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1592539","C2","29258","36333","HR Officer","5","Human Resources"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1592539","D","23427","29092","HR Officer","2","Human Resources"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1592539","E1","18370","22124","HR Support Officer","4","Medicine"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1592539","C2","29258","36333","IT Manager","1","Information Technology"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1592539","C1","35648","44268","IT Support Officer","1","Information Technology"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1592539","D","23427","29092","IT Support Officer","2","Information Technology"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1592539","E1","18370","22124","IT Support Officer","1","Information Technology"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1592539","E2","15623","18815","IT Support Officer","1","Information Technology"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1592539","E1","18370","22124","Private Secretary","1","Human Resources"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1592539","OF3","47760","57200","RAF","1","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1592539","OF4","67032","77617","RAF","2","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1592539","OF5","81310","89408","RAF","1","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1592539","OR1-3","17265","28940","RAF","3","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1592539","OR4","26405","33182","RAF","3","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1592539","OR5-6","30013","36929","RAF","5","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1592539","OR9","38600","46753","RAF","1","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1592539","OR1-3","17265","28940","RM","13","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1592539","OR4","26405","33182","RM","7","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1592539","OR5-6","30013","36929","RM","1","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1592539","OR7-8","33223","43252","RM","5","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1592539","OF2","37916","45090","RN","5","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1592539","OF3","47760","57200","RN","3","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1592539","OF4","67032","77617","RN","4","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1592539","OR1-3","17265","28940","RN","15","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1592539","OR4","26405","33182","RN","6","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1592539","OR5-6","30013","36929","RN","9","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1592539","OR7-8","33223","43252","RN","10","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1617367","OF2","37916","45090","Army","4","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1617367","OF3","47760","57200","Army","16","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1617367","OF4","67032","77617","Army","9","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1617367","OF5","81310","89408","Army","3","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1617367","OR4","26405","33182","Army","1","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1617367","OR5-6","30013","36929","Army","2","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1617367","OR9","38600","46753","Army","2","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1617367","D","23427","29092","Information Manager","1","Information Technology"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1617367","E1","18370","22124","Private Secretary","1","Human Resources"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1617367","OF2","37916","45090","RAF","1","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1617367","OF3","47760","57200","RAF","11","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1617367","OF4","67032","77617","RAF","2","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1617367","OF5","81310","89408","RAF","1","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1617367","OR4","26405","33182","RAF","2","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1617367","OR5-6","30013","36929","RAF","1","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1617367","OR7-8","33223","43252","RAF","2","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1617367","OF2","37916","45090","RN","1","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1617367","OF3","47760","57200","RN","7","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1617367","OF4","67032","77617","RN","2","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","1617367","OR4","26405","33182","RN","2","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","00094536","OF3","47760","57200","Army","1","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","00094536","OF4","67032","77617","Army","3","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","00094536","OF5","81310","89408","Army","1","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","00094536","OR4","26405","33182","Army","1","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","00094536","E1","18370","22124","Executive Assistant","1","Other"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","00094536","B1","56436","72185","Legal Adviser","1","Law"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","00094536","B2","47942","59535","Policy Adviser","4","Policy"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","00094536","C1","35648","44268","Policy Adviser","6","Policy"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","00094536","C2","29258","36333","Policy Adviser","5","Policy"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","00094536","OF3","47760","57200","RAF","1","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","00094536","OR5-6","30013","36929","RAF","1","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","00094536","OF3","47760","57200","RN","1","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","00094536","OF4","67032","77617","RN","2","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","00191133","OF3","47760","57200","Army","1","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","00191133","OR7-8","33223","43252","Army","1","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","00191133","C1","35648","44268","Commercial","1","Procurement"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","00191133","C2","29258","36333","Commercial","2","Procurement"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","00191133","E1","18370","22124","Executive Assistant","4","Other"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","00191133","B1","56436","72185","Finance Officer","1","Finance"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","00191133","C1","35648","44268","Finance Officer","3","Finance"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","00191133","C2","29258","36333","Finance Officer","3","Finance"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","00191133","D","23427","29092","Finance Support Officer","5","Finance"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","00191133","C2","29258","36333","Operational Manager","1","Planning"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","00191133","B2","47942","59535","Policy Adviser","1","Policy"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","00191133","C1","35648","44268","Policy Adviser","1","Policy"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","00191133","C2","29258","36333","Policy Adviser","2","Policy"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","00191133","C2","29258","36333","Policy Support Officer","1","Policy"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","00191133","D","23427","29092","Policy Support Officer","3","Policy"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","00191133","OR5-6","30013","36929","RAF","1","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","00191133","C1","35648","44268","SHEF","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","00171528","OF3","47760","57200","Army","1","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","00171528","OF4","67032","77617","Army","2","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","00171528","C2","29258","36333","Business Manager","1","Other"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","00171528","D","23427","29092","Business Manager","1","Planning"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","00171528","B2","47942","59535","Commercial","1","Procurement"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","00171528","C1","35648","44268","Commercial","2","Procurement"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","00171528","B2","47942","59535","Finance Officer","1","Finance"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","00171528","C1","35648","44268","Finance Officer","3","Finance"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","00171528","C2","29258","36333","Finance Support Officer","2","Finance"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","00171528","D","23427","29092","Finance Support Officer","2","Finance"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","00171528","E1","18370","22124","Finance Support Officer","1","Finance"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","00171528","B2","47942","59535","HR Officer","1","Human Resources"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","00171528","B2","47942","59535","Policy Adviser","1","Policy"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","00171528","C1","35648","44268","Policy Adviser","1","Policy"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","00171528","OF3","47760","57200","RAF","1","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","00171528","OF4","67032","77617","RAF","1","Military"
"Ministry of Defence","Ministry of Defence","Permanent Joint Headquarters","00171528","OF5","81310","89408","RAF","1","Military"
