Department Family,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Transactions Number, Amount (�) ,VAT Registration Number
FCO,FCO,22-Feb-12,Training Courses,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1037973," 12,000.00 ",
FCO,FCO,22-Feb-12,Training Courses,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1037973, 198.00 ,
FCO,FCO,22-Feb-12,Training Courses,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1037973, 154.00 ,
FCO,FCO,22-Feb-12,Training Courses,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1037973, 99.00 ,
FCO,FCO,22-Feb-12,Training Courses,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1037973, 176.00 ,
FCO,FCO,22-Feb-12,Training Courses,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1037973," 1,466.00 ",
FCO,FCO,22-Feb-12,Training Courses,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1037973, 545.00 ,
FCO,FCO,22-Feb-12,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,ASHRIDGE MANAGEMENT COLLEGE,1037973," 6,461.60 ",
FCO,FCO,22-Feb-12,Training Courses,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1037974," 44,679.93 ",
FCO,FCO,22-Feb-12,Training Courses,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1037974," 45,382.58 ",
FCO,FCO,22-Feb-12,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,ASHRIDGE MANAGEMENT COLLEGE,1037974," 8,935.99 ",
FCO,FCO,22-Feb-12,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,ASHRIDGE MANAGEMENT COLLEGE,1037974," 9,076.52 ",
FCO,FCO,24-Feb-12,Training Courses,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1038237," 24,170.12 ",
FCO,FCO,24-Feb-12,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,ASHRIDGE MANAGEMENT COLLEGE,1038237," 4,834.02 ",
FCO,FCO,24-Feb-12,Training Courses,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1038237," (24,170.12)",
FCO,FCO,24-Feb-12,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,ASHRIDGE MANAGEMENT COLLEGE,1038237," (4,834.02)",
FCO,FCO,24-Feb-12,Training Courses,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1038237," 23,988.12 ",
FCO,FCO,24-Feb-12,Training Courses,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1038237, 182.00 ,
FCO,FCO,24-Feb-12,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,ASHRIDGE MANAGEMENT COLLEGE,1038237," 4,797.62 ",
FCO,FCO,24-Feb-12,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,ASHRIDGE MANAGEMENT COLLEGE,1038237, 0.01 ,
FCO,FCO,24-Feb-12,Training Courses,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1038237," (23,988.12)",
FCO,FCO,24-Feb-12,Training Courses,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1038237, (182.00),
FCO,FCO,24-Feb-12,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,ASHRIDGE MANAGEMENT COLLEGE,1038237," (4,797.62)",
FCO,FCO,24-Feb-12,Training Courses,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1038237," 23,988.12 ",
FCO,FCO,24-Feb-12,Training Courses,DG CHANGE & DELIVERY,ASHRIDGE MANAGEMENT COLLEGE,1038237, 182.00 ,
FCO,FCO,24-Feb-12,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,ASHRIDGE MANAGEMENT COLLEGE,1038237," 4,797.62 ",
FCO,FCO,20-Feb-12,Nursery Childcare Subsidy,DG CHANGE & DELIVERY,BRIGHT HORIZONS FAMILY SOLUTION LTD,1037698," 41,619.66 ",
FCO,FCO,6-Feb-12,Fuel Oil Non-Residential,DG CHANGE & DELIVERY,PACE FUELCARE LIMITED,1036701," 25,368.00 ",
FCO,FCO,6-Feb-12,Fuel Oil Non-Residential,DG CHANGE & DELIVERY,PACE FUELCARE LIMITED,1036701," 5,073.60 ",
FCO,FCO,7-Feb-12,Programme Spend (Oracle Projects Control Account),DG POLITICAL,PERMANENT COURT OF ARBITRATION,1003278," 45,222.13 ",
FCO,FCO,8-Feb-12,Programme Spend (Oracle Projects Control Account),DG POLITICAL,BRITISH INSTITUTE OF INTERNATIONAL & COMPARATIVE LAW,1036903," 32,000.00 ",
FCO,FCO,8-Feb-12,Programme Spend (Oracle Projects Control Account),DG POLITICAL,BRITISH INSTITUTE OF INTERNATIONAL & COMPARATIVE LAW,1036903," 6,400.00 ",
FCO,FCO,2-Feb-12,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,BRITISH COUNCIL,1036451," 25,941.21 ",
FCO,FCO,3-Feb-12,Programme Spend (Oracle Projects Control Account),DG CENTRAL GROUP,BRITISH COUNCIL,1036573," 1,427,006.00 ",
FCO,FCO,13-Feb-12,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,BRITISH COUNCIL,1037207," 100,000.00 ",
FCO,FCO,9-Feb-12,FCO Healthcare Scheme,DG CHANGE & DELIVERY,HEALIX INTERNATIONAL LTD,1037037," 112,184.44 ",
FCO,FCO,9-Feb-12,FCO Healthcare Scheme,DG CHANGE & DELIVERY,HEALIX INTERNATIONAL LTD,1037037," 22,436.89 ",
FCO,FCO,1-Feb-12,Miscellaneous Expenditure,DG POLITICAL,CABINET OFFICE,4001318," 203,955.00 ",
FCO,FCO,17-Feb-12,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,CABLE AND WIRELESS WORLDWIDE,1037567," 259,321.88 ",
FCO,FCO,17-Feb-12,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,CABLE AND WIRELESS WORLDWIDE,1037567," 60,574.60 ",
FCO,FCO,17-Feb-12,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,CABLE AND WIRELESS WORLDWIDE,1037567," 51,864.38 ",
FCO,FCO,17-Feb-12,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,CABLE AND WIRELESS WORLDWIDE,1037567," 12,114.92 ",
FCO,FCO,17-Feb-12,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,CABLE AND WIRELESS WORLDWIDE,1037567, (0.01),
FCO,FCO,15-Feb-12,IT/IS Consultancy,DG CENTRAL GROUP,CAPGEMINI  UK PLC,1037414," 112,301.98 ",
FCO,FCO,15-Feb-12,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,CAPGEMINI  UK PLC,1037414," 22,460.40 ",
FCO,FCO,29-Feb-12,IT/IS Consultancy,DG CENTRAL GROUP,CAPGEMINI  UK PLC,1038507," 32,186.31 ",
FCO,FCO,29-Feb-12,IT/IS Consultancy,DG CENTRAL GROUP,CAPGEMINI  UK PLC,1038507," 69,563.30 ",
FCO,FCO,29-Feb-12,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,CAPGEMINI  UK PLC,1038507," 13,912.66 ",
FCO,FCO,29-Feb-12,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,CAPGEMINI  UK PLC,1038507," 6,437.26 ",
FCO,FCO,29-Feb-12,Training Courses,DG CENTRAL GROUP,COI - CENTRAL OFFICE OF INFORMATION AND COMMUNICATIONS LTD,4001446," 8,511.00 ",
FCO,FCO,29-Feb-12,Training Courses,DG CENTRAL GROUP,COI - CENTRAL OFFICE OF INFORMATION AND COMMUNICATIONS LTD,4001446," 8,511.00 ",
FCO,FCO,29-Feb-12,Training Courses,DG CENTRAL GROUP,COI - CENTRAL OFFICE OF INFORMATION AND COMMUNICATIONS LTD,4001446," 8,511.00 ",
FCO,FCO,29-Feb-12,Training Courses,DG CENTRAL GROUP,COI - CENTRAL OFFICE OF INFORMATION AND COMMUNICATIONS LTD,4001446, 900.00 ,
FCO,FCO,29-Feb-12,Training Courses,DG CENTRAL GROUP,COI - CENTRAL OFFICE OF INFORMATION AND COMMUNICATIONS LTD,4001446, 450.00 ,
FCO,FCO,29-Feb-12,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,COI - CENTRAL OFFICE OF INFORMATION AND COMMUNICATIONS LTD,4001446," 5,376.60 ",
FCO,FCO,6-Feb-12,Programme Spend (Oracle Projects Control Account),DG POLITICAL,CARE INTERNATIONAL UK,1036658," 53,149.95 ",
FCO,FCO,13-Feb-12,Rental Payments - non residential,DG CHANGE & DELIVERY,JUAN GAVIRIA RESTREPO & CIA,2000457," 432,942.72 ",
FCO,FCO,23-Feb-12,Programme Spend (Oracle Projects Control Account),DG POLITICAL,UNDP CONTRIBUTIONS,1038225," 1,500,000.00 ",
FCO,FCO,27-Feb-12,Rental Payments - non residential,DG CHANGE & DELIVERY,PLAZA TOWER LLC,40000006768," 179,665.16 ",
FCO,FCO,27-Feb-12,Electricity Non-Residential,DG POLITICAL,PLAZA TOWER LLC,40000006768," 3,034.74 ",
FCO,FCO,27-Feb-12,Water Non-Residential,DG POLITICAL,PLAZA TOWER LLC,40000006768," 11,126.10 ",
FCO,FCO,27-Feb-12,Miscellaneous Expenditure,DG POLITICAL,PLAZA TOWER LLC,40000006768, 201.06 ,
FCO,FCO,28-Feb-12,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,GIBS LTD,1038440," 561,664.00 ",
FCO,FCO,21-Feb-12,Telephone Call Charges,DG CENTRAL GROUP,GLOBAL CROSSING,1037858," 35,854.71 ",
FCO,FCO,21-Feb-12,Telephone Call Charges,DG CENTRAL GROUP,GLOBAL CROSSING,1037858," 7,170.94 ",
FCO,FCO,24-Feb-12,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,HAMPSHIRE POLICE AUTHORITY,1038269," 33,333.33 ",
FCO,FCO,24-Feb-12,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,HAMPSHIRE POLICE AUTHORITY,1038269," (33,333.33)",
FCO,FCO,24-Feb-12,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,HAMPSHIRE POLICE AUTHORITY,1038269," 33,333.00 ",
FCO,FCO,24-Feb-12,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,HAMPSHIRE POLICE AUTHORITY,1038269," 6,666.60 ",
FCO,FCO,24-Feb-12,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,HAMPSHIRE POLICE AUTHORITY,1038269," (33,333.00)",
FCO,FCO,24-Feb-12,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,HAMPSHIRE POLICE AUTHORITY,1038269," (6,666.60)",
FCO,FCO,24-Feb-12,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,HAMPSHIRE POLICE AUTHORITY,1038269," 33,333.33 ",
FCO,FCO,24-Feb-12,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,HAMPSHIRE POLICE AUTHORITY,1038269," 6,666.67 ",
FCO,FCO,6-Feb-12,IT/IS Consultancy,DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1036679," 24,532.00 ",
FCO,FCO,6-Feb-12,IT/IS Consultancy,DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1036679," 4,906.40 ",
FCO,FCO,8-Feb-12,IT/IS Consultancy,DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1036929," 1,356,751.54 ",
FCO,FCO,8-Feb-12,IT/IS Consultancy,DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1036929," 1,356,751.54 ",
FCO,FCO,8-Feb-12,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1036929," 271,350.31 ",
FCO,FCO,8-Feb-12,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1036929," 271,350.31 ",
FCO,FCO,8-Feb-12,IT/IS Consultancy,DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1036929," (1,356,751.54)",
FCO,FCO,8-Feb-12,IT/IS Consultancy,DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1036929," (1,356,751.54)",
FCO,FCO,8-Feb-12,IT/IS Consultancy,DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1036929," 60,905.00 ",
FCO,FCO,8-Feb-12,IT/IS Consultancy,DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1036929," 60,905.00 ",
FCO,FCO,8-Feb-12,IT/IS Consultancy,DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1036929," 1,295,846.54 ",
FCO,FCO,8-Feb-12,IT/IS Consultancy,DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1036929," 1,295,846.54 ",
FCO,FCO,24-Feb-12,IT/IS Consultancy,DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1038271," 35,000.00 ",
FCO,FCO,24-Feb-12,IT/IS Consultancy,DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1038271," 35,000.00 ",
FCO,FCO,24-Feb-12,IT/IS Consultancy,DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1038271," 36,238.26 ",
FCO,FCO,24-Feb-12,IT/IS Consultancy,DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1038271," 35,000.00 ",
FCO,FCO,24-Feb-12,IT/IS Consultancy,DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1038271," 7,247.65 ",
FCO,FCO,24-Feb-12,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1038271," 7,000.00 ",
FCO,FCO,24-Feb-12,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1038271," 7,000.00 ",
FCO,FCO,24-Feb-12,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1038271," 7,000.00 ",
FCO,FCO,29-Feb-12,IT/IS Consultancy,DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1038584," 57,236.00 ",
FCO,FCO,29-Feb-12,IT/IS Consultancy,DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1038584," 57,236.00 ",
FCO,FCO,29-Feb-12,IT/IS Consultancy,DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1038584," 57,236.00 ",
FCO,FCO,29-Feb-12,Technical Consultancy,DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1038584," 9,276.00 ",
FCO,FCO,29-Feb-12,Technical Consultancy,DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1038584," 9,276.00 ",
FCO,FCO,29-Feb-12,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1038584," 11,447.20 ",
FCO,FCO,29-Feb-12,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1038584," 11,447.20 ",
FCO,FCO,29-Feb-12,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1038584," 11,447.20 ",
FCO,FCO,29-Feb-12,Technical Consultancy,DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1038584," 9,276.00 ",
FCO,FCO,29-Feb-12,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1038584," 5,565.60 ",
FCO,FCO,8-Feb-12,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001382, 540.00 ,
FCO,FCO,8-Feb-12,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001382," 4,266.00 ",
FCO,FCO,8-Feb-12,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001382," 3,510.00 ",
FCO,FCO,8-Feb-12,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001382," 1,080.00 ",
FCO,FCO,8-Feb-12,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001382," 1,566.00 ",
FCO,FCO,8-Feb-12,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001382, 540.00 ,
FCO,FCO,8-Feb-12,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001382," 29,786.00 ",
FCO,FCO,8-Feb-12,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001382, 840.00 ,
FCO,FCO,8-Feb-12,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001382," 1,350.00 ",
FCO,FCO,8-Feb-12,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001382," 2,070.00 ",
FCO,FCO,8-Feb-12,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001382, 540.00 ,
FCO,FCO,8-Feb-12,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001382, 540.00 ,
FCO,FCO,8-Feb-12,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001382, 500.00 ,
FCO,FCO,8-Feb-12,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001382," 1,890.00 ",
FCO,FCO,8-Feb-12,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001382, 86.00 ,
FCO,FCO,8-Feb-12,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001382," 4,050.00 ",
FCO,FCO,8-Feb-12,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001382," 13,760.00 ",
FCO,FCO,8-Feb-12,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001382, 765.00 ,
FCO,FCO,8-Feb-12,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001382," 2,160.00 ",
FCO,FCO,8-Feb-12,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001382, 279.76 ,
FCO,FCO,8-Feb-12,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001382," 1,260.00 ",
FCO,FCO,8-Feb-12,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001382," 6,836.00 ",
FCO,FCO,8-Feb-12,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001382," 1,575.00 ",
FCO,FCO,8-Feb-12,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001382, 540.00 ,
FCO,FCO,8-Feb-12,Programme Spend (Oracle Projects Control Account),DG DEFENCE AND INTELLIGENCE,HOME OFFICE,4001384," 40,626.51 ",
FCO,FCO,29-Feb-12,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001470," 3,604.44 ",
FCO,FCO,29-Feb-12,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001470," 5,351.82 ",
FCO,FCO,29-Feb-12,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001470, 540.48 ,
FCO,FCO,29-Feb-12,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001470," 9,467.04 ",
FCO,FCO,29-Feb-12,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001470, 901.00 ,
FCO,FCO,29-Feb-12,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001470," 103,038.85 ",
FCO,FCO,29-Feb-12,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001470," 20,745.54 ",
FCO,FCO,29-Feb-12,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001470," 2,102.89 ",
FCO,FCO,29-Feb-12,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001470, 225.72 ,
FCO,FCO,29-Feb-12,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001470," 6,367.98 ",
FCO,FCO,29-Feb-12,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001470, 810.13 ,
FCO,FCO,29-Feb-12,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001470," 13,853.74 ",
FCO,FCO,29-Feb-12,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001470, 540.68 ,
FCO,FCO,29-Feb-12,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001470," 1,071.53 ",
FCO,FCO,29-Feb-12,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001470, 540.00 ,
FCO,FCO,29-Feb-12,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001470," 1,779.78 ",
FCO,FCO,29-Feb-12,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001470," 13,342.54 ",
FCO,FCO,29-Feb-12,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,4001470, 532.68 ,
FCO,FCO,16-Feb-12,Building Mechanical and Engineering Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11434," 3,544.74 ",
FCO,FCO,16-Feb-12,Building Mechanical and Engineering Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11434," 2,602.06 ",
FCO,FCO,16-Feb-12,Building Fabric Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11434, 288.78 ,
FCO,FCO,16-Feb-12,Minor New Works <10K,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11434, 702.06 ,
FCO,FCO,16-Feb-12,Grounds Maintenance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11434, 508.61 ,
FCO,FCO,16-Feb-12,Minor New Works <10K,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11434," 1,009.48 ",
FCO,FCO,16-Feb-12,Grounds Maintenance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11434, 258.61 ,
FCO,FCO,16-Feb-12,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11434," 4,107.30 ",
FCO,FCO,16-Feb-12,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11434," 11,367.10 ",
FCO,FCO,16-Feb-12,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11434, 405.12 ,
FCO,FCO,16-Feb-12,Miscellaneous Expenditure,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11434, 69.50 ,
FCO,FCO,16-Feb-12,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11434, 370.05 ,
FCO,FCO,16-Feb-12,Waste Disposal,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11434, 384.10 ,
FCO,FCO,16-Feb-12,Miscellaneous Expenditure,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11434, 128.38 ,
FCO,FCO,16-Feb-12,Waste Disposal,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11434, 289.15 ,
FCO,FCO,16-Feb-12,Reception Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11434," 7,057.58 ",
FCO,FCO,16-Feb-12,Mail & Porterage Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11434," 5,037.06 ",
FCO,FCO,16-Feb-12,Reception Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11434," 7,721.89 ",
FCO,FCO,16-Feb-12,Mail & Porterage Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11434," 6,050.55 ",
FCO,FCO,16-Feb-12,Office Support Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11434," 1,764.39 ",
FCO,FCO,16-Feb-12,Residential Property Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11434," 1,055.94 ",
FCO,FCO,16-Feb-12,Office Support Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11434," 1,930.47 ",
FCO,FCO,16-Feb-12,Estates Management Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11434, 167.21 ,
FCO,FCO,16-Feb-12,Rematching / Reinstatement,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11434, 746.62 ,
FCO,FCO,16-Feb-12,Contract Fees,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11434," 5,460.24 ",
FCO,FCO,16-Feb-12,Residential Property Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11434," 13,027.90 ",
FCO,FCO,16-Feb-12,Rematching / Reinstatement,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11434, 197.44 ,
FCO,FCO,16-Feb-12,Contract Fees,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11434," 6,814.70 ",
FCO,FCO,16-Feb-12,Building Mechanical and Engineering Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11437," 4,182.59 ",
FCO,FCO,16-Feb-12,Building Fabric Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11437, 141.78 ,
FCO,FCO,16-Feb-12,Minor New Works <10K,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11437," 1,296.21 ",
FCO,FCO,16-Feb-12,Grounds Maintenance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11437, 18.81 ,
FCO,FCO,16-Feb-12,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11437," 4,282.11 ",
FCO,FCO,16-Feb-12,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11437, 185.88 ,
FCO,FCO,16-Feb-12,Miscellaneous Expenditure,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11437, 153.53 ,
FCO,FCO,16-Feb-12,Waste Disposal,DG CHANGE & DELIVERY,INTERSERVE FM LTD,11437, 144.95 ,
