Department Family,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Transactions Number, Amount (�) ,VAT Registration Number
FCO,FCO,24-Aug-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,EDENRED,2000345, 42.02 ,
FCO,FCO,24-Aug-11,Nursery Childcare Subsidy,DG CHANGE & DELIVERY,EDENRED,2000345," 35,019.67 ",
FCO,FCO,24-Aug-11,Nursery Childcare Subsidy,DG CHANGE & DELIVERY,EDENRED,2000345," 1,050.59 ",
FCO,FCO,24-Aug-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,EDENRED,2000345, 210.12 ,
FCO,FCO,04-Aug-11,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,GRUNDFOS PUMPS LTD,1023335," 3,788.00 ",
FCO,FCO,04-Aug-11,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,GRUNDFOS PUMPS LTD,1023335, 296.00 ,
FCO,FCO,04-Aug-11,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,GRUNDFOS PUMPS LTD,1023335," 7,328.00 ",
FCO,FCO,04-Aug-11,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,GRUNDFOS PUMPS LTD,1023335," 3,788.00 ",
FCO,FCO,04-Aug-11,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,GRUNDFOS PUMPS LTD,1023335, 296.00 ,
FCO,FCO,04-Aug-11,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,GRUNDFOS PUMPS LTD,1023335," 3,726.00 ",
FCO,FCO,04-Aug-11,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,GRUNDFOS PUMPS LTD,1023335," 2,142.00 ",
FCO,FCO,04-Aug-11,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,GRUNDFOS PUMPS LTD,1023335, 296.00 ,
FCO,FCO,04-Aug-11,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,GRUNDFOS PUMPS LTD,1023335," 2,798.00 ",
FCO,FCO,04-Aug-11,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,GRUNDFOS PUMPS LTD,1023335," 1,526.00 ",
FCO,FCO,04-Aug-11,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,GRUNDFOS PUMPS LTD,1023335, 296.00 ,
FCO,FCO,04-Aug-11,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,GRUNDFOS PUMPS LTD,1023335," 4,090.00 ",
FCO,FCO,04-Aug-11,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,GRUNDFOS PUMPS LTD,1023335," 2,046.00 ",
FCO,FCO,04-Aug-11,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,GRUNDFOS PUMPS LTD,1023335," 1,308.00 ",
FCO,FCO,04-Aug-11,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,GRUNDFOS PUMPS LTD,1023335, 296.00 ,
FCO,FCO,04-Aug-11,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,GRUNDFOS PUMPS LTD,1023335," 7,328.00 ",
FCO,FCO,25-Aug-11,Information Systems Under £3000 (non-capitalised),DG CENTRAL GROUP,WEBEX COMMUNICATIONS UK LTD,1024917," 36,709.20 ",
FCO,FCO,26-Aug-11,Recharge Suspense Account (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,STATE INFORMATION CENTER,1296424," 73,351.16 ",
FCO,FCO,15-Aug-11,Estates Management Services,#N/A,ISS FACILITY SERVICES LTD FCO OP - NON POE,10924," 29,060.07 ",
FCO,FCO,15-Aug-11,Programme Spend (Oracle Projects Control Account),DG POLITICAL,SELECTION CORPORATE CLOTHING LTD,1024066," 338,591.70 ",
FCO,FCO,16-Aug-11,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,STRATEGIC ASIA,11683," 29,000.00 ",
FCO,FCO,30-Aug-11,General Information Services,DG CHANGE & DELIVERY,PARK COMMUNICATIONS LTD,1025038," 65,894.00 ",
FCO,FCO,03-Aug-11,Nursery Childcare Subsidy,DG CHANGE & DELIVERY,BRIGHT HORIZONS FAMILY SOLUTION LTD,1023197," 41,246.00 ",
FCO,FCO,03-Aug-11,Nursery Childcare Subsidy,DG CHANGE & DELIVERY,BRIGHT HORIZONS FAMILY SOLUTION LTD,1023197,"-41,246.00 ",
FCO,FCO,03-Aug-11,Nursery Childcare Subsidy,DG CHANGE & DELIVERY,BRIGHT HORIZONS FAMILY SOLUTION LTD,1023197," 41,246.00 ",
FCO,FCO,10-Aug-11,Recharge Suspense Account (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,BRITISH COUNCIL,1008826," 38,491.15 ",
FCO,FCO,10-Aug-11,Programme Spend (Oracle Projects Control Account),DG CENTRAL GROUP,BRITISH COUNCIL,1023796," 496,650.00 ",
FCO,FCO,10-Aug-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,BRITISH COUNCIL,1023796," 99,330.00 ",
FCO,FCO,10-Aug-11,Programme Spend (Oracle Projects Control Account),DG CENTRAL GROUP,BRITISH COUNCIL,1023796,"-496,650.00 ",
FCO,FCO,10-Aug-11,Programme Spend (Oracle Projects Control Account),DG CENTRAL GROUP,BRITISH COUNCIL,1023796," 496,650.00 ",
FCO,FCO,08-Aug-11,FCO Healthcare Scheme,DG CHANGE & DELIVERY,HEALIX INTERNATIONAL LTD,1023545," 112,184.44 ",
FCO,FCO,08-Aug-11,FCO Healthcare Scheme,DG CHANGE & DELIVERY,HEALIX INTERNATIONAL LTD,1023545," 22,436.89 ",
FCO,FCO,24-Aug-11,FCO Healthcare Scheme,DG CHANGE & DELIVERY,HEALIX INTERNATIONAL LTD,1024726," 91,500.00 ",
FCO,FCO,24-Aug-11,FCO Healthcare Scheme,DG CHANGE & DELIVERY,HEALIX INTERNATIONAL LTD,1024726," 18,300.00 ",
FCO,FCO,25-Aug-11,Programme Spend (Oracle Projects Control Account),DG POLITICAL,COMMONWEALTH FOUNDATION,2000346," 658,000.00 ",
FCO,FCO,26-Aug-11,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,WORLD RESOURCES INSTITUTE,5000060," 29,163.94 ",
FCO,FCO,22-Aug-11,Programme Spend (Oracle Projects Control Account),DG POLITICAL,CONCILIATION RESOURCES,1024501," 81,987.00 ",
FCO,FCO,31-Aug-11,Temporary Staff (Admin and Clerical Only),DG CENTRAL GROUP,FUJITSU SERVICES LIMITED,1025081," 98,158.71 ",
FCO,FCO,31-Aug-11,Temporary Staff (Admin and Clerical Only),DG CENTRAL GROUP,FUJITSU SERVICES LIMITED,1025081," 51,412.80 ",
FCO,FCO,31-Aug-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,FUJITSU SERVICES LIMITED,1025081," 29,914.30 ",
FCO,FCO,31-Aug-11,Temporary Staff (Admin and Clerical Only),DG CENTRAL GROUP,FUJITSU SERVICES LIMITED,1025081,"-51,412.80 ",
FCO,FCO,31-Aug-11,Temporary Staff (Admin and Clerical Only),DG CENTRAL GROUP,FUJITSU SERVICES LIMITED,1025081,"-98,158.71 ",
FCO,FCO,31-Aug-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,FUJITSU SERVICES LIMITED,1025081,"-29,914.30 ",
FCO,FCO,31-Aug-11,Temporary Staff (Admin and Clerical Only),DG CENTRAL GROUP,FUJITSU SERVICES LIMITED,1025081," 98,158.71 ",
FCO,FCO,31-Aug-11,Temporary Staff (Admin and Clerical Only),DG CENTRAL GROUP,FUJITSU SERVICES LIMITED,1025081," 51,412.68 ",
FCO,FCO,31-Aug-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,FUJITSU SERVICES LIMITED,1025081," 29,914.28 ",
FCO,FCO,31-Aug-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,FUJITSU SERVICES LIMITED,1025081,-0.01 ,
FCO,FCO,19-Aug-11,Telephone Call Charges,DG CENTRAL GROUP,GLOBAL CROSSING,1024455," 44,453.62 ",
FCO,FCO,19-Aug-11,Telephone Call Charges,DG CENTRAL GROUP,GLOBAL CROSSING,1024455," 8,890.72 ",
FCO,FCO,02-Aug-11,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1023046," 585,280.20 ",
FCO,FCO,02-Aug-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1023046," 117,056.04 ",
FCO,FCO,03-Aug-11,IT/IS Consultancy,DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1023218," 55,934.00 ",
FCO,FCO,03-Aug-11,IT/IS Consultancy,DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1023218," 11,186.80 ",
FCO,FCO,18-Aug-11,Programme Spend (Oracle Projects Control Account),DG DEFENCE AND INTELLIGENCE,IISS - INTERNATIONAL INSTITUTE FOR STRATEGIC STUDIES,1024355," 26,336.56 ",
FCO,FCO,15-Aug-11,Building Mechanical and Engineering Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,10892," 3,899.02 ",
FCO,FCO,15-Aug-11,Minor New Works <10K,DG CHANGE & DELIVERY,INTERSERVE FM LTD,10892, 772.22 ,
FCO,FCO,15-Aug-11,Grounds Maintenance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,10892, 559.44 ,
FCO,FCO,15-Aug-11,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,10892," 4,517.81 ",
FCO,FCO,15-Aug-11,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,10892, 445.61 ,
FCO,FCO,15-Aug-11,Miscellaneous Expenditure,DG CHANGE & DELIVERY,INTERSERVE FM LTD,10892, 76.45 ,
FCO,FCO,15-Aug-11,Waste Disposal,DG CHANGE & DELIVERY,INTERSERVE FM LTD,10892, 422.49 ,
FCO,FCO,15-Aug-11,Reception Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,10892," 7,762.96 ",
FCO,FCO,15-Aug-11,Mail & Porterage Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,10892," 5,540.50 ",
FCO,FCO,15-Aug-11,Office Support Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,10892," 1,940.74 ",
FCO,FCO,15-Aug-11,Residential Property Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,10892," 1,161.47 ",
FCO,FCO,15-Aug-11,Rematching / Reinstatement,DG CHANGE & DELIVERY,INTERSERVE FM LTD,10892, 821.24 ,
FCO,FCO,15-Aug-11,Contract Fees,DG CHANGE & DELIVERY,INTERSERVE FM LTD,10892," 6,005.97 ",
FCO,FCO,12-Aug-11,Building Mechanical and Engineering Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1002937," 7,020.62 ",
FCO,FCO,12-Aug-11,Minor New Works <10K,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1002937," 1,172.61 ",
FCO,FCO,12-Aug-11,Grounds Maintenance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1002937," 1,075.50 ",
FCO,FCO,12-Aug-11,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1002937," 5,575.01 ",
FCO,FCO,12-Aug-11,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1002937, 440.77 ,
FCO,FCO,12-Aug-11,Miscellaneous Expenditure,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1002937, 435.44 ,
FCO,FCO,12-Aug-11,Waste Disposal,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1002937, 520.88 ,
FCO,FCO,12-Aug-11,Reception Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1002937," 3,505.70 ",
FCO,FCO,12-Aug-11,Mail & Porterage Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1002937," 4,327.76 ",
FCO,FCO,12-Aug-11,Office Support Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1002937, 876.43 ,
FCO,FCO,12-Aug-11,Estates Management Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1002937, 266.02 ,
FCO,FCO,12-Aug-11,Residential Property Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1002937," 11,340.26 ",
FCO,FCO,12-Aug-11,Contract Fees,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1002937," 9,580.99 ",
FCO,FCO,12-Aug-11,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1002937," 1,404.12 ",
FCO,FCO,12-Aug-11,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1002937, 234.52 ,
FCO,FCO,12-Aug-11,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1002937, 215.10 ,
FCO,FCO,12-Aug-11,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1002937," 1,115.00 ",
FCO,FCO,12-Aug-11,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1002937, 88.15 ,
FCO,FCO,12-Aug-11,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1002937, 87.09 ,
FCO,FCO,12-Aug-11,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1002937, 104.17 ,
FCO,FCO,12-Aug-11,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1002937, 701.14 ,
FCO,FCO,12-Aug-11,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1002937, 865.55 ,
FCO,FCO,12-Aug-11,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1002937, 175.28 ,
FCO,FCO,12-Aug-11,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1002937, 53.20 ,
FCO,FCO,12-Aug-11,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1002937," 2,268.05 ",
FCO,FCO,12-Aug-11,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1002937," 1,916.20 ",
FCO,FCO,22-Aug-11,Building Mechanical and Engineering Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1024515," 118,949.05 ",
FCO,FCO,22-Aug-11,Building Fabric Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1024515," 2,480.79 ",
FCO,FCO,22-Aug-11,Minor New Works <10K,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1024515," 47,922.20 ",
FCO,FCO,22-Aug-11,Grounds Maintenance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1024515," 7,710.11 ",
FCO,FCO,22-Aug-11,Cleaning & Waste,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1024515," 144,572.81 ",
FCO,FCO,22-Aug-11,Miscellaneous Expenditure,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1024515," 2,621.16 ",
FCO,FCO,22-Aug-11,Waste Disposal,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1024515," 6,324.34 ",
FCO,FCO,22-Aug-11,Mail & Porterage Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1024515," 43,878.01 ",
FCO,FCO,22-Aug-11,Office Support Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1024515," 4,819.22 ",
FCO,FCO,22-Aug-11,Estates Management Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1024515," 2,734.39 ",
FCO,FCO,22-Aug-11,Rematching / Reinstatement,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1024515," 10,954.16 ",
FCO,FCO,22-Aug-11,Contract Fees,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1024515," 51,398.87 ",
FCO,FCO,22-Aug-11,Interim Helpdesk,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1024515," 41,172.10 ",
FCO,FCO,22-Aug-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,INTERSERVE FM LTD,1024515," 97,107.43 ",
FCO,FCO,22-Aug-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,INTERSERVE FM LTD,1024515, 0.01 ,
FCO,FCO,23-Aug-11,Construction Project more than £10k,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1024598," 69,774.01 ",
FCO,FCO,23-Aug-11,Construction Project more than £10k,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1024598," 173,704.10 ",
FCO,FCO,23-Aug-11,Construction Project more than £10k,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1024598,"-69,774.01 ",
FCO,FCO,23-Aug-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,INTERSERVE FM LTD,1024598," 30,398.22 ",
FCO,FCO,23-Aug-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,INTERSERVE FM LTD,1024598," 12,210.45 ",
FCO,FCO,23-Aug-11,Construction Project more than £10k,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1024598," 69,774.01 ",
FCO,FCO,23-Aug-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,INTERSERVE FM LTD,1024598," 12,210.45 ",
FCO,FCO,23-Aug-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,INTERSERVE FM LTD,1024598,"-12,210.45 ",
FCO,FCO,05-Aug-11,Electricity Non-Residential,DG CHANGE & DELIVERY,LONDON ENERGY,1023485," 146,947.06 ",
FCO,FCO,05-Aug-11,Electricity Non-Residential,DG CHANGE & DELIVERY,LONDON ENERGY,1023485," 29,389.41 ",
FCO,FCO,05-Aug-11,Electricity Non-Residential,DG CHANGE & DELIVERY,LONDON ENERGY,1023485, 0.01 ,
FCO,FCO,08-Aug-11,Programme Spend (Oracle Projects Control Account),DG CENTRAL GROUP,MARSHALL AID COMMERATION COMMISSION,1023560," 300,000.00 ",
FCO,FCO,10-Aug-11,Programme Spend (Oracle Projects Control Account),DG POLITICAL,MOD PUBLIC SUB ACC HMG 4780,4000600," 484,728.25 ",
FCO,FCO,23-Aug-11,Construction Project more than £10k,#N/A,COGENT ELECTRICAL SERVICES LTD (FORM WES),1024558," 43,645.65 ",
FCO,FCO,15-Aug-11,Programme Spend (Oracle Projects Control Account),DG POLITICAL,GLOBAL PARTNERS & ASSOCIATES LTD,1024044," 81,792.29 ",
FCO,FCO,25-Aug-11,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,UNIVERSITY OF CAMBRIDGE,1024915," 29,567.00 ",
FCO,FCO,22-Aug-11,Programme Spend (Oracle Projects Control Account),DG POLITICAL,WESTMINSTER FOUNDATION FOR DEMOCRACY,1024537," 451,000.00 ",
FCO,FCO,11-Aug-11,Programme Spend (Oracle Projects Control Account),DG POLITICAL,JOHN SMITH MEMORIAL TRUST,1023905," 26,949.32 ",
FCO,FCO,04-Aug-11,Commercial Partners (Visa),UK VISAS DIRECTORATE,GUANGDONG CTS VISA CONSULTING SERVICE CO. LTD,2091759," 86,616.22 ",
FCO,FCO,04-Aug-11,Programme Spend (Oracle Projects Control Account),DG POLITICAL,COFFEY INTERNATIONAL DEVELOPMENT,1023303," 54,394.54 ",
FCO,FCO,16-Aug-11,Programme Spend (Oracle Projects Control Account),DG POLITICAL,COFFEY INTERNATIONAL DEVELOPMENT,1024106," 36,082.00 ",
FCO,FCO,04-Aug-11,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,OECD,1002899," 37,411.97 ",
FCO,FCO,03-Aug-11,Construction Project more than £10k,#N/A,MAX ENGINEERING,106579," 45,587.32 ",
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
