MODGPC35613,05-Jul-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£719.82,35613
MODGPC35614,06-Jul-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£619.40,35614
MODGPC35615,04-Jul-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,£539.92,35615
MODGPC35616,02-Jul-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£1,337.90",35616
MODGPC35617,11-Jul-12,Building Materials                 , CONSTRUCTION MATERIALS - DEF,£768.00,35617
MODGPC35618,02-Jul-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,£811.66,35618
MODGPC35619,05-Jul-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£1,855.30",35619
MODGPC35620,09-Jul-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£826.80,35620
MODGPC35621,09-Jul-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£1,038.60",35621
MODGPC35622,06-Jul-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£3,118.84",35622
MODGPC35623,03-Jul-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£575.64,35623
MODGPC35624,12-Jul-12,Building Materials                 , PLUMBING/HEATING EQUIPMENT,£599.87,35624
MODGPC35625,03-Jul-12,Building Materials                 , PLUMBING/HEATING EQUIPMENT,£513.93,35625
MODGPC35626,12-Jul-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£8,581.10",35626
MODGPC35627,12-Jul-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,£743.40,35627
MODGPC35628,07-Jul-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£1,475.12",35628
MODGPC35629,10-Jul-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,£666.00,35629
MODGPC35630,05-Jul-12,Building Materials                 , CONSTRUCTION MATERIALS - DEF,"£1,784.16",35630
MODGPC35631,06-Jul-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£696.96,35631
MODGPC35632,11-Jul-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£1,223.40",35632
MODGPC35633,06-Jul-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£1,298.92",35633
MODGPC35634,06-Jul-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£1,298.92",35634
MODGPC35635,06-Jul-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£1,298.92",35635
MODGPC35636,06-Jul-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£1,298.92",35636
MODGPC35637,06-Jul-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£1,298.92",35637
MODGPC35638,06-Jul-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£4,370.00",35638
MODGPC35639,02-Jul-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£587.09,35639
MODGPC35640,02-Jul-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£522.59,35640
MODGPC35641,03-Jul-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£718.85,35641
MODGPC35642,04-Jul-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£4,966.02",35642
MODGPC35643,09-Jul-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£797.86,35643
MODGPC35644,09-Jul-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£504.79,35644
MODGPC35645,10-Jul-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£604.34,35645
MODGPC35646,11-Jul-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£560.71,35646
MODGPC35647,05-Jul-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£1,160.30",35647
MODGPC35648,10-Jul-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,£994.53,35648
MODGPC35649,10-Jul-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£2,483.30",35649
MODGPC35650,10-Jul-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,£705.85,35650
MODGPC35651,05-Jul-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£855.90,35651
MODGPC35652,04-Jul-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£7,872.00",35652
MODGPC35653,05-Jul-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£9,584.16",35653
MODGPC35654,05-Jul-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,£841.80,35654
MODGPC35655,02-Jul-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£3,648.00",35655
MODGPC35656,05-Jul-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£4,592.88",35656
MODGPC35657,09-Jul-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£851.54,35657
MODGPC35658,12-Jul-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,£504.33,35658
MODGPC35659,04-Jul-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£501.95,35659
MODGPC35660,11-Jul-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£1,030.68",35660
MODGPC35661,05-Jul-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£1,354.32",35661
MODGPC35662,04-Jul-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£541.56,35662
MODGPC35663,06-Jul-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,£969.05,35663
MODGPC35664,12-Jul-12,Building Services                  ," HEATING, PLUMBING, AIR COND","£4,207.56",35664
MODGPC35665,12-Jul-12,Building Services                  ," HEATING, PLUMBING, AIR COND","£2,203.68",35665
MODGPC35666,04-Jul-12,Building Services                  , ELECTRICAL CONTRACTORS,£714.00,35666
MODGPC35667,06-Jul-12,Building Services                  ," HEATING, PLUMBING, AIR COND",£763.25,35667
MODGPC35668,09-Jul-12,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,"£2,016.00",35668
MODGPC35669,09-Jul-12,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,£816.04,35669
MODGPC35670,09-Jul-12,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,£947.28,35670
MODGPC35671,12-Jul-12,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,£792.92,35671
MODGPC35672,12-Jul-12,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,"£3,142.14",35672
MODGPC35673,12-Jul-12,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,"£1,735.86",35673
MODGPC35674,04-Jul-12,Building Services                  , SPEC CONTRACTORS - DEFAULT,£764.64,35674
MODGPC35675,09-Jul-12,Building Services                  , ROOFING/SIDING/SHEET METAL,"£2,025.12",35675
MODGPC35676,02-Jul-12,Building Services                  , SPEC CONTRACTORS - DEFAULT,"£1,338.36",35676
MODGPC35677,11-Jul-12,Building Services                  , SPEC CONTRACTORS - DEFAULT,"£1,116.54",35677
MODGPC35678,02-Jul-12,Building Services                  , SPEC CONTRACTORS - DEFAULT,£672.31,35678
MODGPC35679,10-Jul-12,Building Services                  , SPEC CONTRACTORS - DEFAULT,"£2,397.84",35679
MODGPC35680,09-Jul-12,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,£619.57,35680
MODGPC35681,04-Jul-12,Building Services                  , SPEC CONTRACTORS - DEFAULT,£834.00,35681
MODGPC35682,10-Jul-12,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,£792.00,35682
MODGPC35683,09-Jul-12,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,£825.60,35683
MODGPC35684,05-Jul-12,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,£813.29,35684
MODGPC35685,11-Jul-12,Business Clothing and Footwear     , COMMERCIAL FOOTWEAR,"£5,314.10",35685
MODGPC35686,02-Jul-12,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,"£1,350.00",35686
MODGPC35687,11-Jul-12,Catering and Catering Supplies     , CATERERS,£625.93,35687
MODGPC35688,05-Jul-12,Catering and Catering Supplies     , CATERERS,£568.68,35688
MODGPC35689,10-Jul-12,Catering and Catering Supplies     , CATERERS,"£2,524.35",35689
MODGPC35690,06-Jul-12,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,"£3,048.73",35690
MODGPC35691,11-Jul-12,Catering and Catering Supplies     , CATERERS,"£2,054.43",35691
MODGPC35692,06-Jul-12,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,£644.24,35692
MODGPC35693,04-Jul-12,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,"£1,303.74",35693
MODGPC35694,06-Jul-12,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,£571.67,35694
MODGPC35695,06-Jul-12,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,"£4,991.18",35695
MODGPC35696,05-Jul-12,Catering and Catering Supplies     , CATERERS,£667.20,35696
MODGPC35697,10-Jul-12,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,£821.75,35697
MODGPC35698,06-Jul-12,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,"£1,410.08",35698
MODGPC35699,10-Jul-12,Cleaning Services and Supplies     , EXTERMINATING/DISINFECT SERV,£505.00,35699
MODGPC35700,03-Jul-12,Cleaning Services and Supplies     , EXTERMINATING/DISINFECT SERV,"£1,841.62",35700
MODGPC35701,05-Jul-12,Cleaning Services and Supplies     , EXTERMINATING/DISINFECT SERV,"£1,238.86",35701
MODGPC35702,04-Jul-12,Cleaning Services and Supplies     , EXTERMINATING/DISINFECT SERV,£663.98,35702
MODGPC35703,04-Jul-12,Cleaning Services and Supplies     , DRY CLEANERS,£568.80,35703
MODGPC35704,05-Jul-12,Cleaning Services and Supplies     , LAUNDRY/CLEANING/GARMENT SV,£656.40,35704
MODGPC35705,06-Jul-12,Cleaning Services and Supplies     , LAUNDRY/CLEANING/GARMENT SV,"£7,455.60",35705
MODGPC35706,03-Jul-12,Cleaning Services and Supplies     , DRY CLEANERS,£928.98,35706
MODGPC35707,03-Jul-12,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,£788.02,35707
MODGPC35708,05-Jul-12,Cleaning Services and Supplies     , SPECIALTY CLEANING/POLISHING,£632.34,35708
MODGPC35709,11-Jul-12,Cleaning Services and Supplies     , SPECIALTY CLEANING/POLISHING,"£1,210.68",35709
MODGPC35710,05-Jul-12,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,"£1,409.90",35710
MODGPC35711,09-Jul-12,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,"£1,220.40",35711
MODGPC35712,05-Jul-12,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,"£1,356.70",35712
MODGPC35713,10-Jul-12,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,"£4,341.07",35713
MODGPC35714,02-Jul-12,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,£654.30,35714
MODGPC35715,02-Jul-12,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,"£1,800.00",35715
MODGPC35716,06-Jul-12,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,£600.00,35716
MODGPC35717,03-Jul-12,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,"£2,324.13",35717
MODGPC35718,12-Jul-12,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,"£1,800.00",35718
MODGPC35719,11-Jul-12,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,£653.50,35719
MODGPC35720,05-Jul-12,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,"£1,356.00",35720
MODGPC35721,10-Jul-12,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,£954.00,35721
MODGPC35722,06-Jul-12,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,"£2,970.00",35722
MODGPC35723,06-Jul-12,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,"£3,788.24",35723
MODGPC35724,06-Jul-12,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,"£3,156.87",35724
MODGPC35725,04-Jul-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,£510.99,35725
MODGPC35726,06-Jul-12,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,£578.44,35726
MODGPC35727,04-Jul-12,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,£805.79,35727
MODGPC35728,12-Jul-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"£1,756.44",35728
MODGPC35729,05-Jul-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,£816.66,35729
MODGPC35730,06-Jul-12,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,£672.00,35730
MODGPC35731,12-Jul-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"£1,559.88",35731
MODGPC35732,09-Jul-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,£900.00,35732
MODGPC35733,02-Jul-12,Computer Equipment & Services      , COMPUTER NETWORK/INFO SVCS,£902.71,35733
MODGPC35734,03-Jul-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,"£2,260.80",35734
MODGPC35735,03-Jul-12,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,"£6,731.38",35735
MODGPC35736,09-Jul-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,£540.00,35736
MODGPC35737,02-Jul-12,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,£596.06,35737
MODGPC35738,12-Jul-12,Estate and Garden Services         ," NURSERIES, LAWN/GARDEN SUPPLY","£1,048.00",35738
MODGPC35739,12-Jul-12,Financial Services                 , FINANCIAL INST/MERCHANDISE,"£8,437.79",35739
MODGPC35740,11-Jul-12,Freight and Storage                , PUBLIC WAREHOUSING,"£3,447.60",35740
MODGPC35741,11-Jul-12,Freight and Storage                , MOTOR FREIGHT CARRIERS,£780.66,35741
MODGPC35742,04-Jul-12,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"£1,307.94",35742
MODGPC35743,03-Jul-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£3,953.84",35743
MODGPC35744,03-Jul-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£4,743.30",35744
MODGPC35745,05-Jul-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,£765.26,35745
MODGPC35746,10-Jul-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,£636.00,35746
MODGPC35747,05-Jul-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£2,826.88",35747
MODGPC35748,11-Jul-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£1,010.54",35748
MODGPC35749,05-Jul-12,General Retail and Wholesale       , SPORTING GOODS STORES,"£3,768.35",35749
MODGPC35750,03-Jul-12,General Retail and Wholesale       , SHOE STORES,£647.46,35750
MODGPC35751,03-Jul-12,General Retail and Wholesale       , SHOE STORES,£832.46,35751
MODGPC35752,11-Jul-12,General Retail and Wholesale       , SHOE STORES,£534.12,35752
MODGPC35753,11-Jul-12,General Retail and Wholesale       , SHOE STORES,"£1,019.27",35753
MODGPC35754,02-Jul-12,General Retail and Wholesale       , SHOE STORES,"£1,611.05",35754
MODGPC35755,05-Jul-12,General Retail and Wholesale       , SPORTING GOODS STORES,"£2,058.00",35755
MODGPC35756,05-Jul-12,General Retail and Wholesale       , ELECTRONICS STORES,"£2,386.80",35756
MODGPC35757,09-Jul-12,General Retail and Wholesale       , ELECTRONICS STORES,"£2,386.80",35757
MODGPC35758,03-Jul-12,General Retail and Wholesale       , WOMENS READY TO WEAR STORES,"£1,242.00",35758
MODGPC35759,03-Jul-12,General Retail and Wholesale       , SPORTING GOODS STORES,£708.66,35759
MODGPC35760,09-Jul-12,General Retail and Wholesale       ," HOBBY, TOY & GAME SHOPS",£978.00,35760
MODGPC35761,10-Jul-12,General Retail and Wholesale       ," HOBBY, TOY & GAME SHOPS",£959.70,35761
MODGPC35762,06-Jul-12,General Retail and Wholesale       , TENT AND AWNING SHOPS,£882.00,35762
MODGPC35763,03-Jul-12,General Retail and Wholesale       , SPORTING GOODS STORES,"£9,834.24",35763
MODGPC35764,10-Jul-12,General Retail and Wholesale       , ELECTRONICS STORES,£884.62,35764
MODGPC35765,02-Jul-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£895.80,35765
MODGPC35766,03-Jul-12,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"£8,827.20",35766
MODGPC35767,03-Jul-12,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"£9,240.00",35767
MODGPC35768,03-Jul-12,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"£5,136.00",35768
MODGPC35769,11-Jul-12,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,£745.20,35769
MODGPC35770,04-Jul-12,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"£2,044.87",35770
MODGPC35771,03-Jul-12,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,£520.80,35771
MODGPC35772,04-Jul-12,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,£900.00,35772
MODGPC35773,04-Jul-12,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"£1,560.00",35773
MODGPC35774,06-Jul-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£1,068.96",35774
MODGPC35775,09-Jul-12,General Retail and Wholesale       , ELECTRONICS STORES,"£2,049.60",35775
MODGPC35776,10-Jul-12,General Retail and Wholesale       , ELECTRONICS STORES,"£1,078.80",35776
MODGPC35777,10-Jul-12,General Retail and Wholesale       , ELECTRONICS STORES,£679.20,35777
MODGPC35778,05-Jul-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"£1,841.70",35778
MODGPC35779,02-Jul-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,£595.00,35779
MODGPC35780,06-Jul-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"£1,101.50",35780
MODGPC35781,09-Jul-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"£6,166.55",35781
MODGPC35782,09-Jul-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"£6,066.65",35782
MODGPC35783,05-Jul-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,£558.00,35783
MODGPC35784,10-Jul-12,General Retail and Wholesale       , ELECTRONICS STORES,£978.32,35784
MODGPC35785,04-Jul-12,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,"£4,889.40",35785
MODGPC35786,02-Jul-12,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,"£1,266.73",35786
MODGPC35787,11-Jul-12,General Retail and Wholesale       , ELECTRONICS STORES,"£2,587.00",35787
MODGPC35788,08-Jul-12,General Retail and Wholesale       , ELECTRONICS STORES,"£1,054.97",35788
MODGPC35789,06-Jul-12,General Retail and Wholesale       , ELECTRONICS STORES,£570.00,35789
MODGPC35790,02-Jul-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,£505.53,35790
MODGPC35791,10-Jul-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,£599.94,35791
MODGPC35792,02-Jul-12,General Retail and Wholesale       , MUSIC STORES/PIANOS,£550.12,35792
MODGPC35793,02-Jul-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£3,982.56",35793
MODGPC35794,12-Jul-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,£640.20,35794
MODGPC35795,10-Jul-12,General Retail and Wholesale       , SPORTING GOODS STORES,£696.00,35795
MODGPC35796,06-Jul-12,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,"£1,640.00",35796
MODGPC35797,09-Jul-12,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"£1,608.00",35797
MODGPC35798,09-Jul-12,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"£1,865.95",35798
MODGPC35799,09-Jul-12,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"£2,798.93",35799
MODGPC35800,02-Jul-12,General Retail and Wholesale       , PET STORES/FOOD & SUPPLY,£552.00,35800
MODGPC35801,05-Jul-12,General Retail and Wholesale       , PET STORES/FOOD & SUPPLY,£672.00,35801
MODGPC35802,02-Jul-12,General Retail and Wholesale       , SPORTING GOODS STORES,"£1,610.00",35802
MODGPC35803,12-Jul-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,£828.00,35803
MODGPC35804,06-Jul-12,General Retail and Wholesale       , SPORTING GOODS STORES,£726.00,35804
