Department Family,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Transactions Number, Amount (£) ,VAT Registration Number
FCO,FCO,22-May-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000203,9.25,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000203,39.12,
FCO,FCO,22-May-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000203,9.25,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000203,36.82,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000203,356.02,
FCO,FCO,22-May-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000203,9.25,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000203,14.94,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000203,138.24,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000203,285.96,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000203,251.36,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000203,18.62,
FCO,FCO,22-May-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000203,9.25,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000203,30.41,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000203,389.03,
FCO,FCO,22-May-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000203,9.25,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000203,109.25,
FCO,FCO,22-May-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000203,9.25,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000203,160.92,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000203,37.63,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000203,246.91,
FCO,FCO,22-May-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000203,9.05,
FCO,FCO,22-May-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000203,9.05,
FCO,FCO,22-May-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000203,3.67,
FCO,FCO,22-May-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000203,9.05,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000203,193.8,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000203,34.69,
FCO,FCO,22-May-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000203,8.15,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000203,206.29,
FCO,FCO,22-May-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000203,4.15,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000203,15.64,
FCO,FCO,22-May-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000203,9.05,
FCO,FCO,22-May-12,Rates Taxes Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000203,"24,942.81",
FCO,FCO,22-May-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000203,9.05,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000203,206,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000203,28.53,
FCO,FCO,22-May-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000203,9.31,
FCO,FCO,22-May-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000203,9.05,
FCO,FCO,22-May-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000203,5,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000203,442.58,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000203,38.95,
FCO,FCO,22-May-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000203,11.79,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000203,1.37,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000203,388.7,
FCO,FCO,22-May-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000203,9.05,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000203,519.81,
FCO,FCO,22-May-12,Telephone Call Charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,596.79,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,3.26,
FCO,FCO,22-May-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,102.44,
FCO,FCO,22-May-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,29.51,
FCO,FCO,22-May-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,28.16,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,23.51,
FCO,FCO,22-May-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,16.5,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,92.23,
FCO,FCO,22-May-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,3.86,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,5.75,
FCO,FCO,22-May-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,0.46,
FCO,FCO,22-May-12,Telephone line and equipment rental charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,596.79,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,77.14,
FCO,FCO,22-May-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,"52,083.33",
FCO,FCO,22-May-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,182.95,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,5.75,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,39.46,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,54.77,
FCO,FCO,22-May-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,26.57,
FCO,FCO,22-May-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,383.5,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,90.47,
FCO,FCO,22-May-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,28.11,
FCO,FCO,22-May-12,Gas Non-Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,604.84,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,23.51,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,26.93,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,240.07,
FCO,FCO,22-May-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,30.41,
FCO,FCO,22-May-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,345.41,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,22.55,
FCO,FCO,22-May-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,23.56,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,83.19,
FCO,FCO,22-May-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,"37,760.42",
FCO,FCO,22-May-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,352.36,
FCO,FCO,22-May-12,Electricity Non-Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,"2,807.16",
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,92.23,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,23.51,
FCO,FCO,22-May-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,28.21,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,18.67,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,66.48,
FCO,FCO,22-May-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,34.26,
FCO,FCO,22-May-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,356.74,
FCO,FCO,22-May-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,210.42,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,23.51,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,92.23,
FCO,FCO,22-May-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,125.34,
FCO,FCO,22-May-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,28.21,
FCO,FCO,22-May-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,9.03,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,23.51,
FCO,FCO,22-May-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,162.28,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,92.23,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,23.51,
FCO,FCO,22-May-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,28.21,
FCO,FCO,22-May-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,488.28,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,92.23,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,92.23,
FCO,FCO,22-May-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,29.51,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,23.51,
FCO,FCO,22-May-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,28.21,
FCO,FCO,22-May-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,179.04,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,23.51,
FCO,FCO,22-May-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,28.21,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,92.23,
FCO,FCO,22-May-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,348.38,
FCO,FCO,22-May-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,"26,041.67",
FCO,FCO,22-May-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,29.51,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,3.26,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000204,5.64,
FCO,FCO,22-May-12,Telephone line and equipment rental charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000205,47.82,
FCO,FCO,22-May-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000205,252.21,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000205,21.37,
FCO,FCO,22-May-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000205,7.36,
FCO,FCO,22-May-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000205,12.61,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000205,43.86,
FCO,FCO,22-May-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000205,252.21,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000205,147.12,
FCO,FCO,22-May-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000205,7.36,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000205,12.61,
FCO,FCO,22-May-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000205,"3,265.58",
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000205,262.72,
FCO,FCO,22-May-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000205,622.68,
FCO,FCO,22-May-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000205,147.12,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000205,105.09,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000205,8.41,
FCO,FCO,22-May-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000205,7.36,
FCO,FCO,22-May-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000205,252.21,
FCO,FCO,22-May-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000205,"4,203.52",
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000205,21.37,
FCO,FCO,22-May-12,Telephone Call Charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000205,5.42,
FCO,FCO,22-May-12,Rental Payments - non residential,DG CHANGE & DELIVERY,ISS FACILITY SERVICES LTD FCO OP - POE,9000205,"3,598.53",
FCO,FCO,22-May-12,Waste Disposal,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000205,107.69,
FCO,FCO,22-May-12,Electricity Non-Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000205,"1,704.86",
FCO,FCO,22-May-12,Telephone line and equipment rental charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000205,490.4,
FCO,FCO,22-May-12,Telephone Call Charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000205,379.3,
FCO,FCO,22-May-12,Rental Payments - non residential,DG CHANGE & DELIVERY,ISS FACILITY SERVICES LTD FCO OP - POE,9000205,"46,498.36",
FCO,FCO,22-May-12,Telephone Call Charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,"1,490.14",
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,24,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,131.01,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,24,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,95.91,
FCO,FCO,22-May-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,8,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,24,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,77.71,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,191.72,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,24,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,57.77,
FCO,FCO,22-May-12,Telephone line and equipment rental charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,"1,490.14",
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,337.97,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,218.5,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,20,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,18.67,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,416.66,
FCO,FCO,22-May-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,"7,200.68",
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,520.71,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,11.77,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,343.56,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,20,
FCO,FCO,22-May-12,Water Non-Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,144.51,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,24.94,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,20,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,427.72,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,20,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,331.69,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,9.42,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,572.93,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,20,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,284.82,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,6.85,
FCO,FCO,22-May-12,Electricity Non-Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,"14,690.89",
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,20,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,59.86,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,33.11,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,3.73,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,93.03,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,18.67,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,20,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,67.14,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,6.85,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,284.82,
FCO,FCO,22-May-12,Telephone line and equipment rental charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,"1,490.14",
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,147.85,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,16,
FCO,FCO,22-May-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,5.6,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,69.21,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,31.39,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,39.95,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,20,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,20,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,218.5,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,39.95,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,431.08,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,19.42,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,20,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,218.5,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,218.5,
FCO,FCO,22-May-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,"28,802.71",
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,20,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,218.5,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,20,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,218.5,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,20,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,743.03,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,218.5,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,20,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,20,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,218.5,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,20,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,218.5,
FCO,FCO,22-May-12,Telephone Call Charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,"1,490.14",
FCO,FCO,22-May-12,Gas Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000206,8,
FCO,FCO,22-May-12,Telephone Call Charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000207,65.6,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000207,17.71,
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000207,120.53,
FCO,FCO,22-May-12,Rental Payments - residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000207,"11,938.07",
FCO,FCO,22-May-12,Water Non-Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000207,42.62,
FCO,FCO,22-May-12,Telephone line and equipment rental charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000207,177.1,
FCO,FCO,22-May-12,Electricity Non-Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000207,"1,249.86",
FCO,FCO,22-May-12,Rental Payments - residential,DG CHANGE & DELIVERY,ISS FACILITY SERVICES LTD FCO OP - POE,9000207,"28,549.49",
FCO,FCO,22-May-12,Electricity Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000207,191.46,
FCO,FCO,22-May-12,Water Residential,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000207,42.62,
FCO,FCO,22-May-12,Telephone line and equipment rental charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000207,177.1,
FCO,FCO,22-May-12,Telephone Call Charges,#N/A,ISS FACILITY SERVICES LTD FCO OP - POE,9000207,197.76,
FCO,FCO,25-May-12,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,UNDP BIH,1046307,"57,424.00",
FCO,FCO,09-May-12,Programme Spend (Oracle Projects Control Account),DG CENTRAL GROUP,ASSOC OF COMMONWEALTH UNIVERSITIES,1044836,"192,518.39",
