Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
Ministry of Defence,Ministry of Defence,09/06/2010,Purchase of inventory and services ,Air Command,CANON (UK) LIMITED,645880,73774.52
Ministry of Defence,Ministry of Defence,09/06/2010,Purchase of inventory and services ,Land Forces,CANON (UK) LIMITED,645880,15965.28
Ministry of Defence,Ministry of Defence,09/06/2010,Purchase of inventory and services ,Navy Command,CANON (UK) LIMITED,645880,985.94
Ministry of Defence,Ministry of Defence,09/06/2010,General services and support,Air Command,CANON (UK) LIMITED,645880,323.03
Ministry of Defence,Ministry of Defence,09/06/2010,General services and support,Land Forces,CANON (UK) LIMITED,645880,232.14
Ministry of Defence,Ministry of Defence,09/06/2010,Rental of plant and machinery,Defence Estates,CANON (UK) LIMITED,645880,180.20
Ministry of Defence,Ministry of Defence,09/06/2010,Rental of plant and machinery,Central TLB,CANON (UK) LIMITED,645880,81.21
Ministry of Defence,Ministry of Defence,09/06/2010,Rental of plant and machinery,Air Command,CANON (UK) LIMITED,645880,1505.21
Ministry of Defence,Ministry of Defence,09/06/2010,Rental of plant and machinery,Land Forces,CANON (UK) LIMITED,645880,2103.96
Ministry of Defence,Ministry of Defence,09/06/2010,Design services and minor equipment purchases,Air Command,CANON (UK) LIMITED,645880,526.24
Ministry of Defence,Ministry of Defence,09/06/2010,Design services and minor equipment purchases,Land Forces,CANON (UK) LIMITED,645880,1746.86
Ministry of Defence,Ministry of Defence,24/06/2010,Estate management,Air Command,CANON (UK) LIMITED,653795,328.24
Ministry of Defence,Ministry of Defence,24/06/2010,Miscellaneous Administration Costs,Defence Equipment & Support,CANON (UK) LIMITED,653795,382.91
Ministry of Defence,Ministry of Defence,24/06/2010,Miscellaneous Administration Costs,Air Command,CANON (UK) LIMITED,653795,476.94
Ministry of Defence,Ministry of Defence,24/06/2010,Purchase of inventory and services ,Air Command,CANON (UK) LIMITED,653795,1226.22
Ministry of Defence,Ministry of Defence,24/06/2010,Purchase of inventory and services ,Land Forces,CANON (UK) LIMITED,653795,1414.39
Ministry of Defence,Ministry of Defence,25/06/2010,Payments on behalf of Defence Support Group,Central TLB,CANON (UK) LIMITED,654543,5334.05
Ministry of Defence,Ministry of Defence,25/06/2010,Estate management,Air Command,CANON (UK) LIMITED,654543,18821.15
Ministry of Defence,Ministry of Defence,25/06/2010,Estate management,Land Forces,CANON (UK) LIMITED,654543,4587.41
Ministry of Defence,Ministry of Defence,25/06/2010,Miscellaneous Administration Costs,Defence Estates,CANON (UK) LIMITED,654543,235.28
Ministry of Defence,Ministry of Defence,25/06/2010,Miscellaneous Administration Costs,Air Command,CANON (UK) LIMITED,654543,441.56
Ministry of Defence,Ministry of Defence,25/06/2010,Miscellaneous Administration Costs,Land Forces,CANON (UK) LIMITED,654543,4955.76
Ministry of Defence,Ministry of Defence,25/06/2010,IT and communication services,Air Command,CANON (UK) LIMITED,654543,110.90
Ministry of Defence,Ministry of Defence,25/06/2010,IT and communication services,Land Forces,CANON (UK) LIMITED,654543,621.22
Ministry of Defence,Ministry of Defence,25/06/2010,Purchase of inventory and services ,Defence Estates,CANON (UK) LIMITED,654543,911.13
Ministry of Defence,Ministry of Defence,25/06/2010,Purchase of inventory and services ,Defence Equipment & Support,CANON (UK) LIMITED,654543,691.72
Ministry of Defence,Ministry of Defence,25/06/2010,Purchase of inventory and services ,Central TLB,CANON (UK) LIMITED,654543,2274.63
Ministry of Defence,Ministry of Defence,25/06/2010,Purchase of inventory and services ,Air Command,CANON (UK) LIMITED,654543,23318.15
Ministry of Defence,Ministry of Defence,25/06/2010,Purchase of inventory and services ,Land Forces,CANON (UK) LIMITED,654543,27994.87
Ministry of Defence,Ministry of Defence,25/06/2010,Purchase of inventory and services ,Navy Command,CANON (UK) LIMITED,654543,1048.28
Ministry of Defence,Ministry of Defence,25/06/2010,General services and support,Defence Equipment & Support,CANON (UK) LIMITED,654543,77.32
Ministry of Defence,Ministry of Defence,25/06/2010,General services and support,Central TLB,CANON (UK) LIMITED,654543,195.55
Ministry of Defence,Ministry of Defence,25/06/2010,General services and support,Air Command,CANON (UK) LIMITED,654543,54840.52
Ministry of Defence,Ministry of Defence,25/06/2010,General services and support,Navy Command,CANON (UK) LIMITED,654543,480.42
Ministry of Defence,Ministry of Defence,25/06/2010,Rental of plant and machinery,Land Forces,CANON (UK) LIMITED,654543,9557.23
Ministry of Defence,Ministry of Defence,25/06/2010,Design services and minor equipment purchases,Command Joint Operations,CANON (UK) LIMITED,654543,6515.01
Ministry of Defence,Ministry of Defence,25/06/2010,Design services and minor equipment purchases,Defence Estates,CANON (UK) LIMITED,654543,5500.72
Ministry of Defence,Ministry of Defence,25/06/2010,Design services and minor equipment purchases,Land Forces,CANON (UK) LIMITED,654543,457.07
Ministry of Defence,Ministry of Defence,28/06/2010,Miscellaneous Administration Costs,Defence Estates,CANON (UK) LIMITED,655192,632.11
Ministry of Defence,Ministry of Defence,28/06/2010,Purchase of inventory and services ,Land Forces,CANON (UK) LIMITED,655192,230.92
Ministry of Defence,Ministry of Defence,16/06/2010,Rent and rates,Defence Estates,CANTERBURY CITY COUNCIL,649716,28462.12
Ministry of Defence,Defence Support Group,09/06/2010,Consultancy,Corporate,CAPGEMINI,000000429482,25548.94
Ministry of Defence,Ministry of Defence,10/06/2010,Fees for professional services,Central TLB,CAPITA BUSINESS SERVICES LTD,646832,25848.80
Ministry of Defence,Ministry of Defence,18/06/2010,Estate management,Central TLB,CAPITA SYMONDS LTD,651157,3168.00
Ministry of Defence,Ministry of Defence,18/06/2010,Estate management,Air Command,CAPITA SYMONDS LTD,651157,19382.00
Ministry of Defence,Ministry of Defence,18/06/2010,Estate management,Navy Command,CAPITA SYMONDS LTD,651157,65712.00
Ministry of Defence,Ministry of Defence,24/06/2010,Externally delivered education and training.,Land Forces,CARDIAC COHERENCE LIMITED,653800,25635.60
Ministry of Defence,Defence Support Group,15/06/2010,FM Contract var chgs,Business Stream 1,CARILLION (AMBS) LTD,000000430193,22517.81
Ministry of Defence,Defence Support Group,15/06/2010,Insurance claim/excs,Business Stream 1,CARILLION (AMBS) LTD,000000430361,26314.92
Ministry of Defence,Defence Support Group,10/06/2010,Works,Large Aircraft,Carillion Enterprise Ltd,10113765,23597.55
Ministry of Defence,Ministry of Defence,01/06/2010,Purchase of buildings and military equipment ,Defence Estates,CARILLIONENTERPRISE LIMITED,642736,1260613.00
Ministry of Defence,Ministry of Defence,01/06/2010,Estate management,Defence Estates,CARILLIONENTERPRISE LIMITED,642736,2382734.33
Ministry of Defence,Ministry of Defence,01/06/2010,Preparation of land & buildings for disposal,Defence Estates,CARILLIONENTERPRISE LIMITED,642736,15291.77
Ministry of Defence,Ministry of Defence,03/06/2010,Purchase of buildings and military equipment ,Defence Estates,CARILLIONENTERPRISE LIMITED,643779,680022.46
Ministry of Defence,Ministry of Defence,03/06/2010,Estate management,Air Command,CARILLIONENTERPRISE LIMITED,643779,45827.01
Ministry of Defence,Ministry of Defence,07/06/2010,Purchase of buildings and military equipment ,Defence Estates,CARILLIONENTERPRISE LIMITED,645066,516807.78
Ministry of Defence,Ministry of Defence,08/06/2010,Purchase of buildings and military equipment ,Defence Estates,CARILLIONENTERPRISE LIMITED,645534,53078.12
Ministry of Defence,Ministry of Defence,11/06/2010,Purchase of buildings and military equipment ,Defence Estates,CARILLIONENTERPRISE LIMITED,647541,3240617.89
Ministry of Defence,Ministry of Defence,11/06/2010,Purchase of buildings and military equipment ,Air Command,CARILLIONENTERPRISE LIMITED,647541,191021.85
Ministry of Defence,Ministry of Defence,16/06/2010,Estate management,Defence Estates,CARILLIONENTERPRISE LIMITED,649722,187502.09
Ministry of Defence,Ministry of Defence,24/06/2010,Estate management,Defence Estates,CARILLIONENTERPRISE LIMITED,653804,151120.57
Ministry of Defence,Ministry of Defence,04/06/2010,Externally delivered education and training.,Navy Command,CARLISLE STAFFING PLC,644340,22567.08
Ministry of Defence,Ministry of Defence,09/06/2010,Externally delivered education and training.,Navy Command,CARLISLE STAFFING PLC,645886,22776.63
Ministry of Defence,Ministry of Defence,18/06/2010,Externally delivered education and training.,Navy Command,CARLISLE STAFFING PLC,651160,60327.80
Ministry of Defence,Ministry of Defence,01/06/2010,"Transporation of personnel, freight and travel expenses",Defence Estates,CARTUS LTD,642737,23254.43
Ministry of Defence,Ministry of Defence,01/06/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,CARTUS LTD,642737,31425.50
Ministry of Defence,Ministry of Defence,01/06/2010,"Transporation of personnel, freight and travel expenses",Central TLB,CARTUS LTD,642737,16289.21
Ministry of Defence,Ministry of Defence,01/06/2010,"Transporation of personnel, freight and travel expenses",Land Forces,CARTUS LTD,642737,80.00
Ministry of Defence,Ministry of Defence,01/06/2010,"Transporation of personnel, freight and travel expenses",Navy Command,CARTUS LTD,642737,1581.30
Ministry of Defence,Ministry of Defence,04/06/2010,"Transporation of personnel, freight and travel expenses",Defence Estates,CARTUS LTD,644341,554.00
Ministry of Defence,Ministry of Defence,04/06/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,CARTUS LTD,644341,11365.20
Ministry of Defence,Ministry of Defence,04/06/2010,"Transporation of personnel, freight and travel expenses",Central TLB,CARTUS LTD,644341,6142.69
Ministry of Defence,Ministry of Defence,04/06/2010,"Transporation of personnel, freight and travel expenses",Air Command,CARTUS LTD,644341,2750.18
Ministry of Defence,Ministry of Defence,04/06/2010,"Transporation of personnel, freight and travel expenses",Land Forces,CARTUS LTD,644341,2194.61
Ministry of Defence,Ministry of Defence,04/06/2010,"Transporation of personnel, freight and travel expenses",Navy Command,CARTUS LTD,644341,7285.47
Ministry of Defence,Ministry of Defence,09/06/2010,"Transporation of personnel, freight and travel expenses",Defence Estates,CARTUS LTD,645888,830.00
Ministry of Defence,Ministry of Defence,09/06/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,CARTUS LTD,645888,53552.83
Ministry of Defence,Ministry of Defence,09/06/2010,"Transporation of personnel, freight and travel expenses",Central TLB,CARTUS LTD,645888,5111.08
Ministry of Defence,Ministry of Defence,09/06/2010,"Transporation of personnel, freight and travel expenses",Land Forces,CARTUS LTD,645888,5582.92
Ministry of Defence,Ministry of Defence,10/06/2010,"Transporation of personnel, freight and travel expenses",Command Joint Operations,CARTUS LTD,646835,3192.79
Ministry of Defence,Ministry of Defence,10/06/2010,"Transporation of personnel, freight and travel expenses",Defence Estates,CARTUS LTD,646835,85.05
Ministry of Defence,Ministry of Defence,10/06/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,CARTUS LTD,646835,9719.66
Ministry of Defence,Ministry of Defence,10/06/2010,"Transporation of personnel, freight and travel expenses",Central TLB,CARTUS LTD,646835,50572.53
Ministry of Defence,Ministry of Defence,10/06/2010,"Transporation of personnel, freight and travel expenses",Air Command,CARTUS LTD,646835,2681.86
Ministry of Defence,Ministry of Defence,10/06/2010,"Transporation of personnel, freight and travel expenses",Land Forces,CARTUS LTD,646835,16540.99
Ministry of Defence,Ministry of Defence,16/06/2010,"Transporation of personnel, freight and travel expenses",Defence Estates,CARTUS LTD,649724,2064.18
Ministry of Defence,Ministry of Defence,16/06/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,CARTUS LTD,649724,8915.97
Ministry of Defence,Ministry of Defence,16/06/2010,"Transporation of personnel, freight and travel expenses",Central TLB,CARTUS LTD,649724,9397.39
Ministry of Defence,Ministry of Defence,16/06/2010,"Transporation of personnel, freight and travel expenses",Air Command,CARTUS LTD,649724,900.75
Ministry of Defence,Ministry of Defence,16/06/2010,"Transporation of personnel, freight and travel expenses",Land Forces,CARTUS LTD,649724,520.52
Ministry of Defence,Ministry of Defence,16/06/2010,"Transporation of personnel, freight and travel expenses",Navy Command,CARTUS LTD,649724,199.09
Ministry of Defence,Ministry of Defence,18/06/2010,"Transporation of personnel, freight and travel expenses",Defence Estates,CARTUS LTD,651161,241.98
Ministry of Defence,Ministry of Defence,18/06/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,CARTUS LTD,651161,40340.71
Ministry of Defence,Ministry of Defence,18/06/2010,"Transporation of personnel, freight and travel expenses",Central TLB,CARTUS LTD,651161,815.36
Ministry of Defence,Ministry of Defence,18/06/2010,"Transporation of personnel, freight and travel expenses",Air Command,CARTUS LTD,651161,183.74
Ministry of Defence,Ministry of Defence,18/06/2010,"Transporation of personnel, freight and travel expenses",Land Forces,CARTUS LTD,651161,608.26
Ministry of Defence,Ministry of Defence,18/06/2010,"Transporation of personnel, freight and travel expenses",Navy Command,CARTUS LTD,651161,135.85
Ministry of Defence,Ministry of Defence,28/06/2010,"Transporation of personnel, freight and travel expenses",Command Joint Operations,CARTUS LTD,655197,13889.23
Ministry of Defence,Ministry of Defence,28/06/2010,"Transporation of personnel, freight and travel expenses",Defence Estates,CARTUS LTD,655197,2376.64
Ministry of Defence,Ministry of Defence,28/06/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,CARTUS LTD,655197,5121.86
Ministry of Defence,Ministry of Defence,28/06/2010,"Transporation of personnel, freight and travel expenses",Central TLB,CARTUS LTD,655197,31168.84
Ministry of Defence,Ministry of Defence,28/06/2010,"Transporation of personnel, freight and travel expenses",Air Command,CARTUS LTD,655197,320.06
Ministry of Defence,Ministry of Defence,28/06/2010,"Transporation of personnel, freight and travel expenses",Land Forces,CARTUS LTD,655197,1553.67
Ministry of Defence,Ministry of Defence,28/06/2010,"Transporation of personnel, freight and travel expenses",Navy Command,CARTUS LTD,655197,18000.00
Ministry of Defence,Ministry of Defence,09/06/2010,Medical treatment & stores and welfare services.,Air Command,CASTLEROCK RECRUITMENT GROUP LIMITED,645891,25121.84
Ministry of Defence,Ministry of Defence,09/06/2010,Medical treatment & stores and welfare services.,Land Forces,CASTLEROCK RECRUITMENT GROUP LIMITED,645891,3287.73
Ministry of Defence,Ministry of Defence,16/06/2010,Rent and rates,Defence Estates,CENTRAL BEDFORDSHIRE COUNCIL,649731,98400.82
Ministry of Defence,Ministry of Defence,07/06/2010,Fees for professional services,Land Forces,CENTRAL OFFICE OF INFORMATION,200000009371,217342.00
Ministry of Defence,Ministry of Defence,11/06/2010,"Public relations, including marketing and advertising.",Land Forces,CENTRAL OFFICE OF INFORMATION,200000009396,40691.26
Ministry of Defence,Ministry of Defence,11/06/2010,Fees for professional services,Land Forces,CENTRAL OFFICE OF INFORMATION,200000009396,2420.80
Ministry of Defence,Ministry of Defence,14/06/2010,"Public relations, including marketing and advertising.",Navy Command,CENTRAL OFFICE OF INFORMATION,200000009411,192028.08
Ministry of Defence,Ministry of Defence,15/06/2010,"Public relations, including marketing and advertising.",Navy Command,CENTRAL OFFICE OF INFORMATION,200000009418,64400.00
Ministry of Defence,Ministry of Defence,18/06/2010,"Public relations, including marketing and advertising.",Central TLB,CENTRAL OFFICE OF INFORMATION,200000009445,37021.36
Ministry of Defence,Ministry of Defence,21/06/2010,Fees for professional services,Land Forces,CENTRAL OFFICE OF INFORMATION,200000009457,141601.95
Ministry of Defence,Ministry of Defence,24/06/2010,Fees for professional services,Land Forces,CENTRAL OFFICE OF INFORMATION,200000009487,248313.32
Ministry of Defence,Ministry of Defence,25/06/2010,"Public relations, including marketing and advertising.",Navy Command,CENTRAL OFFICE OF INFORMATION,200000009500,806389.77
Ministry of Defence,Ministry of Defence,25/06/2010,Medical treatment & stores and welfare services.,Land Forces,CENTRAL OFFICE OF INFORMATION,200000009500,14224.12
Ministry of Defence,Ministry of Defence,28/06/2010,Fees for professional services,Land Forces,CENTRAL OFFICE OF INFORMATION,200000009514,29970.41
Ministry of Defence,Defence Science and Technology Laboratory,18/06/2010,IT Software,Operations,CENTURY DYNAMICS LIMITED,V - 9000123737 - 00083836,68530.00
Ministry of Defence,Ministry of Defence,24/06/2010,Payment of utilities,Central TLB,CHARLES HUBBARD & PARTNERST/A EDMUND KIRBY,653817,22652.51
Ministry of Defence,Ministry of Defence,24/06/2010,Rent and rates,Central TLB,CHARLES HUBBARD & PARTNERST/A EDMUND KIRBY,653817,371514.48
Ministry of Defence,Ministry of Defence,16/06/2010,Rent and rates,Defence Estates,CHERWELL DISTRICT COUNCIL,649739,35514.42
Ministry of Defence,Ministry of Defence,01/06/2010,Fuel for military use,Air Command,CHEVRON BAHRAIN TRADING COMPANY  BSC,2000008371,43580.19
Ministry of Defence,Ministry of Defence,16/06/2010,Rent and rates,Defence Estates,CHICHESTER DISTRICT COUNCIL,649740,40393.49
Ministry of Defence,Ministry of Defence,09/06/2010,Estate management,Land Forces,CHUBB SECURITY PERSONNEL LIMITED,645908,29508.67
Ministry of Defence,Ministry of Defence,09/06/2010,Fees for professional services,Land Forces,CHUBB SECURITY PERSONNEL LIMITED,645908,-577.54
Ministry of Defence,Ministry of Defence,10/06/2010,Fees for professional services,Land Forces,CHUBB SECURITY PERSONNEL LIMITED,646842,18198.89
Ministry of Defence,Ministry of Defence,18/06/2010,Estate management,Land Forces,CHUBB SECURITY PERSONNEL LIMITED,651177,29448.01
Ministry of Defence,Ministry of Defence,18/06/2010,Fees for professional services,Land Forces,CHUBB SECURITY PERSONNEL LIMITED,651177,12087.71
Ministry of Defence,Ministry of Defence,14/06/2010,Estate management,Central TLB,CITY INN LIMITED,136550,43500.00
Ministry of Defence,Ministry of Defence,09/06/2010,Externally delivered education and training.,Defence Equipment & Support,CITY OF BRISTOL COLLEGE,645912,3206.00
Ministry of Defence,Ministry of Defence,15/06/2010,Rent and rates,Defence Estates,CITY OF EDINBURGH COUNCIL,649003,90064.85
Ministry of Defence,Ministry of Defence,15/06/2010,Rent and rates,Defence Estates,CITY OF WESTMINSTER,649004,32004.90
Ministry of Defence,Ministry of Defence,15/06/2010,Rent and rates,Defence Estates,CITY OF YORK COUNCIL,649005,44359.51
Ministry of Defence,Ministry of Defence,02/06/2010,"Transporation of personnel, freight and travel expenses",Air Command,CITYSPRINT (UK) LIMITED,643357,3847.54
Ministry of Defence,Ministry of Defence,15/06/2010,Miscellaneous Administration Costs,Central TLB,CITYSPRINT (UK) LIMITED,649006,215.89
Ministry of Defence,Ministry of Defence,15/06/2010,"Transporation of personnel, freight and travel expenses",Central TLB,CITYSPRINT (UK) LIMITED,649006,19.50
Ministry of Defence,Ministry of Defence,15/06/2010,"Transporation of personnel, freight and travel expenses",Air Command,CITYSPRINT (UK) LIMITED,649006,2620.02
Ministry of Defence,Ministry of Defence,17/06/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,CITYSPRINT (UK) LIMITED,650402,6138.18
Ministry of Defence,Ministry of Defence,17/06/2010,"Transporation of personnel, freight and travel expenses",Air Command,CITYSPRINT (UK) LIMITED,650402,2317.00
Ministry of Defence,Ministry of Defence,17/06/2010,"Transporation of personnel, freight and travel expenses",Land Forces,CITYSPRINT (UK) LIMITED,650402,15185.99
Ministry of Defence,Ministry of Defence,17/06/2010,"Transporation of personnel, freight and travel expenses",Navy Command,CITYSPRINT (UK) LIMITED,650402,151.32
Ministry of Defence,Ministry of Defence,29/06/2010,"Transporation of personnel, freight and travel expenses",Command Joint Operations,CITYSPRINT (UK) LIMITED,655761,19.50
Ministry of Defence,Ministry of Defence,29/06/2010,"Transporation of personnel, freight and travel expenses",Air Command,CITYSPRINT (UK) LIMITED,655761,1632.54
Ministry of Defence,Ministry of Defence,17/06/2010,IT and communication services,Defence Equipment & Support,COKER LOGISTICS SOLUTIONS INC,3000004332,27176.81
Ministry of Defence,Ministry of Defence,16/06/2010,Rent and rates,Defence Estates,COLCHESTER BOROUGH COUNCIL,649746,113896.22
Ministry of Defence,Ministry of Defence,18/06/2010,Miscellaneous Administration Costs,Central TLB,COMMONWEALTH DEPARTMENT OF  VETERANS AFFAIRS,2000118,2481.61
Ministry of Defence,Ministry of Defence,04/06/2010,Rent and rates,Air Command,COMPASS CONTRACT SERVICES (U K)LIMITED,644361,136184.00
Ministry of Defence,Ministry of Defence,09/06/2010,Food and clothing,Central TLB,COMPASS CONTRACT SERVICES (U K)LIMITED,645924,519.05
Ministry of Defence,Ministry of Defence,09/06/2010,Food and clothing,Land Forces,COMPASS CONTRACT SERVICES (U K)LIMITED,645924,483668.12
Ministry of Defence,Ministry of Defence,11/06/2010,Estate management,Defence Estates,COMPASS CONTRACT SERVICES (U K)LIMITED,647567,207.65
Ministry of Defence,Ministry of Defence,11/06/2010,Estate management,Central TLB,COMPASS CONTRACT SERVICES (U K)LIMITED,647567,5355.81
Ministry of Defence,Ministry of Defence,11/06/2010,Estate management,Air Command,COMPASS CONTRACT SERVICES (U K)LIMITED,647567,1293.95
Ministry of Defence,Ministry of Defence,11/06/2010,Estate management,Land Forces,COMPASS CONTRACT SERVICES (U K)LIMITED,647567,399253.73
Ministry of Defence,Ministry of Defence,11/06/2010,Estate management,Navy Command,COMPASS CONTRACT SERVICES (U K)LIMITED,647567,100.17
Ministry of Defence,Ministry of Defence,21/06/2010,Estate management,Central TLB,COMPASS CONTRACT SERVICES (U K)LIMITED,651877,109.86
Ministry of Defence,Ministry of Defence,21/06/2010,Estate management,Air Command,COMPASS CONTRACT SERVICES (U K)LIMITED,651877,64.80
Ministry of Defence,Ministry of Defence,21/06/2010,Estate management,Land Forces,COMPASS CONTRACT SERVICES (U K)LIMITED,651877,25571.78
Ministry of Defence,Ministry of Defence,21/06/2010,Food and clothing,Air Command,COMPASS CONTRACT SERVICES (U K)LIMITED,651877,3.60
Ministry of Defence,Ministry of Defence,21/06/2010,Food and clothing,Land Forces,COMPASS CONTRACT SERVICES (U K)LIMITED,651877,5834.49
Ministry of Defence,Ministry of Defence,10/06/2010,Estate management,Air Command,COMPASS GROUP UK AND IRELAND LIMITED,646852,1055.58
Ministry of Defence,Ministry of Defence,10/06/2010,Design services and minor equipment purchases,Air Command,COMPASS GROUP UK AND IRELAND LIMITED,646852,123298.19
Ministry of Defence,Ministry of Defence,15/06/2010,Estate management,Land Forces,COMPASS GROUP UK AND IRELAND LIMITED,649012,15340.76
Ministry of Defence,Ministry of Defence,15/06/2010,Design services and minor equipment purchases,Air Command,COMPASS GROUP UK AND IRELAND LIMITED,649012,68359.16
Ministry of Defence,Ministry of Defence,17/06/2010,Design services and minor equipment purchases,Air Command,COMPASS GROUP UK AND IRELAND LIMITED,650410,271943.61
Ministry of Defence,Ministry of Defence,07/06/2010,"Transporation of personnel, freight and travel expenses",Land Forces,COMPASS SERVICES (U.K.) LIMITED,645084,75.30
Ministry of Defence,Ministry of Defence,11/06/2010,Estate management,Air Command,COMPASS SERVICES (U.K.) LIMITED,647568,64009.45
Ministry of Defence,Ministry of Defence,16/06/2010,Estate management,Defence Estates,COMPASS SERVICES (U.K.) LIMITED,649748,193.45
Ministry of Defence,Ministry of Defence,16/06/2010,Estate management,Defence Equipment & Support,COMPASS SERVICES (U.K.) LIMITED,649748,877.59
Ministry of Defence,Ministry of Defence,16/06/2010,Estate management,Air Command,COMPASS SERVICES (U.K.) LIMITED,649748,90.42
Ministry of Defence,Ministry of Defence,16/06/2010,Estate management,Land Forces,COMPASS SERVICES (U.K.) LIMITED,649748,99121.98
Ministry of Defence,Ministry of Defence,16/06/2010,Estate management,Navy Command,COMPASS SERVICES (U.K.) LIMITED,649748,424.24
Ministry of Defence,Ministry of Defence,16/06/2010,Food and clothing,Land Forces,COMPASS SERVICES (U.K.) LIMITED,649748,250209.08
Ministry of Defence,Ministry of Defence,03/06/2010,Payments on behalf of Defence Support Group,Central TLB,CONWAY PACKING SERVICES LTD,643809,871.31
Ministry of Defence,Ministry of Defence,03/06/2010,Design services and minor equipment purchases,Defence Equipment & Support,CONWAY PACKING SERVICES LTD,643809,144.39
Ministry of Defence,Ministry of Defence,22/06/2010,Design services and minor equipment purchases,Defence Equipment & Support,CONWAY PACKING SERVICES LTD,652443,6.06
Ministry of Defence,Ministry of Defence,23/06/2010,Design services and minor equipment purchases,Defence Equipment & Support,CONWAY PACKING SERVICES LTD,653002,68.10
Ministry of Defence,Ministry of Defence,29/06/2010,Payments on behalf of Defence Support Group,Central TLB,CONWAY PACKING SERVICES LTD,655767,1870.51
Ministry of Defence,Ministry of Defence,04/06/2010,Rent and rates,Central TLB,CO-OPERATIVE INSURANCE SOCIETY LIMITED,644356,350000.00
Ministry of Defence,Ministry of Defence,09/06/2010,Rent and rates,Central TLB,CO-OPERATIVE INSURANCE SOCIETY LIMITED,645922,247490.79
Ministry of Defence,Defence Science and Technology Laboratory,18/06/2010,Sub Contracted Work,Operations,CORDA LIMITED,V - 9000123810 - 00082763,35139.37
Ministry of Defence,Ministry of Defence,15/06/2010,Estate management,Defence Estates,CORDES & GRAEFE GMBH,5000036592,26443.25
Ministry of Defence,Ministry of Defence,15/06/2010,Rent and rates,Defence Estates,CORNWALL COUNCIL,136602,67143.13
Ministry of Defence,Ministry of Defence,10/06/2010,Fees for professional services,Defence Estates,CORPORATE DOCUMENT SERVICES  LIMITED,646858,86.32
Ministry of Defence,Ministry of Defence,10/06/2010,Fees for professional services,Defence Equipment & Support,CORPORATE DOCUMENT SERVICES  LIMITED,646858,18992.65
Ministry of Defence,Ministry of Defence,10/06/2010,Fees for professional services,Central TLB,CORPORATE DOCUMENT SERVICES  LIMITED,646858,2925.34
Ministry of Defence,Ministry of Defence,10/06/2010,Fees for professional services,Air Command,CORPORATE DOCUMENT SERVICES  LIMITED,646858,22158.97
Ministry of Defence,Ministry of Defence,10/06/2010,Fees for professional services,Land Forces,CORPORATE DOCUMENT SERVICES  LIMITED,646858,17779.97
Ministry of Defence,Ministry of Defence,10/06/2010,Fees for professional services,Navy Command,CORPORATE DOCUMENT SERVICES  LIMITED,646858,77.76
Ministry of Defence,Ministry of Defence,16/06/2010,Fees for professional services,Command Joint Operations,CORPORATE DOCUMENT SERVICES  LIMITED,649758,196.45
Ministry of Defence,Ministry of Defence,16/06/2010,Fees for professional services,Defence Estates,CORPORATE DOCUMENT SERVICES  LIMITED,649758,544.85
Ministry of Defence,Ministry of Defence,16/06/2010,Fees for professional services,Central TLB,CORPORATE DOCUMENT SERVICES  LIMITED,649758,30872.68
Ministry of Defence,Ministry of Defence,16/06/2010,Fees for professional services,Air Command,CORPORATE DOCUMENT SERVICES  LIMITED,649758,1521.15
Ministry of Defence,Ministry of Defence,16/06/2010,Fees for professional services,Land Forces,CORPORATE DOCUMENT SERVICES  LIMITED,649758,92931.08
Ministry of Defence,Ministry of Defence,16/06/2010,Fees for professional services,Navy Command,CORPORATE DOCUMENT SERVICES  LIMITED,649758,69661.83
Ministry of Defence,Ministry of Defence,23/06/2010,Fees for professional services,Defence Estates,CORPORATE DOCUMENT SERVICES  LIMITED,653005,34.58
Ministry of Defence,Ministry of Defence,23/06/2010,Fees for professional services,Central TLB,CORPORATE DOCUMENT SERVICES  LIMITED,653005,20449.03
Ministry of Defence,Ministry of Defence,23/06/2010,Fees for professional services,Air Command,CORPORATE DOCUMENT SERVICES  LIMITED,653005,5604.84
Ministry of Defence,Ministry of Defence,23/06/2010,Fees for professional services,Land Forces,CORPORATE DOCUMENT SERVICES  LIMITED,653005,17806.06
Ministry of Defence,Ministry of Defence,23/06/2010,Fees for professional services,Navy Command,CORPORATE DOCUMENT SERVICES  LIMITED,653005,15928.75
Ministry of Defence,Ministry of Defence,24/06/2010,Fees for professional services,Central TLB,CORPORATE DOCUMENT SERVICES  LIMITED,653835,214488.00
Ministry of Defence,Ministry of Defence,28/06/2010,Fees for professional services,Central TLB,CORPORATE DOCUMENT SERVICES  LIMITED,655216,22384.29
Ministry of Defence,Ministry of Defence,28/06/2010,Fees for professional services,Land Forces,CORPORATE DOCUMENT SERVICES  LIMITED,655216,4008.04
Ministry of Defence,Ministry of Defence,15/06/2010,Estate management,Navy Command,CORPS OF COMMISSIONAIRES  MANAGEMENT LIMITED,649017,40869.70
