"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG191","Fast Stream (HEOD)","27000","35000","Policy Adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG191","Grade 7 (G7)","40852","57110","Senior Policy Adviser","5.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG191","Higher Executive Officer (HEO)","26058","39513","Policy Adviser","3.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG192","Executive Officer (EO)","22279","31225","Policy Support Officer","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG192","Grade 7 (G7)","40852","57110","Not In Post","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG192","Grade 7 (G7)","40852","57110","Senior Policy Adviser","3.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG192","Higher Executive Officer (HEO)","26058","39513","Policy Adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG192","Senior Executive Officer (SEO)","32311","45985","Policy Adviser","2.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG193","Administrative Officer (AO)","19335","25847","Policy Support Officer","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG193","Executive Officer (EO)","22279","31225","Policy Support Officer","4.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG193","Fast Stream (HEOD)","27000","35000","Policy Adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG193","Grade 7 (G7)","40852","57110","Senior Policy Adviser","8.89","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG193","Higher Executive Officer (HEO)","26058","39513","Not In Post","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG193","Higher Executive Officer (HEO)","26058","39513","Policy Adviser","4.50","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG193","Senior Executive Officer (SEO)","32311","45985","Policy Adviser","3.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG194","Administrative Officer (AO)","19335","25847","Policy Support Officer","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG194","Executive Officer (EO)","22279","31225","Policy Support Officer","2.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG194","Grade 6 (G6)","50203","70375","Senior Communications Manager","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG194","Grade 7 (G7)","40852","57110","Not In Post","0.50","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG194","Grade 7 (G7)","40852","57110","Senior Policy Adviser","7.99","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG194","Higher Executive Officer (HEO)","26058","39513","Policy Adviser","6.83","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG194","Senior Executive Officer (SEO)","32311","45985","Policy Adviser","4.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG195","Administrative Officer (AO)","19335","25847","Policy Support Officer","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG195","Executive Officer (EO)","22279","31225","Policy Support Officer","1.14","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG195","Fast Stream (HEOD)","27000","35000","Policy Adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG195","Grade 6 (G6)","50203","70375","Senior Policy Adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG195","Grade 7 (G7)","40852","57110","Senior Policy Adviser","5.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG195","Higher Executive Officer (HEO)","26058","39513","Policy Adviser","3.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG196","Grade 7 (G7)","40852","57110","Senior Policy Adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG196","Senior Executive Officer (SEO)","32311","45985","Policy Adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG224","Higher Executive Officer (HEO)","26058","39513","Policy Adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG227","Administrative Assistant (AA)","15717","21133","Policy Support Officer","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG227","Administrative Officer (AO)","19335","25847","Not In Post","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG227","Administrative Officer (AO)","19335","25847","Policy Support Officer","20.22","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG227","Executive Officer (EO)","22279","31225","Not In Post","0.81","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG227","Executive Officer (EO)","22279","31225","Policy Support Officer","19.41","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG227","Grade 6 (G6)","50203","70375","Senior Policy Adviser","7.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG227","Grade 7 (G7)","40852","57110","Not In Post","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG227","Grade 7 (G7)","40852","57110","Senior Policy Adviser","42.42","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG227","Higher Executive Officer (HEO)","26058","39513","Policy Adviser","55.17","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG227","Senior Executive Officer (SEO)","32311","45985","Not In Post","2.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Neighbourhoods","CLG227","Senior Executive Officer (SEO)","32311","45985","Policy Adviser","50.38","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Permanent Secretary","CLG146","Fast Stream (HEOD)","27000","35000","Not In Post","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Permanent Secretary","CLG154","Administrative Officer (AO)","19335","25847","Diary Manager","3.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Permanent Secretary","CLG154","Administrative Officer (AO)","19335","25847","Policy Support Officer","10.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Permanent Secretary","CLG154","Executive Officer (EO)","22279","31225","Correspondence Manager","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Permanent Secretary","CLG154","Executive Officer (EO)","22279","31225","Diary Manager","2.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Permanent Secretary","CLG154","Executive Officer (EO)","22279","31225","Not In Post","0.50","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Permanent Secretary","CLG154","Executive Officer (EO)","22279","31225","Policy Support Officer","7.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Permanent Secretary","CLG154","Executive Officer (EO)","22279","31225","Private Secretary","6.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Permanent Secretary","CLG154","Fast Stream (HEOD)","27000","35000","Policy Adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Permanent Secretary","CLG154","Fast Stream (HEOD)","27000","35000","Private Secretary","6.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Permanent Secretary","CLG154","Grade 7 (G7)","40852","57110","Correspondence Manager","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Permanent Secretary","CLG154","Grade 7 (G7)","40852","57110","Private Secretary","4.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Permanent Secretary","CLG154","Grade 7 (G7)","40852","57110","Senior Policy Adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Permanent Secretary","CLG154","Higher Executive Officer (HEO)","26058","39513","Diary Manager","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Permanent Secretary","CLG154","Higher Executive Officer (HEO)","26058","39513","IT Manager","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Permanent Secretary","CLG154","Higher Executive Officer (HEO)","26058","39513","Policy Adviser","2.80","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Permanent Secretary","CLG154","Higher Executive Officer (HEO)","26058","39513","Private Secretary","5.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Programme Team","CLG146","Fast Stream (HEOD)","27000","35000","Not In Post","1.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Programme Team","CLG146","Grade 7 (G7)","40852","57110","Not In Post","1.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Programme Team","CLG153","Executive Officer (EO)","22279","31225","Policy Support Officer","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Programme Team","CLG153","Fast Stream (HEOD)","27000","35000","Project Manager","0.67","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Programme Team","CLG153","Grade 6 (G6)","50203","70375","Senior Project Manager","4.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Programme Team","CLG153","Grade 7 (G7)","40852","57110","Not In Post","5.43","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Programme Team","CLG153","Grade 7 (G7)","40852","57110","Senior Project Manager","4.78","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Programme Team","CLG153","Higher Executive Officer (HEO)","26058","39513","Not In Post","0.80","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Programme Team","CLG153","Higher Executive Officer (HEO)","26058","39513","Policy Adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Programme Team","CLG153","Higher Executive Officer (HEO)","26058","39513","Project Manager","2.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Programme Team","CLG153","Senior Executive Officer (SEO)","32311","45985","Project Manager","3.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Programme Team","CLG222","Administrative Officer (AO)","19335","25847","Project Support Officer","1.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Programme Team","CLG222","Executive Officer (EO)","22279","31225","Project Support Officer","0.83","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Programme Team","CLG222","Grade 6 (G6)","50203","70375","Senior Project Manager","1.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Programme Team","CLG222","Grade 7 (G7)","40852","57110","Senior Policy Adviser","1.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Programme Team","CLG222","Grade 7 (G7)","40852","57110","Senior Project Manager","4.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Programme Team","CLG222","Higher Executive Officer (HEO)","26058","39513","Project Manager","5.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Programme Team","CLG222","Senior Executive Officer (SEO)","32311","45985","Project Manager","3.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Programme Team","CLG223","Administrative Officer (AO)","19335","25847","Project Support Officer","2.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Programme Team","CLG223","Executive Officer (EO)","22279","31225","Project Support Officer","1.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Programme Team","CLG223","Fast Stream (HEOD)","27000","35000","Project Manager","4.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Programme Team","CLG223","Grade 6 (G6)","50203","70375","Senior Project Manager","1.89","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Programme Team","CLG223","Grade 7 (G7)","40852","57110","Senior Project Manager","4.89","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Programme Team","CLG223","Higher Executive Officer (HEO)","26058","39513","Project Manager","2.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Programme Team","CLG224","Executive Officer (EO)","22279","31225","Project Support Officer","1.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Programme Team","CLG224","Grade 6 (G6)","50203","70375","Senior Policy Adviser","1.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Programme Team","CLG224","Grade 6 (G6)","50203","70375","Senior Project Manager","2.92","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Programme Team","CLG224","Grade 7 (G7)","40852","57110","Senior Policy Adviser","2.78","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Programme Team","CLG224","Grade 7 (G7)","40852","57110","Senior Project Manager","3.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Programme Team","CLG224","Higher Executive Officer (HEO)","26058","39513","Project Manager","3.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Programme Team","CLG224","Senior Executive Officer (SEO)","32311","45985","Project Manager","5.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Programme Team","CLG225","Administrative Officer (AO)","19335","25847","Project Support Officer","1.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Programme Team","CLG225","Executive Officer (EO)","22279","31225","Project Support Officer","0.83","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Programme Team","CLG225","Fast Stream (HEOD)","27000","35000","Policy Adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Programme Team","CLG225","Fast Stream (HEOD)","27000","35000","Project Manager","1.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Programme Team","CLG225","Grade 6 (G6)","50203","70375","Senior Policy Adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Programme Team","CLG225","Grade 6 (G6)","50203","70375","Senior Project Manager","1.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Programme Team","CLG225","Grade 7 (G7)","40852","57110","Senior Policy Adviser","1.00","Policy"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Programme Team","CLG225","Grade 7 (G7)","40852","57110","Senior Project Manager","6.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Programme Team","CLG225","Higher Executive Officer (HEO)","26058","39513","Project Manager","2.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Programme Team","CLG225","Senior Executive Officer (SEO)","32311","45985","Project Manager","3.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Programme Team","CLG226","Grade 7 (G7)","40852","57110","Senior Project Manager","2.00","Programme and Project Management (PPM)"
"Department for Communities and Local Government","Department for Communities and Local Government","Strategy and Programme Team","CLG226","Higher Executive Officer (HEO)","26058","39513","Project Manager","1.60","Programme and Project Management (PPM)"
