Department Family,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Transactions Number, Amount (�) ,VAT Registration Number
FCO,FCO,11-Mar-11,Corporate Strategy Consultancy,DG FINANCE,DTZ CONSULTING AND RESEARCH,1011514,919.98,
FCO,FCO,11-Mar-11,Corporate Strategy Consultancy,DG FINANCE,DTZ CONSULTING AND RESEARCH,1011514,"22,698.57",
FCO,FCO,11-Mar-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,DTZ CONSULTING AND RESEARCH,1011514,"4,776.32",
FCO,FCO,11-Mar-11,Corporate Strategy Consultancy,DG FINANCE,DTZ CONSULTING AND RESEARCH,1011514,"-22,698.57",
FCO,FCO,11-Mar-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,DTZ CONSULTING AND RESEARCH,1011514,"-4,539.71",
FCO,FCO,11-Mar-11,Overseas Duty Travel,DG FINANCE,DTZ CONSULTING AND RESEARCH,1011514,"1,977.78",
FCO,FCO,11-Mar-11,Corporate Strategy Consultancy,DG FINANCE,DTZ CONSULTING AND RESEARCH,1011514,"21,778.59",
FCO,FCO,11-Mar-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,DTZ CONSULTING AND RESEARCH,1011514,346.11,
FCO,FCO,11-Mar-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,DTZ CONSULTING AND RESEARCH,1011514,"4,355.72",
FCO,FCO,11-Mar-11,Overseas Duty Travel,DG FINANCE,DTZ CONSULTING AND RESEARCH,1011514,"-1,977.78",
FCO,FCO,11-Mar-11,Corporate Strategy Consultancy,DG FINANCE,DTZ CONSULTING AND RESEARCH,1011514,"-21,778.59",
FCO,FCO,11-Mar-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,DTZ CONSULTING AND RESEARCH,1011514,-346.11,
FCO,FCO,11-Mar-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,DTZ CONSULTING AND RESEARCH,1011514,"-4,355.72",
FCO,FCO,11-Mar-11,Corporate Strategy Consultancy,DG FINANCE,DTZ CONSULTING AND RESEARCH,1011514,"21,778.59",
FCO,FCO,11-Mar-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,DTZ CONSULTING AND RESEARCH,1011514,"4,355.72",
FCO,FCO,11-Mar-11,Overseas Duty Travel,DG FINANCE,DTZ CONSULTING AND RESEARCH,1011514,883.18,
FCO,FCO,11-Mar-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,DTZ CONSULTING AND RESEARCH,1011514,154.56,
FCO,FCO,11-Mar-11,Overseas Duty Travel,DG FINANCE,DTZ CONSULTING AND RESEARCH,1011514,-883.18,
FCO,FCO,11-Mar-11,Corporate Strategy Consultancy,DG FINANCE,DTZ CONSULTING AND RESEARCH,1011514,"-21,778.59",
FCO,FCO,11-Mar-11,Overseas Duty Travel,DG FINANCE,DTZ CONSULTING AND RESEARCH,1011514,-263.04,
FCO,FCO,11-Mar-11,Corporate Strategy Consultancy,DG FINANCE,DTZ CONSULTING AND RESEARCH,1011514,-919.98,
FCO,FCO,11-Mar-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,DTZ CONSULTING AND RESEARCH,1011514,-154.56,
FCO,FCO,11-Mar-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,DTZ CONSULTING AND RESEARCH,1011514,"-4,592.33",
FCO,FCO,11-Mar-11,Overseas Duty Travel,DG FINANCE,DTZ CONSULTING AND RESEARCH,1011514,"1,183.02",
FCO,FCO,11-Mar-11,Corporate Strategy Consultancy,DG FINANCE,DTZ CONSULTING AND RESEARCH,1011514,919.98,
FCO,FCO,11-Mar-11,Corporate Strategy Consultancy,DG FINANCE,DTZ CONSULTING AND RESEARCH,1011514,"21,778.59",
FCO,FCO,11-Mar-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,DTZ CONSULTING AND RESEARCH,1011514,207.03,
FCO,FCO,11-Mar-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,DTZ CONSULTING AND RESEARCH,1011514,"4,539.72",
FCO,FCO,11-Mar-11,Overseas Duty Travel,DG FINANCE,DTZ CONSULTING AND RESEARCH,1011514,"-1,183.02",
FCO,FCO,11-Mar-11,Overseas Duty Travel,DG FINANCE,DTZ CONSULTING AND RESEARCH,1011514,"1,183.02",
FCO,FCO,11-Mar-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,DTZ CONSULTING AND RESEARCH,1011514,-207.03,
FCO,FCO,11-Mar-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,DTZ CONSULTING AND RESEARCH,1011514,236.6,
FCO,FCO,08-Mar-11,Training Course: Fees,DG CHANGE & DELIVERY,RADA ENTERPRISES LIMITED,1011176,84,
FCO,FCO,08-Mar-11,Training Course: Fees,DG CHANGE & DELIVERY,RADA ENTERPRISES LIMITED,1011176,276,
FCO,FCO,08-Mar-11,Training Course: Fees,DG CHANGE & DELIVERY,RADA ENTERPRISES LIMITED,1011176,14,
FCO,FCO,08-Mar-11,Training Course: Fees,DG CHANGE & DELIVERY,RADA ENTERPRISES LIMITED,1011176,"23,420.00",
FCO,FCO,08-Mar-11,Training Course: Fees,DG CHANGE & DELIVERY,RADA ENTERPRISES LIMITED,1011176,540,
FCO,FCO,08-Mar-11,Training Course: Fees,DG CHANGE & DELIVERY,RADA ENTERPRISES LIMITED,1011176,"1,080.00",
FCO,FCO,08-Mar-11,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,RADA ENTERPRISES LIMITED,1011176,"5,082.80",
