MODGPC42114,05-Oct-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£750.73,42114
MODGPC42115,11-Oct-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£922.56,42115
MODGPC42116,10-Oct-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,£570.29,42116
MODGPC42117,10-Oct-12,Building Materials                 , CONSTRUCTION MATERIALS - DEF,£887.80,42117
MODGPC42118,02-Oct-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£2,200.00",42118
MODGPC42119,10-Oct-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£1,268.46",42119
MODGPC42120,11-Oct-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£969.00,42120
MODGPC42121,08-Oct-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,£703.84,42121
MODGPC42122,10-Oct-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£2,965.45",42122
MODGPC42123,05-Oct-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£665.63,42123
MODGPC42124,11-Oct-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£552.00,42124
MODGPC42125,02-Oct-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£656.87,42125
MODGPC42126,05-Oct-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£1,400.09",42126
MODGPC42127,09-Oct-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£4,904.48",42127
MODGPC42128,10-Oct-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£2,455.49",42128
MODGPC42129,08-Oct-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£912.00,42129
MODGPC42130,10-Oct-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£766.01,42130
MODGPC42131,09-Oct-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,£642.00,42131
MODGPC42132,11-Oct-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,£641.76,42132
MODGPC42133,03-Oct-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£952.34,42133
MODGPC42134,09-Oct-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£1,477.20",42134
MODGPC42135,08-Oct-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£823.79,42135
MODGPC42136,05-Oct-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£1,208.40",42136
MODGPC42137,10-Oct-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,£505.35,42137
MODGPC42138,08-Oct-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£2,329.20",42138
MODGPC42139,10-Oct-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,£580.29,42139
MODGPC42140,11-Oct-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£1,298.92",42140
MODGPC42141,11-Oct-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£1,298.92",42141
MODGPC42142,11-Oct-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£1,298.92",42142
MODGPC42143,11-Oct-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£1,298.92",42143
MODGPC42144,03-Oct-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£1,298.92",42144
MODGPC42145,03-Oct-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£1,298.92",42145
MODGPC42146,03-Oct-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£1,298.92",42146
MODGPC42147,03-Oct-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£1,013.15",42147
MODGPC42148,03-Oct-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£1,298.92",42148
MODGPC42149,03-Oct-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£1,298.92",42149
MODGPC42150,10-Oct-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£1,298.92",42150
MODGPC42151,03-Oct-12,Building Materials                 , CONSTRUCTION MATERIALS - DEF,£525.29,42151
MODGPC42152,04-Oct-12,Building Materials                 , CONSTRUCTION MATERIALS - DEF,"£1,507.46",42152
MODGPC42153,02-Oct-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£528.00,42153
MODGPC42154,10-Oct-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£1,840.80",42154
MODGPC42155,11-Oct-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£692.58,42155
MODGPC42156,02-Oct-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£531.32,42156
MODGPC42157,10-Oct-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£1,112.28",42157
MODGPC42158,03-Oct-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,£578.21,42158
MODGPC42159,01-Oct-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,£573.60,42159
MODGPC42160,01-Oct-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,£985.61,42160
MODGPC42161,09-Oct-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,£702.00,42161
MODGPC42162,03-Oct-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£2,408.48",42162
MODGPC42163,04-Oct-12,Building Materials                 , CONSTRUCTION MATERIALS - DEF,"£2,292.48",42163
MODGPC42164,04-Oct-12,Building Materials                 , CONSTRUCTION MATERIALS - DEF,£609.12,42164
MODGPC42165,04-Oct-12,Building Materials                 , CONSTRUCTION MATERIALS - DEF,£919.80,42165
MODGPC42166,08-Oct-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£1,452.00",42166
MODGPC42167,08-Oct-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£2,655.48",42167
MODGPC42168,10-Oct-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£785.10,42168
MODGPC42169,05-Oct-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£3,676.20",42169
MODGPC42170,01-Oct-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£991.78,42170
MODGPC42171,03-Oct-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£890.75,42171
MODGPC42172,08-Oct-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£686.56,42172
MODGPC42173,01-Oct-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,£639.99,42173
MODGPC42174,04-Oct-12,Building Services                  , ELECTRICAL CONTRACTORS,£579.18,42174
MODGPC42175,03-Oct-12,Building Services                  , ELECTRICAL CONTRACTORS,"£1,780.44",42175
MODGPC42176,03-Oct-12,Building Services                  , ELECTRICAL CONTRACTORS,"£2,556.00",42176
MODGPC42177,02-Oct-12,Building Services                  ," HEATING, PLUMBING, AIR COND",£528.00,42177
MODGPC42178,08-Oct-12,Building Services                  ," HEATING, PLUMBING, AIR COND",£987.86,42178
MODGPC42179,04-Oct-12,Building Services                  ," HEATING, PLUMBING, AIR COND","£1,796.08",42179
MODGPC42180,10-Oct-12,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,"£1,531.57",42180
MODGPC42181,01-Oct-12,Building Services                  , SPEC CONTRACTORS - DEFAULT,"£2,706.17",42181
MODGPC42182,02-Oct-12,Building Services                  , SPEC CONTRACTORS - DEFAULT,£508.43,42182
MODGPC42183,10-Oct-12,Building Services                  , ELECTRICAL CONTRACTORS,£741.12,42183
MODGPC42184,08-Oct-12,Building Services                  , SPEC CONTRACTORS - DEFAULT,£760.14,42184
MODGPC42185,03-Oct-12,Building Services                  , SPEC CONTRACTORS - DEFAULT,"£2,027.04",42185
MODGPC42186,02-Oct-12,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,"£1,622.88",42186
MODGPC42187,09-Oct-12,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,£598.34,42187
MODGPC42188,02-Oct-12,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,£649.21,42188
MODGPC42189,08-Oct-12,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,"£3,160.30",42189
MODGPC42190,05-Oct-12,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,"£1,392.35",42190
MODGPC42191,02-Oct-12,Catering and Catering Supplies     , CATERERS,"£1,118.90",42191
MODGPC42192,09-Oct-12,Catering and Catering Supplies     , CATERERS,£954.00,42192
MODGPC42193,06-Oct-12,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,£768.80,42193
MODGPC42194,03-Oct-12,Cleaning Services and Supplies     , DRY CLEANERS,£568.80,42194
MODGPC42195,01-Oct-12,Cleaning Services and Supplies     , DRY CLEANERS,"£2,900.00",42195
MODGPC42196,10-Oct-12,Cleaning Services and Supplies     , LAUNDRY/CLEANING/GARMENT SV,"£1,828.80",42196
MODGPC42197,08-Oct-12,Cleaning Services and Supplies     , LAUNDRY/CLEANING/GARMENT SV,"£7,455.60",42197
MODGPC42198,08-Oct-12,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,"£1,591.20",42198
MODGPC42199,08-Oct-12,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,£900.56,42199
MODGPC42200,09-Oct-12,Cleaning Services and Supplies     , SPECIALTY CLEANING/POLISHING,"£1,920.00",42200
MODGPC42201,05-Oct-12,Cleaning Services and Supplies     , SPECIALTY CLEANING/POLISHING,"£1,620.00",42201
MODGPC42202,10-Oct-12,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,"£2,511.60",42202
MODGPC42203,09-Oct-12,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,"£2,010.74",42203
MODGPC42204,11-Oct-12,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,£843.16,42204
MODGPC42205,04-Oct-12,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,"£1,344.70",42205
MODGPC42206,09-Oct-12,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,"£4,341.07",42206
MODGPC42207,04-Oct-12,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,"£1,000.00",42207
MODGPC42208,05-Oct-12,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,£696.00,42208
MODGPC42209,02-Oct-12,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,"£2,718.46",42209
MODGPC42210,04-Oct-12,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,"£2,053.20",42210
MODGPC42211,09-Oct-12,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,£588.66,42211
MODGPC42212,04-Oct-12,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,"£2,700.00",42212
MODGPC42213,05-Oct-12,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,"£1,080.86",42213
MODGPC42214,05-Oct-12,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,"£3,200.00",42214
MODGPC42215,04-Oct-12,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,£600.00,42215
MODGPC42216,03-Oct-12,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,"£2,300.00",42216
MODGPC42217,08-Oct-12,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,£636.00,42217
MODGPC42218,08-Oct-12,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,£595.00,42218
MODGPC42219,04-Oct-12,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,£822.00,42219
MODGPC42220,11-Oct-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,£553.11,42220
MODGPC42221,09-Oct-12,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,£817.18,42221
MODGPC42222,04-Oct-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,"£1,762.80",42222
MODGPC42223,09-Oct-12,Computer Equipment & Services      , COMPUTER NETWORK/INFO SVCS,"£1,086.12",42223
MODGPC42224,11-Oct-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,£596.40,42224
MODGPC42225,08-Oct-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,£870.07,42225
MODGPC42226,09-Oct-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"£1,320.35",42226
MODGPC42227,02-Oct-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"£2,210.91",42227
MODGPC42228,09-Oct-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"£1,285.67",42228
MODGPC42229,02-Oct-12,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,£658.87,42229
MODGPC42230,09-Oct-12,Estate and Garden Services         , FLORISTS,£922.84,42230
MODGPC42231,10-Oct-12,Estate and Garden Services         ," NURSERIES, LAWN/GARDEN SUPPLY",£519.64,42231
MODGPC42232,05-Oct-12,Freight and Storage                , MOTOR FREIGHT CARRIERS,£998.00,42232
MODGPC42233,08-Oct-12,Freight and Storage                , MOTOR FREIGHT CARRIERS,£650.40,42233
MODGPC42234,04-Oct-12,Freight and Storage                , MOTOR FREIGHT CARRIERS,"£1,316.75",42234
MODGPC42235,02-Oct-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£1,944.00",42235
MODGPC42236,08-Oct-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£26,712.00",42236
MODGPC42237,08-Oct-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£1,152.00",42237
MODGPC42238,08-Oct-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£92,400.00",42238
MODGPC42239,02-Oct-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£3,509.00",42239
MODGPC42240,01-Oct-12,General Retail and Wholesale       ," GIFT, CARD, NOVELTY STORES","£1,560.00",42240
MODGPC42241,08-Oct-12,General Retail and Wholesale       , TENT AND AWNING SHOPS,£740.76,42241
MODGPC42242,11-Oct-12,General Retail and Wholesale       , DEPARTMENT STORES,"£9,667.81",42242
MODGPC42243,08-Oct-12,General Retail and Wholesale       , SHOE STORES,£886.14,42243
MODGPC42244,04-Oct-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£1,453.20",42244
MODGPC42245,11-Oct-12,General Retail and Wholesale       , DISCOUNT STORES,£528.91,42245
MODGPC42246,09-Oct-12,General Retail and Wholesale       , MEN/BOYS CLOTHING/ACC STORES,"£28,604.40",42246
MODGPC42247,10-Oct-12,General Retail and Wholesale       , MEN/BOYS CLOTHING/ACC STORES,"£3,900.00",42247
MODGPC42248,04-Oct-12,General Retail and Wholesale       , SPORTING GOODS STORES,"£1,295.00",42248
MODGPC42249,08-Oct-12,General Retail and Wholesale       , PET STORES/FOOD & SUPPLY,£900.00,42249
MODGPC42250,11-Oct-12,General Retail and Wholesale       , MUSIC STORES/PIANOS,£720.00,42250
MODGPC42251,01-Oct-12,General Retail and Wholesale       , SPORTING GOODS STORES,£588.00,42251
MODGPC42252,03-Oct-12,General Retail and Wholesale       , TENT AND AWNING SHOPS,"£3,451.68",42252
MODGPC42253,04-Oct-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£531.21,42253
MODGPC42254,03-Oct-12,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,£984.00,42254
MODGPC42255,01-Oct-12,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"£14,947.20",42255
MODGPC42256,02-Oct-12,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"£3,555.24",42256
MODGPC42257,02-Oct-12,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"£3,398.40",42257
MODGPC42258,03-Oct-12,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,£735.60,42258
MODGPC42259,05-Oct-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,797.60",42259
MODGPC42260,11-Oct-12,General Retail and Wholesale       , ELECTRONICS STORES,£523.68,42260
MODGPC42261,05-Oct-12,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,£960.00,42261
MODGPC42262,09-Oct-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,£690.00,42262
MODGPC42263,02-Oct-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,£891.36,42263
MODGPC42264,08-Oct-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"£2,054.00",42264
MODGPC42265,08-Oct-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"£4,652.00",42265
MODGPC42266,11-Oct-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"£1,406.75",42266
MODGPC42267,01-Oct-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"£6,900.20",42267
MODGPC42268,02-Oct-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,£666.00,42268
MODGPC42269,05-Oct-12,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,"£1,544.00",42269
MODGPC42270,04-Oct-12,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,"£4,866.80",42270
MODGPC42271,10-Oct-12,General Retail and Wholesale       , HARDWARE STORES,"£1,926.00",42271
MODGPC42272,11-Oct-12,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"£1,069.96",42272
MODGPC42273,08-Oct-12,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,£566.49,42273
MODGPC42274,01-Oct-12,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,£511.97,42274
MODGPC42275,05-Oct-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,817.88",42275
MODGPC42276,09-Oct-12,General Retail and Wholesale       , MUSIC STORES/PIANOS,"£1,343.74",42276
MODGPC42277,03-Oct-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£3,047.28",42277
MODGPC42278,01-Oct-12,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,£911.25,42278
MODGPC42279,03-Oct-12,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"£1,096.18",42279
MODGPC42280,10-Oct-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£2,324.40",42280
MODGPC42281,04-Oct-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£501.98,42281
MODGPC42282,11-Oct-12,General Retail and Wholesale       , SPORTING GOODS STORES,£696.00,42282
MODGPC42283,11-Oct-12,General Retail and Wholesale       , SPORTING GOODS STORES,"£1,896.00",42283
MODGPC42284,10-Oct-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"£2,604.00",42284
MODGPC42285,08-Oct-12,General Retail and Wholesale       , MISC HOME FURNISHING SPECIALTY,"£7,612.08",42285
MODGPC42286,10-Oct-12,General Retail and Wholesale       , ELECTRONICS STORES,"£1,979.40",42286
MODGPC42287,09-Oct-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£2,041.20",42287
MODGPC42288,10-Oct-12,General Retail and Wholesale       , ELECTRONICS STORES,"£4,663.98",42288
MODGPC42289,08-Oct-12,General Retail and Wholesale       , TENT AND AWNING SHOPS,£690.00,42289
MODGPC42290,11-Oct-12,General Retail and Wholesale       , ELECTRONICS STORES,"£1,129.00",42290
MODGPC42291,04-Oct-12,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,"£1,050.00",42291
MODGPC42292,11-Oct-12,General Retail and Wholesale       , MUSIC STORES/PIANOS,£946.50,42292
MODGPC42293,03-Oct-12,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"£4,540.10",42293
MODGPC42294,09-Oct-12,General Retail and Wholesale       , HARDWARE STORES,£675.00,42294
MODGPC42295,09-Oct-12,General Retail and Wholesale       , HARDWARE STORES,£675.00,42295
MODGPC42296,01-Oct-12,General Retail and Wholesale       , HARDWARE STORES,"£1,431.36",42296
MODGPC42297,05-Oct-12,General Retail and Wholesale       , HARDWARE STORES,£572.54,42297
MODGPC42298,01-Oct-12,General Retail and Wholesale       , HARDWARE STORES,"£1,181.64",42298
MODGPC42299,01-Oct-12,General Retail and Wholesale       , HARDWARE STORES,"£1,140.36",42299
MODGPC42300,09-Oct-12,General Retail and Wholesale       , HARDWARE STORES,£962.28,42300
MODGPC42301,09-Oct-12,General Retail and Wholesale       , DRAPERY & UPHOLSTERY STORES,"£7,131.56",42301
MODGPC42302,01-Oct-12,General Retail and Wholesale       , DRAPERY & UPHOLSTERY STORES,"£1,418.42",42302
MODGPC42303,03-Oct-12,General Retail and Wholesale       ," GIFT, CARD, NOVELTY STORES",£500.00,42303
