MODGPC30464,23-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,830.02"
MODGPC30465,30-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£4,923.29"
MODGPC30466,30-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£2,355.79"
MODGPC30467,23-Apr-12,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,£836.97
MODGPC30468,18-Apr-12,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,£737.36
MODGPC30469,18-Apr-12,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,"£8,400.00"
MODGPC30470,20-Apr-12,General Retail and Wholesale       , MUSIC STORES/PIANOS,"£90,000.00"
MODGPC30471,20-Apr-12,General Retail and Wholesale       , MUSIC STORES/PIANOS,"£69,540.99"
MODGPC30472,24-Apr-12,General Retail and Wholesale       , MUSIC STORES/PIANOS,"£4,946.30"
MODGPC30473,16-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,052.45"
MODGPC30474,16-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,437.84"
MODGPC30475,20-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£4,628.27"
MODGPC30476,20-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£2,510.42"
MODGPC30477,20-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,824.00"
MODGPC30478,20-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£6,585.60"
MODGPC30479,20-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£4,464.00"
MODGPC30480,27-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£2,688.00"
MODGPC30481,27-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£10,083.60"
MODGPC30482,27-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£2,505.12"
MODGPC30483,27-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£2,376.00"
MODGPC30484,27-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£3,064.80"
MODGPC30485,27-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,495.92"
MODGPC30486,19-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£3,787.61"
MODGPC30487,13-Apr-12,General Retail and Wholesale       , SPORTING GOODS STORES,"£1,098.00"
MODGPC30488,24-Apr-12,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,"£1,360.00"
MODGPC30489,17-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,£587.82
MODGPC30490,26-Apr-12,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,£600.40
MODGPC30491,17-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£675.98
MODGPC30492,24-Apr-12,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,£551.95
MODGPC30493,26-Apr-12,General Retail and Wholesale       , MUSIC STORES/PIANOS,£691.20
MODGPC30494,13-Apr-12,General Retail and Wholesale       , MUSIC STORES/PIANOS,"£2,820.00"
MODGPC30495,13-Apr-12,General Retail and Wholesale       , MUSIC STORES/PIANOS,"£2,158.80"
MODGPC30496,17-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£4,992.00"
MODGPC30497,17-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£4,016.40"
MODGPC30498,27-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£2,019.96"
MODGPC30499,18-Apr-12,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,£924.00
MODGPC30500,18-Apr-12,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"£1,008.00"
MODGPC30501,30-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£1,046.57"
MODGPC30502,30-Apr-12,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,£660.00
MODGPC30503,27-Apr-12,General Retail and Wholesale       , MEN/BOYS CLOTHING/ACC STORES,£503.97
MODGPC30504,19-Apr-12,General Retail and Wholesale       , MEN/BOYS CLOTHING/ACC STORES,£540.46
MODGPC30505,20-Apr-12,General Retail and Wholesale       , MEN/BOYS CLOTHING/ACC STORES,£517.98
MODGPC30506,18-Apr-12,General Retail and Wholesale       , HARDWARE STORES,£558.12
MODGPC30507,23-Apr-12,General Retail and Wholesale       , SPORTING GOODS STORES,£503.52
MODGPC30508,27-Apr-12,General Retail and Wholesale       , SPORTING GOODS STORES,"£1,622.40"
MODGPC30509,19-Apr-12,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,£604.93
MODGPC30510,17-Apr-12,General Retail and Wholesale       , SPORTING GOODS STORES,£625.00
MODGPC30511,20-Apr-12,General Retail and Wholesale       , ELECTRONICS STORES,"£1,131.77"
MODGPC30512,19-Apr-12,General Retail and Wholesale       , ELECTRONICS STORES,"£3,000.00"
MODGPC30513,19-Apr-12,General Retail and Wholesale       , VARIETY STORES,"£4,680.00"
MODGPC30514,20-Apr-12,General Retail and Wholesale       , SPORTING GOODS STORES,"£4,386.40"
MODGPC30515,25-Apr-12,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"£3,734.40"
MODGPC30516,24-Apr-12,General Retail and Wholesale       , MUSIC STORES/PIANOS,"£1,380.00"
MODGPC30517,24-Apr-12,General Retail and Wholesale       , MUSIC STORES/PIANOS,"£1,620.00"
MODGPC30518,13-Apr-12,General Retail and Wholesale       , HARDWARE STORES,"£1,419.84"
MODGPC30519,20-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£4,929.23"
MODGPC30520,18-Apr-12,General Retail and Wholesale       , ELECTRONICS STORES,£847.51
MODGPC30521,30-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£3,204.00"
MODGPC30522,16-Apr-12,General Retail and Wholesale       , TAILOR/SEAMSTRESS/ALTERS,£750.00
MODGPC30523,13-Apr-12,General Retail and Wholesale       , SPORTING GOODS STORES,£553.50
MODGPC30524,19-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,298.34"
MODGPC30525,19-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£857.16
MODGPC30526,26-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£3,370.56"
MODGPC30527,26-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£630.72
MODGPC30528,30-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£818.64
MODGPC30529,30-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£670.32
MODGPC30530,30-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£818.64
MODGPC30531,19-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,175.76"
MODGPC30532,19-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£2,055.09"
MODGPC30533,19-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£3,685.30"
MODGPC30534,24-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£3,531.66"
MODGPC30535,19-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£833.36
MODGPC30536,19-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£3,121.80"
MODGPC30537,19-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£709.20
MODGPC30538,19-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£623.31
MODGPC30539,25-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,000.13"
MODGPC30540,24-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£8,003.15"
MODGPC30541,25-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£804.44
MODGPC30542,25-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£735.59
MODGPC30543,10-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£8,353.80"
MODGPC30544,18-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£9,846.90"
MODGPC30545,19-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,218.09"
MODGPC30546,19-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,687.58"
MODGPC30547,19-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£595.44
MODGPC30548,19-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£857.41
MODGPC30549,25-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£995.40
MODGPC30550,18-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£962.36
MODGPC30551,18-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,036.33"
MODGPC30552,25-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£4,479.12"
MODGPC30553,25-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£692.45
MODGPC30554,19-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£2,512.80"
MODGPC30555,19-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£4,646.22"
MODGPC30556,26-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,665.48"
MODGPC30557,19-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,715.14"
MODGPC30558,19-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£673.50
MODGPC30559,19-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,017.43"
MODGPC30560,19-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£922.66
MODGPC30561,19-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,850.02"
MODGPC30562,19-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£834.24
MODGPC30563,19-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£542.56
MODGPC30564,20-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£4,905.00"
MODGPC30565,20-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£2,354.40"
MODGPC30566,19-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,854.30"
MODGPC30567,19-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£750.92
MODGPC30568,30-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£9,867.84"
MODGPC30569,26-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£21,759.33"
MODGPC30570,26-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£21,759.33"
MODGPC30571,26-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£22,265.33"
MODGPC30572,27-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£2,574.00"
MODGPC30573,27-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£726.00
MODGPC30574,30-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£9,330.50"
MODGPC30575,30-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£16,695.76"
MODGPC30576,30-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£6,428.86"
MODGPC30577,19-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£2,244.06"
MODGPC30578,20-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£543.12
MODGPC30579,30-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£2,230.27"
MODGPC30580,30-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,110.82"
MODGPC30581,30-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£2,468.86"
MODGPC30582,24-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,214.88"
MODGPC30583,24-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£3,672.00"
MODGPC30584,24-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£907.20
MODGPC30585,19-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£4,216.80"
MODGPC30586,19-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£4,014.48"
MODGPC30587,19-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£706.33
MODGPC30588,19-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£2,319.41"
MODGPC30589,19-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£580.42
MODGPC30590,19-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,£952.92
MODGPC30591,19-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"£1,080.00"
MODGPC30592,26-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£8,853.90"
MODGPC30593,13-Apr-12,General Retail and Wholesale       , PKG STORES/BEER/WINE/LIQUOR,£574.40
MODGPC30594,26-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£1,678.05"
MODGPC30595,30-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"£1,049.34"
MODGPC30596,18-Apr-12,General Retail and Wholesale       , HARDWARE STORES,£547.20
MODGPC30597,13-Apr-12,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,£677.55
MODGPC30598,16-Apr-12,General Retail and Wholesale       , HARDWARE STORES,"£1,024.64"
MODGPC30599,24-Apr-12,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,£979.20
MODGPC30600,24-Apr-12,General Retail and Wholesale       , FABRIC STORES,"£2,082.40"
MODGPC30601,17-Apr-12,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,£656.44
MODGPC30602,27-Apr-12,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"£1,161.84"
MODGPC30603,24-Apr-12,General Retail and Wholesale       , SPORTING GOODS STORES,£550.32
MODGPC30604,13-Apr-12,General Retail and Wholesale       , SMALL APPLIANCE REPAIR DEF,£687.70
MODGPC30605,26-Apr-12,General Retail and Wholesale       , SMALL APPLIANCE REPAIR DEF,£942.48
MODGPC30606,18-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,£892.26
MODGPC30607,26-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,£901.86
MODGPC30608,18-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,£685.96
MODGPC30609,23-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,£529.20
MODGPC30610,17-Apr-12,General Retail and Wholesale       , HARDWARE STORES,"£2,044.22"
MODGPC30611,19-Apr-12,Leisure Activities                 , RECREATION SERVICES,£846.00
MODGPC30612,19-Apr-12,Leisure Activities                 , RECREATION SERVICES,£846.00
MODGPC30613,19-Apr-12,Leisure Activities                 , RECREATION SERVICES,£864.00
MODGPC30614,19-Apr-12,Leisure Activities                 , RECREATION SERVICES,£882.00
MODGPC30615,19-Apr-12,Leisure Activities                 , RECREATION SERVICES,£810.00
MODGPC30616,19-Apr-12,Leisure Activities                 , RECREATION SERVICES,£828.00
MODGPC30617,19-Apr-12,Leisure Activities                 , RECREATION SERVICES,£810.00
MODGPC30618,19-Apr-12,Leisure Activities                 , RECREATION SERVICES,£720.00
MODGPC30619,19-Apr-12,Leisure Activities                 , RECREATION SERVICES,£864.00
MODGPC30620,20-Apr-12,Leisure Activities                 , RECREATION SERVICES,£756.00
MODGPC30621,20-Apr-12,Leisure Activities                 , RECREATION SERVICES,£756.00
MODGPC30622,26-Apr-12,Leisure Activities                 , COMMERCIAL/PRO SPORTS,£516.00
MODGPC30623,24-Apr-12,Leisure Activities                 , THEATRICAL PRODUCERS,£595.32
MODGPC30624,24-Apr-12,Leisure Activities                 , THEATRICAL PRODUCERS,£595.32
MODGPC30625,24-Apr-12,Leisure Activities                 , THEATRICAL PRODUCERS,£595.32
MODGPC30626,24-Apr-12,Leisure Activities                 , THEATRICAL PRODUCERS,£595.32
MODGPC30627,24-Apr-12,Leisure Activities                 , THEATRICAL PRODUCERS,£595.32
MODGPC30628,23-Apr-12,Leisure Activities                 , THEATRICAL PRODUCERS,"£1,719.54"
MODGPC30629,16-Apr-12,Leisure Activities                 , BOAT DEALERS,£965.64
MODGPC30630,26-Apr-12,Leisure Activities                 , MEMBER CLUBS/SPORT/REC/GOLF,£963.50
MODGPC30631,25-Apr-12,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY","£4,200.00"
MODGPC30632,13-Apr-12,Leisure Activities                 , SPORT/RECREATIONAL CAMPS,£928.00
MODGPC30633,13-Apr-12,Leisure Activities                 , SPORT/RECREATIONAL CAMPS,£872.00
MODGPC30634,23-Apr-12,Leisure Activities                 , MEMBER CLUBS/SPORT/REC/GOLF,£822.00
MODGPC30635,19-Apr-12,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY","£3,917.38"
MODGPC30636,16-Apr-12,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY","£3,561.56"
MODGPC30637,16-Apr-12,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY","£3,561.56"
MODGPC30638,17-Apr-12,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY","£1,177.04"
MODGPC30639,16-Apr-12,Leisure Activities                 , BOAT DEALERS,"£6,644.81"
MODGPC30640,24-Apr-12,Leisure Activities                 , BOAT DEALERS,"£5,910.71"
MODGPC30641,26-Apr-12,Leisure Activities                 , RECREATION SERVICES,£633.60
MODGPC30642,30-Apr-12,Leisure Activities                 , CIVIC/SOCIAL/FRATERNAL ASSC,"£1,074.00"
MODGPC30643,17-Apr-12,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY",£504.99
MODGPC30644,17-Apr-12,Leisure Activities                 , RECREATION SERVICES,"£1,049.04"
MODGPC30645,18-Apr-12,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY",£560.96
MODGPC30646,30-Apr-12,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY",£709.62
MODGPC30647,19-Apr-12,Leisure Activities                 , TOURIST ATTRACTIONS AND XHBT,£550.00
MODGPC30648,27-Apr-12,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY",£771.12
MODGPC30649,30-Apr-12,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY",£744.00
MODGPC30650,18-Apr-12,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY","£2,875.20"
MODGPC30651,27-Apr-12,Leisure Activities                 , MEMBER CLUBS/SPORT/REC/GOLF,"£6,372.00"
MODGPC30652,24-Apr-12,Leisure Activities                 , CIVIC/SOCIAL/FRATERNAL ASSC,£925.00
MODGPC30653,27-Apr-12,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY","£1,107.00"
MODGPC30654,27-Apr-12,Mail and Courier Services          , COURIER SERVICES,£780.37
MODGPC30655,27-Apr-12,Mail and Courier Services          , POSTAGE STAMPS,£833.00
MODGPC30656,17-Apr-12,Mail and Courier Services          , POSTAGE STAMPS,£780.00
MODGPC30657,25-Apr-12,Mail and Courier Services          , POSTAGE STAMPS,£900.00
MODGPC30658,24-Apr-12,Mail and Courier Services          , POSTAGE STAMPS,"£1,518.68"
MODGPC30659,23-Apr-12,Mail and Courier Services          , POSTAGE STAMPS,£880.00
MODGPC30660,26-Apr-12,Mail and Courier Services          , POSTAGE STAMPS,"£1,498.71"
MODGPC30661,24-Apr-12,Mail and Courier Services          , POSTAGE STAMPS,"£1,868.00"
MODGPC30662,24-Apr-12,Mail and Courier Services          , POSTAGE STAMPS,"£3,562.12"
MODGPC30663,24-Apr-12,Mail and Courier Services          , POSTAGE STAMPS,"£2,620.44"
MODGPC30664,16-Apr-12,Mail and Courier Services          , POSTAGE STAMPS,£900.00
MODGPC30665,25-Apr-12,Mail and Courier Services          , POSTAGE STAMPS,£900.00
MODGPC30666,18-Apr-12,Mail and Courier Services          , COURIER SERVICES,£511.37
MODGPC30667,18-Apr-12,Mail and Courier Services          , POSTAGE STAMPS,£565.00
MODGPC30668,17-Apr-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,£598.62
MODGPC30669,23-Apr-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,£712.22
MODGPC30670,20-Apr-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,£504.48
MODGPC30671,25-Apr-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"£1,109.97"
MODGPC30672,26-Apr-12,Mail Order / Direct Selling        , CONTINUITY/SUBSCRIPTION MERCHT,£504.00
MODGPC30673,13-Apr-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,£844.69
MODGPC30674,26-Apr-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,£636.49
MODGPC30675,13-Apr-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"£1,432.71"
MODGPC30676,16-Apr-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"£1,273.47"
MODGPC30677,23-Apr-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"£1,350.49"
MODGPC30678,27-Apr-12,Mail Order / Direct Selling        , CONTINUITY/SUBSCRIPTION MERCHT,£776.00
MODGPC30679,24-Apr-12,Mail Order / Direct Selling        , BUYING/SHOPPING SERVICES,"£1,170.90"
MODGPC30680,19-Apr-12,Mail Order / Direct Selling        , CATALOG MERCHANT,£990.96
MODGPC30681,25-Apr-12,Mail Order / Direct Selling        , CATALOG MERCHANT,"£1,174.98"
MODGPC30682,26-Apr-12,Mail Order / Direct Selling        , CATALOG MERCHANT,£985.08
MODGPC30683,27-Apr-12,Mail Order / Direct Selling        , CATALOG MERCHANT,£867.21
MODGPC30684,19-Apr-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"£2,735.99"
MODGPC30685,26-Apr-12,Mail Order / Direct Selling        , CATALOG MERCHANT,"£1,804.38"
MODGPC30686,17-Apr-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"£3,313.92"
MODGPC30687,17-Apr-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"£6,913.82"
MODGPC30688,30-Apr-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"£4,800.24"
MODGPC30689,27-Apr-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"£4,172.56"
MODGPC30690,26-Apr-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,£658.80
MODGPC30691,17-Apr-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,£999.99
MODGPC30692,24-Apr-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,£531.20
MODGPC30693,20-Apr-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,£500.00
MODGPC30694,20-Apr-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,£500.00
MODGPC30695,30-Apr-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,£780.00
MODGPC30696,23-Apr-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"£1,778.40"
MODGPC30697,30-Apr-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"£1,622.89"
MODGPC30698,17-Apr-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"£1,120.46"
MODGPC30699,25-Apr-12,Mail Order / Direct Selling        , CATALOG MERCHANT,£759.44
MODGPC30700,17-Apr-12,Mail Order / Direct Selling        , CATALOG MERCHANT,"£2,524.42"
MODGPC30701,17-Apr-12,Mail Order / Direct Selling        , CATALOG MERCHANT,"£2,265.25"
MODGPC30702,16-Apr-12,Mail Order / Direct Selling        , CATALOG MERCHANT,"£1,345.44"
MODGPC30703,24-Apr-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"£3,091.81"
MODGPC30704,24-Apr-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"£1,014.61"
MODGPC30705,24-Apr-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"£3,091.81"
MODGPC30706,24-Apr-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"£3,021.38"
MODGPC30707,25-Apr-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"£2,505.46"
MODGPC30708,25-Apr-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"£2,617.69"
MODGPC30709,25-Apr-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"£2,617.69"
MODGPC30710,25-Apr-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"£2,384.16"
MODGPC30711,16-Apr-12,Mail Order / Direct Selling        , CATALOG MERCHANT,"£1,273.52"
MODGPC30712,27-Apr-12,Mail Order / Direct Selling        , CATALOG MERCHANT,"£1,109.26"
MODGPC30713,20-Apr-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"£2,329.76"
MODGPC30714,20-Apr-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,£578.57
MODGPC30715,26-Apr-12,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,£562.97
MODGPC30716,25-Apr-12,Mail Order / Direct Selling        , CONTINUITY/SUBSCRIPTION MERCHT,£531.58
MODGPC30717,24-Apr-12,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,£540.00
MODGPC30718,30-Apr-12,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,£620.00
MODGPC30719,13-Apr-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",£905.16
MODGPC30720,27-Apr-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT","£1,369.91"
MODGPC30721,27-Apr-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT","£2,575.20"
MODGPC30722,26-Apr-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT","£2,940.00"
MODGPC30723,23-Apr-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",£773.39
MODGPC30724,23-Apr-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",£726.00
MODGPC30725,25-Apr-12,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,£627.30
MODGPC30726,26-Apr-12,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,"£2,880.00"
MODGPC30727,19-Apr-12,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,£988.56
MODGPC30728,23-Apr-12,Medical Supplies and Services      , ORTHOPEDIC GOODS,£539.40
MODGPC30729,18-Apr-12,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,£960.00
MODGPC30730,18-Apr-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT","£3,687.60"
MODGPC30731,26-Apr-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",£987.19
MODGPC30732,24-Apr-12,Medical Supplies and Services      , DRUG STORES & PHARMACIES,"£4,500.91"
MODGPC30733,25-Apr-12,Medical Supplies and Services      , MEDICAL/DENTAL LABS,£760.80
MODGPC30734,17-Apr-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT","£6,793.80"
MODGPC30735,19-Apr-12,Medical Supplies and Services      , OPTICIANS,£572.82
