MODGPC26077,05-Mar-12,Books and Periodicals              , BOOK STORES,£628.67,26077
MODGPC26078,02-Mar-12,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,"£3,706.80",26078
MODGPC26079,05-Mar-12,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,"£3,395.20",26079
MODGPC26080,06-Mar-12,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,£790.60,26080
MODGPC26081,05-Mar-12,Books and Periodicals              , BOOK STORES,£511.28,26081
MODGPC26082,05-Mar-12,Books and Periodicals              , BOOK STORES,"£2,321.00",26082
MODGPC26083,08-Mar-12,Books and Periodicals              , BOOK STORES,"£1,098.00",26083
MODGPC26084,07-Mar-12,Books and Periodicals              , BOOK STORES,£579.00,26084
MODGPC26085,03-Mar-12,Books and Periodicals              , BOOK STORES,£731.61,26085
MODGPC26086,09-Mar-12,Books and Periodicals              , BOOK STORES,£986.80,26086
MODGPC26087,13-Mar-12,Books and Periodicals              , BOOK STORES,"£2,290.93",26087
MODGPC26088,12-Mar-12,Books and Periodicals              , BOOK STORES,£543.85,26088
MODGPC26089,12-Mar-12,Books and Periodicals              , BOOK STORES,"£3,620.37",26089
MODGPC26090,06-Mar-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£532.61,26090
MODGPC26091,05-Mar-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£2,703.24",26091
MODGPC26092,06-Mar-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£598.68,26092
MODGPC26093,09-Mar-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£9,547.29",26093
MODGPC26094,02-Mar-12,Building Materials                 , PLUMBING/HEATING EQUIPMENT,"£3,168.00",26094
MODGPC26095,06-Mar-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£1,091.31",26095
MODGPC26096,13-Mar-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,£685.02,26096
MODGPC26097,13-Mar-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£1,310.33",26097
MODGPC26098,07-Mar-12,Building Materials                 , CONSTRUCTION MATERIALS - DEF,£768.00,26098
MODGPC26099,05-Mar-12,Building Materials                 , GLASS/PAINT/WALLPAPER STORES,£571.92,26099
MODGPC26100,09-Mar-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£2,053.00",26100
MODGPC26101,02-Mar-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£8,981.42",26101
MODGPC26102,12-Mar-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£560.27,26102
MODGPC26103,12-Mar-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£954.48,26103
MODGPC26104,02-Mar-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£8,389.08",26104
MODGPC26105,02-Mar-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£6,602.40",26105
MODGPC26106,02-Mar-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£11,671.20",26106
MODGPC26107,06-Mar-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£1,153.20",26107
MODGPC26108,08-Mar-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£2,661.36",26108
MODGPC26109,08-Mar-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£9,847.20",26109
MODGPC26110,08-Mar-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£9,847.20",26110
MODGPC26111,13-Mar-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£1,554.00",26111
MODGPC26112,13-Mar-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£1,680.00",26112
MODGPC26113,09-Mar-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£4,904.48",26113
MODGPC26114,12-Mar-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£731.98,26114
MODGPC26115,05-Mar-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£1,203.00",26115
MODGPC26116,05-Mar-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£5,442.12",26116
MODGPC26117,05-Mar-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£4,971.60",26117
MODGPC26118,05-Mar-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£4,820.02",26118
MODGPC26119,05-Mar-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£863.28,26119
MODGPC26120,12-Mar-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£4,004.57",26120
MODGPC26121,12-Mar-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£704.70,26121
MODGPC26122,12-Mar-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£649.58,26122
MODGPC26123,13-Mar-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£552.00,26123
MODGPC26124,13-Mar-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£3,400.80",26124
MODGPC26125,12-Mar-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£935.80,26125
MODGPC26126,13-Mar-12,Building Materials                 , PLUMBING/HEATING EQUIPMENT,£712.86,26126
MODGPC26127,08-Mar-12,Building Materials                 , PLUMBING/HEATING EQUIPMENT,"£1,049.29",26127
MODGPC26128,08-Mar-12,Building Materials                 , PLUMBING/HEATING EQUIPMENT,"£4,857.64",26128
MODGPC26129,13-Mar-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£1,030.00",26129
MODGPC26130,07-Mar-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,£865.37,26130
MODGPC26131,06-Mar-12,Building Materials                 , CONSTRUCTION MATERIALS - DEF,"£9,510.71",26131
MODGPC26132,07-Mar-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£1,674.33",26132
MODGPC26133,12-Mar-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£1,207.20",26133
MODGPC26134,05-Mar-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£808.80,26134
MODGPC26135,13-Mar-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£585.60,26135
MODGPC26136,13-Mar-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£1,506.00",26136
MODGPC26137,01-Mar-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£1,752.00",26137
MODGPC26138,02-Mar-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£4,588.80",26138
MODGPC26139,05-Mar-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£1,543.35",26139
MODGPC26140,01-Mar-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,£973.04,26140
MODGPC26141,01-Mar-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,£810.00,26141
MODGPC26142,08-Mar-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£6,269.10",26142
MODGPC26143,06-Mar-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£575.94,26143
MODGPC26144,07-Mar-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£552.00,26144
MODGPC26145,13-Mar-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£1,740.00",26145
MODGPC26146,05-Mar-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£720.47,26146
MODGPC26147,02-Mar-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£620.10,26147
MODGPC26148,12-Mar-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,£580.40,26148
MODGPC26149,12-Mar-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,£779.70,26149
MODGPC26150,12-Mar-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£1,079.82",26150
MODGPC26151,06-Mar-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£1,590.00",26151
MODGPC26152,06-Mar-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£1,434.00",26152
MODGPC26153,06-Mar-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£1,152.00",26153
MODGPC26154,06-Mar-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£667.44,26154
MODGPC26155,12-Mar-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£1,614.00",26155
MODGPC26156,05-Mar-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£10,000.00",26156
MODGPC26157,05-Mar-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£2,069.96",26157
MODGPC26158,02-Mar-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£2,832.00",26158
MODGPC26159,07-Mar-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£2,930.02",26159
MODGPC26160,13-Mar-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£3,774.00",26160
MODGPC26161,05-Mar-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,£646.87,26161
MODGPC26162,09-Mar-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"£1,170.00",26162
MODGPC26163,08-Mar-12,Building Materials                 , CONSTRUCTION MATERIALS - DEF,£816.00,26163
MODGPC26164,07-Mar-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"£1,783.02",26164
MODGPC26165,12-Mar-12,Building Services                  ," HEATING, PLUMBING, AIR COND","£1,004.16",26165
MODGPC26166,02-Mar-12,Building Services                  , ELECTRICAL CONTRACTORS,"£9,003.46",26166
MODGPC26167,12-Mar-12,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,"£7,075.58",26167
MODGPC26168,13-Mar-12,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,"£3,600.00",26168
MODGPC26169,05-Mar-12,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,£754.70,26169
MODGPC26170,05-Mar-12,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,"£1,125.36",26170
MODGPC26171,05-Mar-12,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,£878.70,26171
MODGPC26172,05-Mar-12,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,"£1,738.68",26172
MODGPC26173,06-Mar-12,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,£510.72,26173
MODGPC26174,06-Mar-12,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,"£2,712.42",26174
MODGPC26175,09-Mar-12,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,"£1,245.36",26175
MODGPC26176,09-Mar-12,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,"£1,069.81",26176
MODGPC26177,05-Mar-12,Building Services                  ," HEATING, PLUMBING, AIR COND",£590.20,26177
MODGPC26178,09-Mar-12,Building Services                  ," HEATING, PLUMBING, AIR COND","£1,461.60",26178
MODGPC26179,07-Mar-12,Building Services                  , ELECTRICAL CONTRACTORS,"£1,677.00",26179
MODGPC26180,07-Mar-12,Building Services                  , SPEC CONTRACTORS - DEFAULT,"£3,485.70",26180
MODGPC26181,01-Mar-12,Building Services                  , SPEC CONTRACTORS - DEFAULT,"£1,741.00",26181
MODGPC26182,13-Mar-12,Business Clothing and Footwear     , CLOTHING/RENT/COSTUME/UNIFO,"£3,320.51",26182
MODGPC26183,13-Mar-12,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,£841.50,26183
MODGPC26184,12-Mar-12,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,£820.80,26184
MODGPC26185,06-Mar-12,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,"£1,920.00",26185
MODGPC26186,06-Mar-12,Business Clothing and Footwear     , COMMERCIAL FOOTWEAR,"£3,090.20",26186
MODGPC26187,05-Mar-12,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,"£1,104.00",26187
MODGPC26188,13-Mar-12,Catering and Catering Supplies     , CATERERS,"£2,700.00",26188
MODGPC26189,07-Mar-12,Catering and Catering Supplies     , CATERERS,£561.01,26189
MODGPC26190,08-Mar-12,Catering and Catering Supplies     , CATERERS,£526.31,26190
MODGPC26191,02-Mar-12,Catering and Catering Supplies     , CATERERS,"£1,000.00",26191
MODGPC26192,02-Mar-12,Catering and Catering Supplies     , CATERERS,£616.16,26192
MODGPC26193,12-Mar-12,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,"£1,505.86",26193
MODGPC26194,13-Mar-12,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,£949.31,26194
MODGPC26195,08-Mar-12,Catering and Catering Supplies     , CATERERS,£566.16,26195
MODGPC26196,09-Mar-12,Catering and Catering Supplies     , CATERERS,£596.70,26196
MODGPC26197,12-Mar-12,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,£531.64,26197
MODGPC26198,12-Mar-12,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,"£2,566.55",26198
MODGPC26199,13-Mar-12,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,"£3,839.74",26199
MODGPC26200,05-Mar-12,Catering and Catering Supplies     , CATERERS,£795.47,26200
MODGPC26201,08-Mar-12,Catering and Catering Supplies     , CATERERS,"£3,293.60",26201
MODGPC26202,08-Mar-12,Catering and Catering Supplies     , CATERERS,£515.10,26202
MODGPC26203,12-Mar-12,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,£559.54,26203
MODGPC26204,12-Mar-12,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,"£4,498.13",26204
MODGPC26205,09-Mar-12,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,£713.23,26205
MODGPC26206,07-Mar-12,Cleaning Services and Supplies     , EXTERMINATING/DISINFECT SERV,"£1,071.53",26206
MODGPC26207,05-Mar-12,Cleaning Services and Supplies     , DRY CLEANERS,"£2,218.92",26207
MODGPC26208,05-Mar-12,Cleaning Services and Supplies     , LAUNDRY/CLEANING/GARMENT SV,"£7,455.60",26208
MODGPC26209,06-Mar-12,Cleaning Services and Supplies     , LAUNDRY/CLEANING/GARMENT SV,£623.40,26209
MODGPC26210,09-Mar-12,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,"£7,307.85",26210
MODGPC26211,08-Mar-12,Cleaning Services and Supplies     , SPECIALTY CLEANING/POLISHING,"£4,542.60",26211
MODGPC26212,05-Mar-12,Cleaning Services and Supplies     , SPECIALTY CLEANING/POLISHING,"£2,256.00",26212
MODGPC26213,13-Mar-12,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,"£1,456.80",26213
MODGPC26214,09-Mar-12,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,£790.80,26214
MODGPC26215,13-Mar-12,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,"£1,284.00",26215
MODGPC26216,13-Mar-12,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,"£1,002.00",26216
MODGPC26217,05-Mar-12,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,"£1,539.15",26217
MODGPC26218,09-Mar-12,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,"£1,674.00",26218
MODGPC26219,08-Mar-12,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,"£2,160.00",26219
MODGPC26220,01-Mar-12,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,£646.00,26220
MODGPC26221,12-Mar-12,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,£642.00,26221
MODGPC26222,12-Mar-12,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,£936.00,26222
MODGPC26223,12-Mar-12,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,£624.00,26223
MODGPC26224,08-Mar-12,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,"£8,538.74",26224
MODGPC26225,08-Mar-12,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,£516.00,26225
MODGPC26226,08-Mar-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"£33,978.54",26226
MODGPC26227,01-Mar-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"£1,831.80",26227
MODGPC26228,02-Mar-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"£2,129.86",26228
MODGPC26229,09-Mar-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,£500.00,26229
MODGPC26230,12-Mar-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"£4,319.20",26230
MODGPC26231,08-Mar-12,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,"£2,172.00",26231
MODGPC26232,05-Mar-12,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,£888.00,26232
MODGPC26233,08-Mar-12,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,£694.20,26233
MODGPC26234,02-Mar-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,£789.96,26234
MODGPC26235,09-Mar-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,£867.54,26235
MODGPC26236,08-Mar-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,"£1,516.10",26236
MODGPC26237,05-Mar-12,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,"£3,836.38",26237
MODGPC26238,06-Mar-12,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,"£1,278.79",26238
MODGPC26239,12-Mar-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"£1,800.00",26239
MODGPC26240,07-Mar-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,"£2,400.17",26240
MODGPC26241,02-Mar-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,"£1,782.00",26241
MODGPC26242,08-Mar-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,"£4,230.01",26242
MODGPC26243,05-Mar-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,£881.25,26243
MODGPC26244,06-Mar-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,"£3,410.16",26244
MODGPC26245,07-Mar-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,£900.00,26245
MODGPC26246,01-Mar-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"£2,269.10",26246
MODGPC26247,09-Mar-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,£543.38,26247
MODGPC26248,07-Mar-12,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,"£4,505.69",26248
MODGPC26249,09-Mar-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,£954.00,26249
MODGPC26250,07-Mar-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,£868.60,26250
MODGPC26251,09-Mar-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,£692.94,26251
MODGPC26252,08-Mar-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,£683.96,26252
MODGPC26253,09-Mar-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"£2,040.00",26253
MODGPC26254,12-Mar-12,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,£628.75,26254
MODGPC26255,02-Mar-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,£731.85,26255
MODGPC26256,02-Mar-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,£901.20,26256
MODGPC26257,08-Mar-12,Computer Equipment & Services      , COMPUTER NETWORK/INFO SVCS,"£4,406.40",26257
MODGPC26258,02-Mar-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"£1,743.58",26258
MODGPC26259,08-Mar-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,£845.32,26259
MODGPC26260,01-Mar-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,"£1,260.00",26260
MODGPC26261,02-Mar-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,£668.14,26261
MODGPC26262,07-Mar-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"£3,759.16",26262
MODGPC26263,07-Mar-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"£3,462.00",26263
MODGPC26264,09-Mar-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,£828.00,26264
MODGPC26265,07-Mar-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,£506.22,26265
