Post Date,Publishable Label,Transaction Amount,"Publishable label is provided by Bank and is industry standard.  May not, however, give true indication of purchase - additional comment as necessary"
14/06/12,Airlines,983.19,
14/06/12,Airlines,1830.49,
14/06/12,Airlines,1830.49,
14/06/12,Airlines,2395.90,
14/06/12,Airlines,2395.90,
14/06/12,Airlines,-3598.36,
14/06/12,Airlines,-4388.59,
14/06/12,Airlines,747.10,
14/06/12,Airlines,978.99,
14/06/12,Airlines,978.99,
14/06/12,Airlines,978.99,
14/06/12,Airlines,1050.68,
14/06/12,Airlines,886.68,
14/06/12,Airlines,833.80,
14/06/12,Airlines,506.07,
14/06/12,Airlines,623.85,
15/06/12,Airlines,1065.68,
15/06/12,Airlines,1065.68,
15/06/12,Airlines,2262.49,
15/06/12,Airlines,2532.49,
15/06/12,Airlines,2262.49,
15/06/12,Airlines,2262.49,
15/06/12,Airlines,697.10,
15/06/12,Airlines,693.80,
15/06/12,Airlines,1001.29,
15/06/12,Airlines,744.39,
15/06/12,Airlines,771.39,
15/06/12,Airlines,2794.89,
15/06/12,Airlines,3064.19,
15/06/12,Airlines,-3150.09,
15/06/12,Airlines,1351.49,
15/06/12,Airlines,592.35,
15/06/12,Airlines,1038.39,
15/06/12,Airlines,1038.39,
15/06/12,Airlines,511.95,
15/06/12,Airlines,698.89,
15/06/12,Airlines,849.39,
15/06/12,Airlines,849.39,
15/06/12,Airlines,667.05,
15/06/12,Airlines,1462.69,
15/06/12,Airlines,617.75,
15/06/12,Airlines,1209.59,
15/06/12,Airlines,1661.29,
15/06/12,Airlines,698.89,
15/06/12,Airlines,698.89,
15/06/12,Airlines,785.49,
15/06/12,Airlines,1590.69,
15/06/12,Airlines,1180.90,
18/06/12,Airlines,1283.30,
18/06/12,Airlines,1034.39,
18/06/12,Airlines,1099.79,
18/06/12,Airlines,1085.59,
18/06/12,Airlines,1137.79,
18/06/12,Airlines,507.69,
18/06/12,Airlines,1007.09,
18/06/12,Airlines,562.57,
18/06/12,Airlines,562.57,
18/06/12,Airlines,562.57,
18/06/12,Airlines,562.57,
18/06/12,Airlines,562.57,
18/06/12,Airlines,562.57,
18/06/12,Airlines,562.57,
18/06/12,Airlines,562.57,
18/06/12,Airlines,760.49,
18/06/12,Airlines,1348.79,
18/06/12,Airlines,907.69,
18/06/12,Airlines,2256.39,
18/06/12,Airlines,1611.89,
18/06/12,Airlines,924.29,
18/06/12,Airlines,824.59,
18/06/12,Airlines,2014.05,
18/06/12,Airlines,1152.79,
18/06/12,Airlines,1152.79,
18/06/12,Airlines,2820.49,
18/06/12,Airlines,1579.09,
18/06/12,Airlines,800.94,
18/06/12,Airlines,978.89,
18/06/12,Airlines,922.89,
18/06/12,Airlines,1321.31,
18/06/12,Airlines,-769.50,
18/06/12,Airlines,-769.50,
18/06/12,Airlines,2181.81,
18/06/12,Airlines,1101.90,
18/06/12,Airlines,946.12,
18/06/12,Airlines,901.91,
18/06/12,Airlines,3400.50,
18/06/12,Airlines,-3351.70,
18/06/12,Airlines,-2179.20,
18/06/12,Airlines,-2572.20,
18/06/12,Airlines,869.49,
18/06/12,Airlines,1244.06,
18/06/12,Airlines,775.70,
18/06/12,Airlines,1309.90,
18/06/12,Airlines,785.07,
18/06/12,Airlines,1257.30,
18/06/12,Airlines,1257.30,
18/06/12,Airlines,1257.30,
18/06/12,Airlines,961.20,
19/06/12,Airlines,686.10,
19/06/12,Airlines,618.43,
19/06/12,Airlines,3066.89,
19/06/12,Airlines,2397.60,
19/06/12,Airlines,6249.99,
19/06/12,Airlines,969.55,
19/06/12,Airlines,983.20,
20/06/12,Airlines,1995.89,
20/06/12,Airlines,1995.89,
20/06/12,Airlines,1995.89,
20/06/12,Airlines,1995.89,
20/06/12,Airlines,1995.89,
20/06/12,Airlines,1995.89,
20/06/12,Airlines,1995.89,
20/06/12,Airlines,947.69,
20/06/12,Airlines,-3593.70,
20/06/12,Airlines,1446.49,
20/06/12,Airlines,1446.49,
20/06/12,Airlines,1446.49,
20/06/12,Airlines,1446.49,
20/06/12,Airlines,1464.89,
20/06/12,Airlines,-1640.99,
20/06/12,Airlines,-562.57,
20/06/12,Airlines,943.89,
20/06/12,Airlines,2160.39,
20/06/12,Airlines,1958.49,
20/06/12,Airlines,1877.29,
20/06/12,Airlines,1484.37,
20/06/12,Airlines,1402.79,
20/06/12,Airlines,-714.10,
20/06/12,Airlines,3617.10,
20/06/12,Airlines,793.10,
20/06/12,Airlines,793.10,
20/06/12,Airlines,1283.10,
20/06/12,Airlines,1112.31,
20/06/12,Airlines,2797.50,
21/06/12,Airlines,5212.50,
21/06/12,Airlines,1580.28,
21/06/12,Airlines,1645.10,
21/06/12,Airlines,1395.41,
21/06/12,Airlines,4551.05,
21/06/12,Airlines,818.80,
21/06/12,Airlines,858.55,
21/06/12,Airlines,784.89,
21/06/12,Airlines,981.19,
21/06/12,Airlines,561.89,
21/06/12,Airlines,735.39,
21/06/12,Airlines,735.39,
22/06/12,Airlines,799.09,
22/06/12,Airlines,3409.59,
22/06/12,Airlines,1150.99,
22/06/12,Airlines,715.09,
22/06/12,Airlines,2820.39,
22/06/12,Airlines,-1328.39,
22/06/12,Airlines,1990.66,
22/06/12,Airlines,629.39,
22/06/12,Airlines,629.39,
22/06/12,Airlines,629.39,
22/06/12,Airlines,1339.09,
22/06/12,Airlines,593.95,
22/06/12,Airlines,5278.39,
22/06/12,Airlines,-629.70,
22/06/12,Airlines,-546.70,
22/06/12,Airlines,-546.70,
22/06/12,Airlines,-546.70,
22/06/12,Airlines,804.13,
25/06/12,Airlines,-625.70,
25/06/12,Airlines,715.30,
25/06/12,Airlines,715.30,
25/06/12,Airlines,2974.48,
25/06/12,Airlines,936.58,
25/06/12,Airlines,842.20,
25/06/12,Airlines,-1063.70,
25/06/12,Airlines,-1980.29,
25/06/12,Airlines,1222.87,
25/06/12,Airlines,-750.07,
25/06/12,Airlines,664.19,
25/06/12,Airlines,664.19,
25/06/12,Airlines,6476.89,
25/06/12,Airlines,539.80,
25/06/12,Airlines,1195.79,
25/06/12,Airlines,1634.99,
25/06/12,Airlines,512.49,
25/06/12,Airlines,1162.89,
25/06/12,Airlines,1819.59,
25/06/12,Airlines,833.79,
25/06/12,Airlines,795.99,
25/06/12,Airlines,530.49,
25/06/12,Airlines,1505.69,
25/06/12,Airlines,1380.69,
25/06/12,Airlines,1505.49,
25/06/12,Airlines,2259.29,
25/06/12,Airlines,1354.49,
25/06/12,Airlines,998.69,
25/06/12,Airlines,661.49,
25/06/12,Airlines,661.49,
25/06/12,Airlines,1323.19,
25/06/12,Airlines,820.46,
25/06/12,Airlines,3064.19,
25/06/12,Airlines,3064.19,
25/06/12,Airlines,1933.59,
25/06/12,Airlines,2824.49,
25/06/12,Airlines,1442.59,
25/06/12,Airlines,760.00,
25/06/12,Airlines,1933.59,
25/06/12,Airlines,978.59,
25/06/12,Airlines,-1115.29,
25/06/12,Airlines,3064.19,
26/06/12,Airlines,1544.00,
26/06/12,Airlines,809.29,
26/06/12,Airlines,-769.49,
26/06/12,Airlines,1553.91,
26/06/12,Airlines,874.42,
27/06/12,Airlines,998.21,
27/06/12,Airlines,1463.08,
27/06/12,Airlines,1532.10,
27/06/12,Airlines,716.59,
27/06/12,Airlines,1004.19,
27/06/12,Airlines,1004.19,
27/06/12,Airlines,608.45,
27/06/12,Airlines,976.12,
27/06/12,Airlines,605.10,
27/06/12,Airlines,732.99,
27/06/12,Airlines,2545.49,
28/06/12,Airlines,2824.49,
28/06/12,Airlines,543.09,
28/06/12,Airlines,1150.99,
28/06/12,Airlines,872.09,
28/06/12,Airlines,832.75,
28/06/12,Airlines,2590.59,
28/06/12,Airlines,1128.59,
28/06/12,Airlines,705.49,
28/06/12,Airlines,1214.89,
28/06/12,Airlines,1221.49,
28/06/12,Airlines,-563.13,
28/06/12,Airlines,3104.39,
28/06/12,Airlines,1324.10,
29/06/12,Airlines,622.27,
29/06/12,Airlines,3300.78,
29/06/12,Airlines,935.05,
29/06/12,Airlines,632.35,
29/06/12,Airlines,1800.49,
29/06/12,Airlines,777.65,
29/06/12,Airlines,784.79,
29/06/12,Airlines,1804.99,
29/06/12,Airlines,947.29,
29/06/12,Airlines,947.29,
29/06/12,Airlines,3250.59,
29/06/12,Airlines,1418.59,
29/06/12,Airlines,815.86,
29/06/12,Airlines,1475.29,
07/06/12,Car Hire,2517.32,Transport for vVIPs at Jubilee-related event
07/06/12,Car Hire,2517.32,
08/06/12,Car Hire,1147.38,
21/06/12,Car Hire,7812.52,Transport for Guest of Government visit
01/06/12,Catalogue,1025.91,
04/06/12,Catalogue,516.27,
12/06/12,Catalogue,665.13,
19/06/12,Catalogue,989.03,
19/06/12,Catalogue,597.46,
19/06/12,Catalogue,3442.36,Official mobile phone provider charges
20/06/12,Catalogue,1934.64,
20/06/12,Catalogue,3539.02,
20/06/12,Catalogue,3539.03,
20/06/12,Catalogue,1537.17,
20/06/12,Catalogue,1522.80,Official mobile phone provider charges
20/06/12,Catalogue,1993.55,
21/06/12,Catalogue,741.31,
21/06/12,Catalogue,631.18,Official mobile phone provider charges
21/06/12,Catalogue,696.42,
21/06/12,Catalogue,963.65,
21/06/12,Catalogue,808.54,
21/06/12,Catalogue,1018.70,
21/06/12,Catalogue,1643.21,Official mobile phone provider charges
21/06/12,Catalogue,510.40,
21/06/12,Catalogue,548.87,
25/06/12,Catalogue,720.78,
26/06/12,Catalogue,840.00,
26/06/12,Catalogue,656.58,
28/06/12,Catalogue,643.42,
14/06/12,Department Stores,930.00,Soft furnishings for staff accommodation overseas
19/06/12,Department Stores,706.46,
20/06/12,Department Stores,538.83,
12/06/12,Diy & Household Stores,737.77,
19/06/12,Diy & Household Stores,1448.12,Maintenance equipment at post
29/06/12,Diy & Household Stores,961.18,
29/06/12,Diy & Household Stores,1151.50,
29/06/12,Diy & Household Stores,512.00,Catering equipment for use at official events
29/06/12,Diy & Household Stores,558.64,
07/06/12,Entertainment,1174.38,"Groceries for ""Olympic"" reception at post"
25/06/12,Entertainment,600.00,Accommodation on official trip
25/06/12,Entertainment,1454.66,Accommodation on official trip overseas
27/06/12,Entertainment,906.34,
27/06/12,Entertainment,629.12,
27/06/12,Entertainment,617.23,
27/06/12,Entertainment,519.83,Official contracted catering company
28/06/12,Entertainment,796.56,
28/06/12,Entertainment,1242.00,Official reception
28/06/12,Entertainment,501.50,
29/06/12,Entertainment,624.84,
04/06/12,Food & Drink,1166.78,Goods/groceries purchased on behalf of overseas post
08/06/12,Food & Drink,946.56,
08/06/12,Food & Drink,590.00,
11/06/12,Food & Drink,741.65,Goods/groceries purchased on behalf of overseas post
25/06/12,Food & Drink,-708.94,
01/06/12,Hotels,1498.88,
01/06/12,Hotels,519.22,
01/06/12,Hotels,577.32,
04/06/12,Hotels,993.50,
04/06/12,Hotels,2188.07,
04/06/12,Hotels,694.27,
04/06/12,Hotels,532.70,
04/06/12,Hotels,556.77,
04/06/12,Hotels,1343.88,
04/06/12,Hotels,580.81,
04/06/12,Hotels,757.13,
04/06/12,Hotels,872.75,
05/06/12,Hotels,771.30,
05/06/12,Hotels,2297.71,
07/06/12,Hotels,787.40,
08/06/12,Hotels,550.80,
08/06/12,Hotels,955.51,
11/06/12,Hotels,1807.00,
11/06/12,Hotels,4140.39,
11/06/12,Hotels,1128.13,
11/06/12,Hotels,1800.00,
11/06/12,Hotels,1800.00,
11/06/12,Hotels,900.00,
11/06/12,Hotels,1800.00,
11/06/12,Hotels,1800.00,
11/06/12,Hotels,1224.00,
11/06/12,Hotels,1224.00,
11/06/12,Hotels,636.00,
11/06/12,Hotels,636.00,
11/06/12,Hotels,689.57,
11/06/12,Hotels,720.70,
11/06/12,Hotels,690.37,
11/06/12,Hotels,3220.04,
11/06/12,Hotels,899.19,
11/06/12,Hotels,1366.38,
12/06/12,Hotels,9999.99,
12/06/12,Hotels,9999.99,
12/06/12,Hotels,9999.99,
12/06/12,Hotels,502.94,
13/06/12,Hotels,898.47,
14/06/12,Hotels,948.00,
14/06/12,Hotels,1330.63,
14/06/12,Hotels,524.81,
15/06/12,Hotels,567.30,
15/06/12,Hotels,1460.00,
18/06/12,Hotels,1085.39,
18/06/12,Hotels,656.30,
18/06/12,Hotels,7055.03,
18/06/12,Hotels,1324.58,
18/06/12,Hotels,585.44,
18/06/12,Hotels,638.00,
18/06/12,Hotels,576.10,
18/06/12,Hotels,1725.99,
18/06/12,Hotels,2085.01,
18/06/12,Hotels,1288.00,
18/06/12,Hotels,1116.00,
19/06/12,Hotels,779.17,
19/06/12,Hotels,520.00,
21/06/12,Hotels,4860.01,
21/06/12,Hotels,5000.00,
21/06/12,Hotels,5000.00,
21/06/12,Hotels,736.46,
22/06/12,Hotels,507.18,
22/06/12,Hotels,566.97,
22/06/12,Hotels,746.39,
22/06/12,Hotels,746.39,
22/06/12,Hotels,581.46,
25/06/12,Hotels,528.42,
25/06/12,Hotels,799.08,
25/06/12,Hotels,776.95,
25/06/12,Hotels,504.30,
25/06/12,Hotels,534.62,
25/06/12,Hotels,510.29,
25/06/12,Hotels,-520.00,
26/06/12,Hotels,1492.03,
26/06/12,Hotels,1099.60,
28/06/12,Hotels,5000.00,
28/06/12,Hotels,5000.00,
28/06/12,Hotels,2136.27,
28/06/12,Hotels,5000.00,
28/06/12,Hotels,5000.00,
28/06/12,Hotels,1605.02,
28/06/12,Hotels,984.00,
29/06/12,Hotels,629.29,
29/06/12,Hotels,990.73,
29/06/12,Hotels,637.80,
29/06/12,Hotels,749.92,
29/06/12,Hotels,749.92,
29/06/12,Hotels,749.92,
05/06/12,Motoring,933.86,
05/06/12,Motoring,554.17,
18/06/12,Motoring,511.15,
01/06/12,Other Retailers,1994.40,
01/06/12,Other Retailers,3518.40,Training course
01/06/12,Other Retailers,537.58,
14/06/12,Other Retailers,549.54,
14/06/12,Other Retailers,1612.82,Stationery
15/06/12,Other Retailers,619.80,
20/06/12,Other Retailers,599.99,
20/06/12,Other Retailers,632.10,
21/06/12,Other Retailers,942.44,
22/06/12,Other Retailers,655.09,Stationery
22/06/12,Other Retailers,546.72,
22/06/12,Other Retailers,793.10,
25/06/12,Other Retailers,820.00,
26/06/12,Other Retailers,524.04,
27/06/12,Other Retailers,565.56,Stationery
28/06/12,Other Retailers,559.65,IT equipment
28/06/12,Other Retailers,760.80,
29/06/12,Petrol,1045.24,Petrol for official fleet vehicles overseas for one month
01/06/12,Services,724.09,
01/06/12,Services,508.62,
01/06/12,Services,915.76,
04/06/12,Services,1297.10,
04/06/12,Services,700.00,
04/06/12,Services,1274.58,
07/06/12,Services,736.92,
11/06/12,Services,620.00,Training course
11/06/12,Services,608.98,
13/06/12,Services,926.00,
13/06/12,Services,626.85,
14/06/12,Services,736.92,
14/06/12,Services,526.89,
14/06/12,Services,1134.00,Hire of sound equipment for conference
15/06/12,Services,812.40,
15/06/12,Services,592.31,
15/06/12,Services,507.95,
18/06/12,Services,838.87,
18/06/12,Services,674.16,
19/06/12,Services,952.02,
20/06/12,Services,600.00,Travel advertisement in magazine for the disabled
20/06/12,Services,877.01,
22/06/12,Services,1600.46,Training course
22/06/12,Services,729.85,
22/06/12,Services,927.27,
22/06/12,Services,1158.30,
22/06/12,Services,841.98,
25/06/12,Services,541.46,
26/06/12,Services,678.37,
26/06/12,Services,1134.00,
27/06/12,Services,983.42,
28/06/12,Services,615.70,
28/06/12,Services,585.00,
29/06/12,Services,752.57,
29/06/12,Services,-1134.00,
29/06/12,Services,736.92,
29/06/12,Services,541.46,
29/06/12,Services,740.25,
29/06/12,Services,736.92,
29/06/12,Services,736.92,
29/06/12,Services,507.95,
29/06/12,Services,736.92,
29/06/12,Services,736.92,
29/06/12,Services,1032.00,
22/06/12,Supermarkets,1339.25,Groceries/goods for use at official events overseas
01/06/12,Travel Agencies,591.69,
01/06/12,Travel Agencies,1646.26,
01/06/12,Travel Agencies,3316.41,
01/06/12,Travel Agencies,1846.20,
01/06/12,Travel Agencies,-527.70,
01/06/12,Travel Agencies,2106.86,
01/06/12,Travel Agencies,913.59,
01/06/12,Travel Agencies,2170.13,
04/06/12,Travel Agencies,3855.61,
04/06/12,Travel Agencies,637.34,
04/06/12,Travel Agencies,2869.78,
04/06/12,Travel Agencies,538.76,
08/06/12,Travel Agencies,4099.38,
08/06/12,Travel Agencies,2193.11,
08/06/12,Travel Agencies,2800.17,
08/06/12,Travel Agencies,1399.98,
08/06/12,Travel Agencies,-575.80,
08/06/12,Travel Agencies,3576.66,
08/06/12,Travel Agencies,587.09,
08/06/12,Travel Agencies,587.09,
08/06/12,Travel Agencies,996.13,
08/06/12,Travel Agencies,1046.09,
08/06/12,Travel Agencies,825.53,
08/06/12,Travel Agencies,825.53,
08/06/12,Travel Agencies,825.45,
08/06/12,Travel Agencies,3784.59,
08/06/12,Travel Agencies,-1444.69,
11/06/12,Travel Agencies,1785.94,
11/06/12,Travel Agencies,3028.25,
11/06/12,Travel Agencies,2888.74,
11/06/12,Travel Agencies,3111.89,
11/06/12,Travel Agencies,-1764.07,
12/06/12,Travel Agencies,1637.30,
12/06/12,Travel Agencies,1420.12,
12/06/12,Travel Agencies,641.10,
12/06/12,Travel Agencies,1978.01,
12/06/12,Travel Agencies,4840.17,
12/06/12,Travel Agencies,3920.07,
12/06/12,Travel Agencies,514.89,
12/06/12,Travel Agencies,1177.52,
13/06/12,Travel Agencies,-669.30,
13/06/12,Travel Agencies,636.62,
13/06/12,Travel Agencies,2276.36,
13/06/12,Travel Agencies,676.92,
13/06/12,Travel Agencies,2959.16,
13/06/12,Travel Agencies,751.53,
13/06/12,Travel Agencies,2801.18,
13/06/12,Travel Agencies,535.80,
14/06/12,Travel Agencies,2526.80,
14/06/12,Travel Agencies,827.77,
14/06/12,Travel Agencies,576.39,
14/06/12,Travel Agencies,3042.94,
14/06/12,Travel Agencies,-1366.60,
15/06/12,Travel Agencies,3037.22,
18/06/12,Travel Agencies,872.99,
18/06/12,Travel Agencies,881.51,
18/06/12,Travel Agencies,881.46,
18/06/12,Travel Agencies,881.46,
18/06/12,Travel Agencies,771.91,
18/06/12,Travel Agencies,1022.11,
18/06/12,Travel Agencies,771.91,
18/06/12,Travel Agencies,771.91,
18/06/12,Travel Agencies,775.92,
18/06/12,Travel Agencies,-771.91,
18/06/12,Travel Agencies,-1022.11,
18/06/12,Travel Agencies,2339.01,
18/06/12,Travel Agencies,3679.26,
18/06/12,Travel Agencies,1880.19,
18/06/12,Travel Agencies,2440.35,
19/06/12,Travel Agencies,1199.65,
19/06/12,Travel Agencies,3046.69,
19/06/12,Travel Agencies,2925.85,
19/06/12,Travel Agencies,990.21,
19/06/12,Travel Agencies,980.54,
19/06/12,Travel Agencies,1084.35,
19/06/12,Travel Agencies,2915.03,
20/06/12,Travel Agencies,1864.93,
20/06/12,Travel Agencies,2214.23,
20/06/12,Travel Agencies,2730.24,
20/06/12,Travel Agencies,1003.54,
21/06/12,Travel Agencies,2754.05,
22/06/12,Travel Agencies,2071.93,
22/06/12,Travel Agencies,841.22,
22/06/12,Travel Agencies,841.22,
22/06/12,Travel Agencies,2317.86,
22/06/12,Travel Agencies,3075.88,
22/06/12,Travel Agencies,3493.95,
22/06/12,Travel Agencies,917.66,
22/06/12,Travel Agencies,1379.60,
22/06/12,Travel Agencies,699.20,
25/06/12,Travel Agencies,668.00,
25/06/12,Travel Agencies,-4151.59,
26/06/12,Travel Agencies,2779.70,
26/06/12,Travel Agencies,2118.66,
26/06/12,Travel Agencies,-2530.49,
26/06/12,Travel Agencies,-3353.93,
27/06/12,Travel Agencies,1965.49,
27/06/12,Travel Agencies,511.90,
27/06/12,Travel Agencies,2108.89,
27/06/12,Travel Agencies,3954.35,
27/06/12,Travel Agencies,2739.88,
27/06/12,Travel Agencies,-2321.41,
28/06/12,Travel Agencies,1170.00,
28/06/12,Travel Agencies,1041.22,
28/06/12,Travel Agencies,1041.22,
29/06/12,Travel Agencies,535.34,
29/06/12,Travel Agencies,610.36,
29/06/12,Travel Agencies,514.91,
29/06/12,Travel Agencies,2580.69,
29/06/12,Travel Agencies,898.70,
29/06/12,Travel Agencies,2830.10,
19/06/12,Travel Agencies,28412.13,
26/06/12,Travel Agencies,-28412.13,
