"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","105517","OF3","47760","57200","Military","32.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1058715","OF3","47760","57200","Military","5.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1058725","OF3","47760","57200","Military","16.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1058158","OF3","47760","57200","Military","89.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1143483","OF3","47760","57200","Military","26.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1058719","OF4","67032","77617","Military","1.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","105516","OF4","67032","77617","Military","1.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","105517","OF4","67032","77617","Military","8.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1058715","OF4","67032","77617","Military","5.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1058725","OF4","67032","77617","Military","12.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1058158","OF4","67032","77617","Military","16.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1143483","OF4","67032","77617","Military","3.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1058719","OF5","81310","89408","Military","1.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","105516","OF5","81310","89408","Military","1.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","105517","OF5","81310","89408","Military","4.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1058715","OF5","81310","89408","Military","1.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1058725","OF5","81310","89408","Military","4.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1058158","OF5","81310","89408","Military","13.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1143483","OF5","81310","89408","Military","2.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","105517","OR1-3","17265","28940","Military","1.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1058158","OR1-3","17265","28940","Military","374.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1143483","OR1-3","17265","28940","Military","6.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","105516","OR1-3","17265","28940","Military","3.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1058158","OR1-3","17265","28940","Military","23.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","105517","OR1-3","17265","28940","Military","2.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","105517","OR1-3","17265","28940","Military","1.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1058158","OR1-3","17265","28940","Military","162.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1143483","OR1-3","17265","28940","Military","6.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1058711","OR4","26405","33182","Military","1.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","105516","OR4","26405","33182","Military","7.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","105517","OR4","26405","33182","Military","3.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1058715","OR4","26405","33182","Military","5.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1058158","OR4","26405","33182","Military","553.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1143483","OR4","26405","33182","Military","33.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","105516","OR5-6","30013","36929","Military","4.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","105517","OR5-6","30013","36929","Military","1.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1058715","OR5-6","30013","36929","Military","1.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1058725","OR5-6","30013","36929","Military","1.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1058158","OR5-6","30013","36929","Military","428.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1143483","OR5-6","30013","36929","Military","105.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","105516","OR5-6","30013","36929","Military","1.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","105517","OR7-8","33223","43252","Military","2.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","105517","OR7-8","33223","43252","Military","1.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1058725","OR7-8","33223","43252","Military","3.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1058158","OR7-8","33223","43252","Military","302.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1143483","OR7-8","33223","43252","Military","79.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","105517","OR7-8","33223","43252","Military","1.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1058725","OR7-8","33223","43252","Military","2.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1058158","OR7-8","33223","43252","Military","93.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1143483","OR7-8","33223","43252","Military","25.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","105517","OR9","38600","46753","Military","3.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1058725","OR9","38600","46753","Military","2.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1058158","OR9","38600","46753","Military","78.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1143483","OR9","38600","46753","Military","20.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","105516","Retired Offr 1","37819","44268","Other","1.00","Other"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1143483","Retired Offr 2","30136","36333","Other","1.00","Other"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1058158","Skill Zone 1","15083","16482","Other","55.00","Other"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1143483","Skill Zone 1","15083","16482","Other","6.00","Other"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1058158","Skill Zone 2","16482","18010","Other","45.00","Other"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1143483","Skill Zone 2","16482","18010","Other","13.00","Other"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1058158","Skill Zone 3","18010","22150","Other","12.00","Other"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1143483","Skill Zone 3","18010","22150","Other","5.00","Other"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1058158","Skill Zone 3","18010","22150","Other","10.00","Other"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","1143483","Skill Zone 4","22150","24930","Other","2.00","Other"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111797","B1","56436","72185","Secretariat & Private Office","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111801","B1","56436","72185","Senior Policy Adviser","3.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111803","B1","56436","72185","Senior Policy Adviser","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111803","B1","56436","72185","Knowledge Information Management Manager","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111794","B1","56436","72185","Security Advice","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111801","B2","47942","59535","Policy Adviser","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111801","B2","47942","59535","Review Team Leader","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111801","B2","47942","59535","Senior Analyst","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111803","B2","47942","59535","Policy Adviser","3.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111803","B2","47942","59535","Knowledge Information Management Manager","4.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111804","B2","47942","59535","Programme Manager","2.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111804","B2","47942","59535","Project Manager","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111794","B2","47942","59535","Security Advice","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111794","B2","47942","59535","Not In Post","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111794","B2","47942","59535","Security Advice","2.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111794","B2","47942","59535","Security Advice","2.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111801","C(FS)","29258","44268","Project Support Officer","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111801","C(FS)","29258","44268","Review Support Officer","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111803","C(FS)","29258","44268","Policy Adviser","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111803","C(FS)","29258","44268","Not In Post","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111797","C1","35648","44268","Secretariat & Private Office","2.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111801","C1","35648","44268","Review Support Officer","4.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111801","C1","35648","44268","Analyst","2.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111801","C1","35648","44268","Policy Adviser","2.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111803","C1","35648","44268","Policy Adviser","4.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111803","C1","35648","44268","Knowledge Information Management Support Officer","9.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111804","C1","35648","44268","Programme Support Officer","3.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111804","C1","35648","44268","Not In Post","2.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111794","C1","35648","44268","Security Advice","5.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111794","C1","35648","44268","Security Advice","7.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111794","C1","35648","44268","Security Advice","9.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111797","C2","29258","36333","Secretariat & Private Office","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111801","C2","29258","36333","Business Manager","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111801","C2","29258","36333","Policy Support Officer","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111801","C2","29258","36333","Project Support Officer","2.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111801","C2","29258","36333","Analyst","4.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111801","C2","29258","36333","Policy Adviser","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111803","C2","29258","36333","Policy Adviser","5.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111803","C2","29258","36333","Knowledge Information Management Support Officer","4.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111804","C2","29258","36333","Programme Support Officer","2.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111804","C2","29258","36333","Not In Post","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111794","C2","29258","36333","Security Advice","12.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111794","C2","29258","36333","Not In Post","13.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111794","C2","29258","36333","Security Advice","5.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111794","C2","29258","36333","Security Advice","27.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111803","C2 MSF","29258","36333","Knowledge Information Management Support Officer","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111797","D","23427","29092","Executive Assistant","2.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111801","D","23427","29092","Policy Support Officer","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111801","D","23427","29092","Project Support Officer","2.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111801","D","23427","29092","Junior Analyst","7.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111801","D","23427","29092","Administrative Support","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111801","D","23427","29092","Business Manager","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111803","D","23427","29092","Office Manager","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111803","D","23427","29092","Policy Adviser","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111804","D","23427","29092","Not In Post","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111794","D","23427","29092","Security Advice","2.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111794","D","23427","29092","Security Advice","2.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111794","D","23427","29092","Not In Post","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111794","D","23427","29092","Security Advice","3.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111797","E1","18370","22124","Administrative Support","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111801","E1","18370","22124","Personal Secretary","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111801","E1","18370","22124","Administrative Support","3.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111803","E1","18370","22124","Personal Secretary","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111803","E1","18370","22124","Administrative Support","2.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111804","E1","18370","22124","Personal Secretary","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111804","E1","18370","22124","Administrative Support","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111794","E1","18370","22124","Security Advice","9.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111794","E1","18370","22124","Not In Post","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111801","E2","15623","18815","Administrative Support","2.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111803","E2","15623","18815","Administrative Support","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111803","OF2","37916","45090","Military","1.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111794","OF2","37916","45090","Military","8.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111803","OF3","47760","57200","Military","4.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111804","OF3","47760","57200","Military","5.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111804","OF3","47760","57200","Military","1.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111794","OF3","47760","57200","Military","9.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111803","OF4","67032","77617","Military","2.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111804","OF4","67032","77617","Military","7.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111794","OF4","67032","77617","Military","3.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111803","OF5","81310","89408","Military","1.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111804","OF5","81310","89408","Military","2.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111794","OR1-3","17265","28940","Military","1.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111794","OR4","26405","33182","Military","4.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111804","OR5-6","30013","36929","Military","1.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111794","OR5-6","30013","36929","Military","1.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111804","OR7-8","33223","43252","Military","2.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111794","OR7-8","33223","43252","Military","7.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","111794","OR7-8","33223","43252","Military","2.00","Military"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","125818","B1","56436","72185","Legal Adviser","1.00","Law"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","139074","B1","56436","72185","Legal Adviser","2.00","Law"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","139083","B1","56436","72185","Legal Adviser","3.00","Law"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","139084","B1","56436","72185","Legal Adviser","7.00","Law"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","139085","B1","56436","72185","Legal Adviser","8.00","Law"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","139086","B1","56436","72185","Legal Adviser","4.00","Law"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","139151","B1","56436","72185","Legal Adviser","4.00","Law"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","139074","B2","47942","59535","Legal Adviser","1.00","Law"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","139083","B2","47942","59535","Legal Adviser","1.00","Law"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","139084","B2","47942","59535","Legal Adviser","18.00","Law"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","139085","B2","47942","59535","Legal Adviser","2.00","Law"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","139086","B2","47942","59535","Legal Adviser","1.00","Law"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","139073","C1","35648","44268","Business Manager","1.00","Law"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","139084","C1","35648","44268","Legal Adviser","4.00","Law"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","139074","C2","29258","36333","Not In Post","1.00","Other"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","139084","C2","29258","36333","Legal Adviser","4.00","Law"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","139073","D","23427","29092","Executive Assistant","1.00","Other"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","139074","D","23427","29092","Legal Support Officer","1.00","Other"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","139084","D","23427","29092","Legal Support Officer","2.00","Other"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","139073","D","23427","29092","Legal Support Officer","1.00","Other"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","139074","E1","18370","22124","Legal Support Officer","1.00","Other"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","139083","E1","18370","22124","Legal Support Officer","1.00","Other"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","139084","E1","18370","22124","Legal Support Officer","5.00","Other"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","139085","E1","18370","22124","Legal Support Officer","1.00","Other"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","139073","E2","15623","18815","Legal Support Officer","1.00","Other"
"Ministry of Defence","Ministry of Defence","Central Top Level Budget","139074","OF4","67032","77617","Legal Adviser","1.00","Military"
