Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
Ministry of Defence,Ministry of Defence,23/07/2010,Purchase of buildings and military equipment ,Air Command,CARILLIONENTERPRISE LIMITED,668337,47204.89
Ministry of Defence,Ministry of Defence,26/07/2010,Estate management,Defence Estates,CARILLIONENTERPRISE LIMITED,669064,5406323.3
Ministry of Defence,Ministry of Defence,28/07/2010,Payment of utilities,Central TLB,CARNIVAL PLC,670360,406.36
Ministry of Defence,Ministry of Defence,28/07/2010,Rent and rates,Central TLB,CARNIVAL PLC,670360,173068.1
Ministry of Defence,Ministry of Defence,09/07/2010,Transport hire charges,Land Forces,CARO AUTOVERMIETUNG GMBH,5000038133,13603.29
Ministry of Defence,Ministry of Defence,09/07/2010,Design services and minor equipment purchases,Land Forces,CARO AUTOVERMIETUNG GMBH,5000038133,14791.45
Ministry of Defence,Defence Science and Technology Laboratory,02/07/2010,Staff Relocation Costs,Corporate,CARTUS LIMITED,V - 9000124133 - 00084891,26324.91
Ministry of Defence,Ministry of Defence,12/07/2010,"Transporation of personnel, freight and travel expenses",Command Joint Operations,CARTUS LTD,661344,550
Ministry of Defence,Ministry of Defence,12/07/2010,"Transporation of personnel, freight and travel expenses",Defence Estates,CARTUS LTD,661344,21921.76
Ministry of Defence,Ministry of Defence,12/07/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,CARTUS LTD,661344,52102.43
Ministry of Defence,Ministry of Defence,12/07/2010,"Transporation of personnel, freight and travel expenses",Central TLB,CARTUS LTD,661344,14334.15
Ministry of Defence,Ministry of Defence,12/07/2010,"Transporation of personnel, freight and travel expenses",Air Command,CARTUS LTD,661344,5542.67
Ministry of Defence,Ministry of Defence,12/07/2010,"Transporation of personnel, freight and travel expenses",Land Forces,CARTUS LTD,661344,10934.71
Ministry of Defence,Ministry of Defence,12/07/2010,"Transporation of personnel, freight and travel expenses",Navy Command,CARTUS LTD,661344,1557.5
Ministry of Defence,Ministry of Defence,14/07/2010,"Transporation of personnel, freight and travel expenses",Defence Estates,CARTUS LTD,662662,1101.22
Ministry of Defence,Ministry of Defence,14/07/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,CARTUS LTD,662662,31397.91
Ministry of Defence,Ministry of Defence,14/07/2010,"Transporation of personnel, freight and travel expenses",Central TLB,CARTUS LTD,662662,10288.38
Ministry of Defence,Ministry of Defence,14/07/2010,"Transporation of personnel, freight and travel expenses",Air Command,CARTUS LTD,662662,6191.86
Ministry of Defence,Ministry of Defence,14/07/2010,"Transporation of personnel, freight and travel expenses",Land Forces,CARTUS LTD,662662,4748
Ministry of Defence,Ministry of Defence,14/07/2010,"Transporation of personnel, freight and travel expenses",Navy Command,CARTUS LTD,662662,942.01
Ministry of Defence,Ministry of Defence,15/07/2010,"Transporation of personnel, freight and travel expenses",Command Joint Operations,CARTUS LTD,663416,2037
Ministry of Defence,Ministry of Defence,15/07/2010,"Transporation of personnel, freight and travel expenses",Defence Estates,CARTUS LTD,663416,1460.03
Ministry of Defence,Ministry of Defence,15/07/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,CARTUS LTD,663416,16989.73
Ministry of Defence,Ministry of Defence,15/07/2010,"Transporation of personnel, freight and travel expenses",Central TLB,CARTUS LTD,663416,2525.25
Ministry of Defence,Ministry of Defence,15/07/2010,"Transporation of personnel, freight and travel expenses",Air Command,CARTUS LTD,663416,3873.14
Ministry of Defence,Ministry of Defence,15/07/2010,"Transporation of personnel, freight and travel expenses",Land Forces,CARTUS LTD,663416,487
Ministry of Defence,Ministry of Defence,15/07/2010,"Transporation of personnel, freight and travel expenses",Navy Command,CARTUS LTD,663416,452
Ministry of Defence,Ministry of Defence,16/07/2010,"Transporation of personnel, freight and travel expenses",Defence Estates,CARTUS LTD,664155,615
Ministry of Defence,Ministry of Defence,16/07/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,CARTUS LTD,664155,2315
Ministry of Defence,Ministry of Defence,16/07/2010,"Transporation of personnel, freight and travel expenses",Central TLB,CARTUS LTD,664155,26850
Ministry of Defence,Ministry of Defence,16/07/2010,"Transporation of personnel, freight and travel expenses",Air Command,CARTUS LTD,664155,155
Ministry of Defence,Ministry of Defence,16/07/2010,"Transporation of personnel, freight and travel expenses",Land Forces,CARTUS LTD,664155,2797.64
Ministry of Defence,Ministry of Defence,19/07/2010,"Transporation of personnel, freight and travel expenses",Command Joint Operations,CARTUS LTD,664921,615
Ministry of Defence,Ministry of Defence,19/07/2010,"Transporation of personnel, freight and travel expenses",Defence Estates,CARTUS LTD,664921,2533.21
Ministry of Defence,Ministry of Defence,19/07/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,CARTUS LTD,664921,4211.08
Ministry of Defence,Ministry of Defence,19/07/2010,"Transporation of personnel, freight and travel expenses",Central TLB,CARTUS LTD,664921,12745.01
Ministry of Defence,Ministry of Defence,19/07/2010,"Transporation of personnel, freight and travel expenses",Air Command,CARTUS LTD,664921,580.7
Ministry of Defence,Ministry of Defence,19/07/2010,"Transporation of personnel, freight and travel expenses",Land Forces,CARTUS LTD,664921,5697
Ministry of Defence,Ministry of Defence,19/07/2010,"Transporation of personnel, freight and travel expenses",Navy Command,CARTUS LTD,664921,125
Ministry of Defence,Ministry of Defence,23/07/2010,Medical treatment & stores and welfare services.,Air Command,CASTLEROCK RECRUITMENT GROUP LIMITED,668344,23494.91
Ministry of Defence,Defence Science and Technology Laboratory,09/07/2010,Facility Management Costs,Infrastructure,CB RICHARD ELLIS,V - 9000124348 - 00085349,11235.35
Ministry of Defence,Defence Science and Technology Laboratory,09/07/2010,Rent/Lease of Land & Bldgs,Infrastructure,CB RICHARD ELLIS,V - 9000124348 - 00085349,16450
Ministry of Defence,Defence Science and Technology Laboratory,23/07/2010,Rent/Lease of Land & Bldgs,Infrastructure,CB RICHARD ELLIS,V - 9000124756 - 00086617,-27685.35
Ministry of Defence,Defence Science and Technology Laboratory,23/07/2010,Rent/Lease of Land & Bldgs,Infrastructure,CB RICHARD ELLIS,V - 9000124756 - 00086618,23562
Ministry of Defence,Ministry of Defence,26/07/2010,Rent and rates,Defence Estates,CENTRAL BEDFORDSHIRE COUNCIL,669072,98400.82
Ministry of Defence,Ministry of Defence,05/07/2010,Fees for professional services,Land Forces,CENTRAL OFFICE OF INFORMATION,2E+11,300106.21
Ministry of Defence,Ministry of Defence,14/07/2010,"Public relations, including marketing and advertising.",Navy Command,CENTRAL OFFICE OF INFORMATION,2E+11,31433.08
Ministry of Defence,Ministry of Defence,14/07/2010,Medical treatment & stores and welfare services.,Land Forces,CENTRAL OFFICE OF INFORMATION,2E+11,4891.62
Ministry of Defence,Ministry of Defence,15/07/2010,"Public relations, including marketing and advertising.",Navy Command,CENTRAL OFFICE OF INFORMATION,2E+11,85106.38
Ministry of Defence,Ministry of Defence,19/07/2010,"Public relations, including marketing and advertising.",Land Forces,CENTRAL OFFICE OF INFORMATION,2E+11,20656.35
Ministry of Defence,Ministry of Defence,19/07/2010,Fees for professional services,Land Forces,CENTRAL OFFICE OF INFORMATION,2E+11,84030
Ministry of Defence,Ministry of Defence,21/07/2010,"Public relations, including marketing and advertising.",Navy Command,CENTRAL OFFICE OF INFORMATION,2E+11,88394.67
Ministry of Defence,Ministry of Defence,23/07/2010,Fees for professional services,Land Forces,CENTRAL OFFICE OF INFORMATION,2E+11,673320.77
Ministry of Defence,Ministry of Defence,15/07/2010,Fuel for military use,Air Command,CEPSA GIBRALTAR LTD,663423,149898.46
Ministry of Defence,Ministry of Defence,20/07/2010,Purchase of buildings and military equipment ,Defence Estates,CHAPO-KOULENDROS JV,5000038791,693376.4
Ministry of Defence,Ministry of Defence,26/07/2010,Rent and rates,Defence Estates,CHERWELL DISTRICT COUNCIL,669080,35514.42
Ministry of Defence,Ministry of Defence,26/07/2010,Rent and rates,Defence Estates,CHICHESTER DISTRICT COUNCIL,669081,40393.49
Ministry of Defence,Ministry of Defence,14/07/2010,Fees for professional services,Land Forces,CHUBB SECURITY PERSONNEL LIMITED,662675,37512.3
Ministry of Defence,Ministry of Defence,22/07/2010,Estate management,Air Command,CHUBB SECURITY PERSONNEL LIMITED,667580,9979.09
Ministry of Defence,Ministry of Defence,22/07/2010,Fees for professional services,Land Forces,CHUBB SECURITY PERSONNEL LIMITED,667580,30849.23
Ministry of Defence,Ministry of Defence,26/07/2010,Rent and rates,Defence Estates,CITY OF EDINBURGH COUNCIL,669084,90064.85
Ministry of Defence,Ministry of Defence,26/07/2010,Rent and rates,Navy Command,CITY OF EDINBURGH COUNCIL,669084,583.33
Ministry of Defence,Ministry of Defence,26/07/2010,Rent and rates,Defence Estates,CITY OF WESTMINSTER,669085,32004.9
Ministry of Defence,Ministry of Defence,26/07/2010,Rent and rates,Defence Estates,CITY OF YORK COUNCIL,669086,44359.51
Ministry of Defence,Ministry of Defence,02/07/2010,"Transporation of personnel, freight and travel expenses",Air Command,CITYSPRINT (UK) LIMITED,657572,7561.66
Ministry of Defence,Ministry of Defence,05/07/2010,"Transporation of personnel, freight and travel expenses",Central TLB,CITYSPRINT (UK) LIMITED,658294,110.76
Ministry of Defence,Ministry of Defence,05/07/2010,"Transporation of personnel, freight and travel expenses",Air Command,CITYSPRINT (UK) LIMITED,658294,7504.63
Ministry of Defence,Ministry of Defence,05/07/2010,"Transporation of personnel, freight and travel expenses",Land Forces,CITYSPRINT (UK) LIMITED,658294,3183.35
Ministry of Defence,Ministry of Defence,14/07/2010,Miscellaneous Administration Costs,Central TLB,CITYSPRINT (UK) LIMITED,662677,215.89
Ministry of Defence,Ministry of Defence,14/07/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,CITYSPRINT (UK) LIMITED,662677,6312.9
Ministry of Defence,Ministry of Defence,14/07/2010,"Transporation of personnel, freight and travel expenses",Air Command,CITYSPRINT (UK) LIMITED,662677,15846.71
Ministry of Defence,Ministry of Defence,16/07/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,CITYSPRINT (UK) LIMITED,664188,881.88
Ministry of Defence,Ministry of Defence,16/07/2010,"Transporation of personnel, freight and travel expenses",Air Command,CITYSPRINT (UK) LIMITED,664188,3280.84
Ministry of Defence,Ministry of Defence,16/07/2010,"Transporation of personnel, freight and travel expenses",Land Forces,CITYSPRINT (UK) LIMITED,664188,44.46
Ministry of Defence,Ministry of Defence,16/07/2010,"Transporation of personnel, freight and travel expenses",Navy Command,CITYSPRINT (UK) LIMITED,664188,302.64
Ministry of Defence,Ministry of Defence,22/07/2010,"Transporation of personnel, freight and travel expenses",Air Command,CITYSPRINT (UK) LIMITED,667583,981.24
Ministry of Defence,Ministry of Defence,30/07/2010,"Transporation of personnel, freight and travel expenses",Defence Equipment & Support,CITYSPRINT (UK) LIMITED,671755,73.32
Ministry of Defence,Ministry of Defence,30/07/2010,"Transporation of personnel, freight and travel expenses",Air Command,CITYSPRINT (UK) LIMITED,671755,10221.28
Ministry of Defence,Ministry of Defence,30/07/2010,"Transporation of personnel, freight and travel expenses",Navy Command,CITYSPRINT (UK) LIMITED,671755,151.32
Ministry of Defence,Defence Support Group,27/07/2010,CAPEX Suspense,Land Supply,CLARK CONSTRUCTION L,435656,20946
Ministry of Defence,Defence Support Group,27/07/2010,CAPEX Suspense,Land Supply,CLARK CONSTRUCTION L,435656,129957
Ministry of Defence,Ministry of Defence,19/07/2010,Building maintenance and accommodation stores,Air Command,CLEANING AND PAPER DISPOSABLES  PLC,664934,351.94
Ministry of Defence,Ministry of Defence,19/07/2010,Building maintenance and accommodation stores,Land Forces,CLEANING AND PAPER DISPOSABLES  PLC,664934,10146.81
Ministry of Defence,Ministry of Defence,01/07/2010,Property leases,Defence Estates,COAST TO COAST WATER LTD,656984,2413107.86
Ministry of Defence,Ministry of Defence,01/07/2010,Property leases,Air Command,COAST TO COAST WATER LTD,656984,60000
Ministry of Defence,Ministry of Defence,01/07/2010,Property leases,Land Forces,COAST TO COAST WATER LTD,656984,5811.78
Ministry of Defence,Ministry of Defence,12/07/2010,IT and communication services,Defence Equipment & Support,COKER LOGISTICS SOLUTIONS INC,661358,36641.08
Ministry of Defence,Ministry of Defence,16/07/2010,Purchase of buildings and military equipment ,Defence Estates,COLAS LTD,664197,2571741.34
Ministry of Defence,Ministry of Defence,26/07/2010,Rent and rates,Defence Estates,COLCHESTER BOROUGH COUNCIL,669089,113896.22
Ministry of Defence,Defence Science and Technology Laboratory,02/07/2010,Materials & Equipment,Operations,COLE-PARMER INSTRUMENT COMPANY LIMITED,V - 9000124085 - 00082894,128310
Ministry of Defence,Ministry of Defence,13/07/2010,Miscellaneous Administration Costs,Central TLB,COMMONWEALTH DEPARTMENT OF  VETERANS AFFAIRS,2000120,2641.52
Ministry of Defence,Ministry of Defence,13/07/2010,Purchase of inventory and services ,Air Command,COMMUNICATIONS & POWER INDUSTRIES EUROPE LIMITED,662046,86939.43
Ministry of Defence,Ministry of Defence,13/07/2010,Rent and rates,Air Command,COMPASS CONTRACT SERVICES (U K)LIMITED,662047,136184
Ministry of Defence,Ministry of Defence,14/07/2010,Food and clothing,Central TLB,COMPASS CONTRACT SERVICES (U K)LIMITED,662682,519.05
Ministry of Defence,Ministry of Defence,14/07/2010,Food and clothing,Land Forces,COMPASS CONTRACT SERVICES (U K)LIMITED,662682,503541.57
Ministry of Defence,Ministry of Defence,20/07/2010,Estate management,Defence Estates,COMPASS CONTRACT SERVICES (U K)LIMITED,666249,259.56
Ministry of Defence,Ministry of Defence,20/07/2010,Estate management,Central TLB,COMPASS CONTRACT SERVICES (U K)LIMITED,666249,6694.77
Ministry of Defence,Ministry of Defence,20/07/2010,Estate management,Air Command,COMPASS CONTRACT SERVICES (U K)LIMITED,666249,1617.45
Ministry of Defence,Ministry of Defence,20/07/2010,Estate management,Land Forces,COMPASS CONTRACT SERVICES (U K)LIMITED,666249,498757.04
Ministry of Defence,Ministry of Defence,20/07/2010,Estate management,Navy Command,COMPASS CONTRACT SERVICES (U K)LIMITED,666249,125.21
Ministry of Defence,Ministry of Defence,20/07/2010,Food and clothing,Land Forces,COMPASS CONTRACT SERVICES (U K)LIMITED,666249,-773.15
Ministry of Defence,Ministry of Defence,27/07/2010,Estate management,Central TLB,COMPASS CONTRACT SERVICES (U K)LIMITED,669811,266.35
Ministry of Defence,Ministry of Defence,27/07/2010,Estate management,Air Command,COMPASS CONTRACT SERVICES (U K)LIMITED,669811,88.69
Ministry of Defence,Ministry of Defence,27/07/2010,Estate management,Land Forces,COMPASS CONTRACT SERVICES (U K)LIMITED,669811,21092.25
Ministry of Defence,Ministry of Defence,27/07/2010,Food and clothing,Land Forces,COMPASS CONTRACT SERVICES (U K)LIMITED,669811,11549.5
Ministry of Defence,Ministry of Defence,08/07/2010,Design services and minor equipment purchases,Air Command,COMPASS GROUP UK AND IRELAND LIMITED,660077,123694.35
Ministry of Defence,Ministry of Defence,09/07/2010,Design services and minor equipment purchases,Air Command,COMPASS GROUP UK AND IRELAND LIMITED,660735,440058.19
Ministry of Defence,Ministry of Defence,16/07/2010,Design services and minor equipment purchases,Air Command,COMPASS GROUP UK AND IRELAND LIMITED,664201,68359.16
Ministry of Defence,Ministry of Defence,27/07/2010,Estate management,Land Forces,COMPASS GROUP UK AND IRELAND LIMITED,669812,27564.28
Ministry of Defence,Ministry of Defence,12/07/2010,Estate management,Defence Estates,COMPASS SERVICES (U.K.) LIMITED,661362,207
Ministry of Defence,Ministry of Defence,12/07/2010,Estate management,Air Command,COMPASS SERVICES (U.K.) LIMITED,661362,96.78
Ministry of Defence,Ministry of Defence,12/07/2010,Estate management,Land Forces,COMPASS SERVICES (U.K.) LIMITED,661362,102831.21
Ministry of Defence,Ministry of Defence,12/07/2010,Estate management,Navy Command,COMPASS SERVICES (U.K.) LIMITED,661362,453.96
Ministry of Defence,Ministry of Defence,12/07/2010,Official entertainment and hospitality.,Land Forces,COMPASS SERVICES (U.K.) LIMITED,661364,301.39
Ministry of Defence,Ministry of Defence,12/07/2010,Food and clothing,Land Forces,COMPASS SERVICES (U.K.) LIMITED,661362,267923.64
Ministry of Defence,Ministry of Defence,12/07/2010,"Transporation of personnel, freight and travel expenses",Land Forces,COMPASS SERVICES (U.K.) LIMITED,661364,13.48
Ministry of Defence,Ministry of Defence,13/07/2010,Estate management,Air Command,COMPASS SERVICES (U.K.) LIMITED,662049,64009.45
Ministry of Defence,Ministry of Defence,14/07/2010,Food and clothing,Land Forces,COMPASS SERVICES (U.K.) LIMITED,662684,34467.09
Ministry of Defence,Ministry of Defence,22/07/2010,Estate management,Land Forces,COMPASS SERVICES (U.K.) LIMITED,667589,-385.61
Ministry of Defence,Met Office,30/07/2010,Information Technology,Operations,Computacenter (Uk) Ltd,296212,40186.11
Ministry of Defence,Defence Science and Technology Laboratory,16/07/2010,Sub Contracted Work,Operations,CONFERENCE SCIENCE SERVICE GMBH,V - 0000000520 - 00086110,36437.61
Ministry of Defence,Defence Science and Technology Laboratory,30/07/2010,IT Software,Infrastructure,COPYRIGHT LICENSING AGENCY LIMITED,V - 9000124929 - 00086335,52633
Ministry of Defence,Defence Science and Technology Laboratory,02/07/2010,Sub Contracted Work,Operations,CORDA LIMITED,V - 9000124142 - 00080230,31423.62
Ministry of Defence,Defence Science and Technology Laboratory,23/07/2010,Sub Contracted Research,Programme Office,CORDA LIMITED,V - 9000124727 - 00086359,30000
Ministry of Defence,Ministry of Defence,08/07/2010,Estate management,Defence Estates,CORDES & GRAEFE GMBH,5000038003,35118.06
Ministry of Defence,Ministry of Defence,08/07/2010,Rent and rates,Defence Estates,CORNWALL COUNCIL,150218,290642.16
Ministry of Defence,Ministry of Defence,26/07/2010,Rent and rates,Defence Estates,CORNWALL COUNCIL,150933,67143.13
Ministry of Defence,Ministry of Defence,01/07/2010,Fees for professional services,Defence Estates,CORPORATE DOCUMENT SERVICES  LIMITED,656989,130.79
Ministry of Defence,Ministry of Defence,01/07/2010,Fees for professional services,Defence Equipment & Support,CORPORATE DOCUMENT SERVICES  LIMITED,656989,431.32
Ministry of Defence,Ministry of Defence,01/07/2010,Fees for professional services,Central TLB,CORPORATE DOCUMENT SERVICES  LIMITED,656989,10346.75
Ministry of Defence,Ministry of Defence,01/07/2010,Fees for professional services,Air Command,CORPORATE DOCUMENT SERVICES  LIMITED,656989,4014.56
Ministry of Defence,Ministry of Defence,01/07/2010,Fees for professional services,Land Forces,CORPORATE DOCUMENT SERVICES  LIMITED,656989,8929.35
Ministry of Defence,Ministry of Defence,01/07/2010,Fees for professional services,Navy Command,CORPORATE DOCUMENT SERVICES  LIMITED,656989,14898.43
Ministry of Defence,Ministry of Defence,07/07/2010,Fees for professional services,Defence Estates,CORPORATE DOCUMENT SERVICES  LIMITED,659351,362.18
Ministry of Defence,Ministry of Defence,07/07/2010,Fees for professional services,Defence Equipment & Support,CORPORATE DOCUMENT SERVICES  LIMITED,659351,12.84
Ministry of Defence,Ministry of Defence,07/07/2010,Fees for professional services,Central TLB,CORPORATE DOCUMENT SERVICES  LIMITED,659351,3705.45
Ministry of Defence,Ministry of Defence,07/07/2010,Fees for professional services,Air Command,CORPORATE DOCUMENT SERVICES  LIMITED,659351,17212.69
Ministry of Defence,Ministry of Defence,07/07/2010,Fees for professional services,Land Forces,CORPORATE DOCUMENT SERVICES  LIMITED,659351,3728.89
Ministry of Defence,Ministry of Defence,07/07/2010,Fees for professional services,Navy Command,CORPORATE DOCUMENT SERVICES  LIMITED,659351,1261.38
Ministry of Defence,Ministry of Defence,12/07/2010,Fees for professional services,Defence Estates,CORPORATE DOCUMENT SERVICES  LIMITED,661368,1012.07
Ministry of Defence,Ministry of Defence,12/07/2010,Fees for professional services,Central TLB,CORPORATE DOCUMENT SERVICES  LIMITED,661368,8483.85
Ministry of Defence,Ministry of Defence,12/07/2010,Fees for professional services,Air Command,CORPORATE DOCUMENT SERVICES  LIMITED,661368,4778.1
Ministry of Defence,Ministry of Defence,12/07/2010,Fees for professional services,Land Forces,CORPORATE DOCUMENT SERVICES  LIMITED,661368,29620.57
Ministry of Defence,Ministry of Defence,12/07/2010,Fees for professional services,Navy Command,CORPORATE DOCUMENT SERVICES  LIMITED,661368,5426.17
Ministry of Defence,Ministry of Defence,19/07/2010,Fees for professional services,Defence Equipment & Support,CORPORATE DOCUMENT SERVICES  LIMITED,664946,145.22
Ministry of Defence,Ministry of Defence,19/07/2010,Fees for professional services,Central TLB,CORPORATE DOCUMENT SERVICES  LIMITED,664946,38451.15
Ministry of Defence,Ministry of Defence,19/07/2010,Fees for professional services,Air Command,CORPORATE DOCUMENT SERVICES  LIMITED,664946,10091.01
Ministry of Defence,Ministry of Defence,19/07/2010,Fees for professional services,Land Forces,CORPORATE DOCUMENT SERVICES  LIMITED,664946,4433.6
Ministry of Defence,Ministry of Defence,19/07/2010,Fees for professional services,Navy Command,CORPORATE DOCUMENT SERVICES  LIMITED,664946,5240.8
Ministry of Defence,Ministry of Defence,22/07/2010,Fees for professional services,Land Forces,CORPORATE DOCUMENT SERVICES  LIMITED,667593,84243.04
Ministry of Defence,Ministry of Defence,23/07/2010,Fees for professional services,Central TLB,CORPORATE DOCUMENT SERVICES  LIMITED,668377,2547.38
Ministry of Defence,Ministry of Defence,23/07/2010,Fees for professional services,Air Command,CORPORATE DOCUMENT SERVICES  LIMITED,668377,5948.69
Ministry of Defence,Ministry of Defence,23/07/2010,Fees for professional services,Land Forces,CORPORATE DOCUMENT SERVICES  LIMITED,668377,39386.44
Ministry of Defence,Ministry of Defence,23/07/2010,Fees for professional services,Navy Command,CORPORATE DOCUMENT SERVICES  LIMITED,668377,24597.79
Ministry of Defence,Ministry of Defence,26/07/2010,Fees for professional services,Command Joint Operations,CORPORATE DOCUMENT SERVICES  LIMITED,669095,362.18
Ministry of Defence,Ministry of Defence,26/07/2010,Fees for professional services,Defence Estates,CORPORATE DOCUMENT SERVICES  LIMITED,669095,379.74
Ministry of Defence,Ministry of Defence,26/07/2010,Fees for professional services,Central TLB,CORPORATE DOCUMENT SERVICES  LIMITED,669095,10636.8
Ministry of Defence,Ministry of Defence,26/07/2010,Fees for professional services,Air Command,CORPORATE DOCUMENT SERVICES  LIMITED,669095,16713.04
Ministry of Defence,Ministry of Defence,26/07/2010,Fees for professional services,Land Forces,CORPORATE DOCUMENT SERVICES  LIMITED,669095,3740.02
Ministry of Defence,Ministry of Defence,26/07/2010,Fees for professional services,Navy Command,CORPORATE DOCUMENT SERVICES  LIMITED,669095,352.31
Ministry of Defence,Ministry of Defence,26/07/2010,Design services and minor equipment purchases,Defence Equipment & Support,CORPORATE DOCUMENT SERVICES  LIMITED,669095,11562.33
Ministry of Defence,Ministry of Defence,08/07/2010,Estate management,Navy Command,CORPS OF COMMISSIONAIRES  MANAGEMENT LIMITED,660082,41229.15
Ministry of Defence,Ministry of Defence,14/07/2010,Estates - Equipment/Works,Defence Estate - SSG,CORTECH                         ,PMT - 021,65746.19
Ministry of Defence,Defence Science and Technology Laboratory,16/07/2010,Sub Contracted Work,Operations,CORUS RESEARCH DEVELOPMENT & TECHNOLOGY,V - 9000124536 - 00084034,49570
Ministry of Defence,Ministry of Defence,12/07/2010,Externally delivered education and training.,Air Command,COTSWOLD OUTDOOR LTD,661371,6477.01
Ministry of Defence,Ministry of Defence,12/07/2010,Food and clothing,Air Command,COTSWOLD OUTDOOR LTD,661371,10915.15
Ministry of Defence,Ministry of Defence,12/07/2010,Food and clothing,Land Forces,COTSWOLD OUTDOOR LTD,661371,592.79
Ministry of Defence,Ministry of Defence,12/07/2010,Food and clothing,Navy Command,COTSWOLD OUTDOOR LTD,661371,779.14
Ministry of Defence,Ministry of Defence,21/07/2010,Food and clothing,Air Command,COTSWOLD OUTDOOR LTD,666901,5044.41
Ministry of Defence,Ministry of Defence,21/07/2010,Food and clothing,Land Forces,COTSWOLD OUTDOOR LTD,666901,30837.84
Ministry of Defence,Ministry of Defence,21/07/2010,Food and clothing,Navy Command,COTSWOLD OUTDOOR LTD,666901,812.44
Ministry of Defence,Ministry of Defence,22/07/2010,Food and clothing,Air Command,COTSWOLD OUTDOOR LTD,667595,8224.17
Ministry of Defence,Ministry of Defence,22/07/2010,Food and clothing,Land Forces,COTSWOLD OUTDOOR LTD,667595,27734.36
Ministry of Defence,Ministry of Defence,22/07/2010,Food and clothing,Navy Command,COTSWOLD OUTDOOR LTD,667595,664.65
Ministry of Defence,Ministry of Defence,02/07/2010,Purchase of buildings and military equipment ,Defence Estates,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,657588,340156.85
Ministry of Defence,Ministry of Defence,02/07/2010,Grants to Reserves Forces and Cadets Association.,Defence Estates,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,657588,1238631.43
Ministry of Defence,Ministry of Defence,23/07/2010,Purchase of buildings and military equipment ,Defence Estates,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,668378,172076.81
Ministry of Defence,Ministry of Defence,23/07/2010,Grants to Reserves Forces and Cadets Association.,Defence Estates,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,668378,3066190.68
Ministry of Defence,Ministry of Defence,29/07/2010,Purchase of buildings and military equipment ,Land Forces,COUNCIL OF RESERVE FORCES' AND CADETS' ASSOCIATIONS,671142,103437
Ministry of Defence,Ministry of Defence,21/07/2010,Property leases,Defence Estates,COVESEA LIMITED,666904,366775.58
Ministry of Defence,Defence Science and Technology Laboratory,16/07/2010,Other Services & Office costs,Programme Office,CPNI,S - 0000000440 - 00086279,306756.94
Ministry of Defence,Ministry of Defence,07/07/2010,Fees for professional services,Central TLB,CRANFIELD UNIVERSITY,659353,1342339.83
Ministry of Defence,Ministry of Defence,12/07/2010,Externally delivered education and training.,Central TLB,CRANFIELD UNIVERSITY,661375,95411.5
Ministry of Defence,Ministry of Defence,12/07/2010,Externally delivered education and training.,Navy Command,CRANFIELD UNIVERSITY,661375,1000
Ministry of Defence,Defence Science and Technology Laboratory,16/07/2010,Sub Contracted Work,Operations,CRANFIELD UNIVERSITY,V - 9000124458 - 00085167,21891.12
Ministry of Defence,Defence Science and Technology Laboratory,23/07/2010,Professional Services,Operations,CRANFIELD UNIVERSITY,V - 9000124668 - 00086357,35026
Ministry of Defence,Defence Science and Technology Laboratory,23/07/2010,Sub Contracted Work,Operations,CRANFIELD UNIVERSITY,V - 9000124668 - 00086408,63247
Ministry of Defence,Ministry of Defence,14/07/2010,Fees for professional services,Command Joint Operations,CRIMINAL RECORDS BUREAU,662694,432
Ministry of Defence,Ministry of Defence,14/07/2010,Fees for professional services,Air Command,CRIMINAL RECORDS BUREAU,662694,252
Ministry of Defence,Ministry of Defence,14/07/2010,Fees for professional services,Navy Command,CRIMINAL RECORDS BUREAU,662694,5616
Ministry of Defence,Defence Science and Technology Laboratory,09/07/2010,Staff Training,Corporate,CRITERION PARTNERSHIP LIMITED,V - 9000124288 - 00081997,50298.52
Ministry of Defence,Ministry of Defence,23/07/2010,"Transporation of personnel, freight and travel expenses",Land Forces,CTS CONTAINER TRUCKING SERVICE GMBH,5000039018,27933.88
Ministry of Defence,Ministry of Defence,27/07/2010,"Purchase of munitions, other inventory or fuel",Air Command,CYMA PETROLEUM (UK) LIMITED,669824,23076.91
Ministry of Defence,Ministry of Defence,27/07/2010,"Transporation of personnel, freight and travel expenses",Command Joint Operations,CYPRUS PORTS AUTHORITY,5000039194,10922
Ministry of Defence,Ministry of Defence,02/07/2010,IT and communication services,Command Joint Operations,CYPRUS TELECOMMUNICATIONS AUTHORITY,5000037765,17074.57
Ministry of Defence,Ministry of Defence,02/07/2010,IT and communication services,Defence Estates,CYPRUS TELECOMMUNICATIONS AUTHORITY,5000037765,956.21
