Post Date,Publishable Label, Transaction Amount,"Publishable Label is provided by Bank and is industry standard.  May not, however, give true indication of purchase - additional comment as necessary"
19/09/2012,Catalogue,3182.36,Return flight to London to accompany VIP and attend bilateral trade talks
19/09/2012,Catalogue,3441.72,Return flight to London for recce for VIP visit
19/09/2012,Catalogue,950.69,Supplies for drinks machine in training suite
21/09/2012,Catalogue,892.19,Stationery
24/09/2012,Catalogue,805.59,
25/09/2012,Catalogue,1294.43,
25/09/2012,Catalogue,1405.87,Travel costs for official duty trip at overseas post
25/09/2012,Catalogue,1396.42,
27/09/2012,Catalogue,3497.88,Duty travel costs to post
03/09/2012,Diy & Household Stores,1510.37,Re-covering of suite in staff accommodation overseas
03/09/2012,Diy & Household Stores,557.39,Garden furniture for staff accommodation overseas
07/09/2012,Diy & Household Stores,513.37,
11/09/2012,Diy & Household Stores,1222.8,Anti-rust paint for sea-facing metal perimeter fence at overseas post
13/09/2012,Diy & Household Stores,831.06,
13/09/2012,Diy & Household Stores,560.72,
14/09/2012,Diy & Household Stores,619.94,IT equipment
21/09/2012,Diy & Household Stores,598.99,
27/09/2012,Diy & Household Stores,610.4,
07/09/2012,Entertainment,659.7,Training course
07/09/2012,Entertainment,3083.86,Business reception to mark end of London Olympics
10/09/2012,Entertainment,589.72,Dinner for course participants at RTC o'seas
14/09/2012,Entertainment,1465.94,Catering for reception at post overseas
14/09/2012,Entertainment,870.54,Official contracted catering company
14/09/2012,Entertainment,868.66,Official contracted catering company
14/09/2012,Entertainment,543.98,Official contracted catering company
24/09/2012,Entertainment,957.72,Official contracted catering company
25/09/2012,Entertainment,1262.15,Official reception costs at post overseas
27/09/2012,Entertainment,-1266.14,
03/09/2012,Food & Drink,526.63,Soft drinks & snacks for reception for VIP
11/09/2012,Food & Drink,800.02,Wine & soft drinks for use at Residence
17/09/2012,Food & Drink,847.95,Wine for reception for vVIPs
18/09/2012,Food & Drink,576,Wine for Paralympics closing reception
03/09/2012,Hotels,967.03,
03/09/2012,Hotels,2470.3,
03/09/2012,Hotels,1465.74,
03/09/2012,Hotels,1745.82,
03/09/2012,Hotels,619.04,
04/09/2012,Hotels,641.58,
04/09/2012,Hotels,560.55,
04/09/2012,Hotels,1046.09,
04/09/2012,Hotels,648.69,
04/09/2012,Hotels,757.52,
05/09/2012,Hotels,532.1,
05/09/2012,Hotels,552,
05/09/2012,Hotels,2434.83,
05/09/2012,Hotels,534.6,
06/09/2012,Hotels,1038,
06/09/2012,Hotels,1288.21,
07/09/2012,Hotels,966,
10/09/2012,Hotels,1150.83,
10/09/2012,Hotels,653.08,
10/09/2012,Hotels,1242,
10/09/2012,Hotels,1242,
10/09/2012,Hotels,966,
10/09/2012,Hotels,1248.59,
10/09/2012,Hotels,1311.54,
10/09/2012,Hotels,572.16,
11/09/2012,Hotels,685.43,
11/09/2012,Hotels,762.71,
11/09/2012,Hotels,580.9,
11/09/2012,Hotels,639.07,
11/09/2012,Hotels,526.67,
11/09/2012,Hotels,1181.38,
11/09/2012,Hotels,1104.31,
11/09/2012,Hotels,986.51,
11/09/2012,Hotels,752.96,
11/09/2012,Hotels,526.67,
11/09/2012,Hotels,570.14,
11/09/2012,Hotels,534.35,
12/09/2012,Hotels,524.51,
12/09/2012,Hotels,731.9,
12/09/2012,Hotels,558.85,
12/09/2012,Hotels,927.06,
12/09/2012,Hotels,1760,
13/09/2012,Hotels,1631.25,
13/09/2012,Hotels,995,
14/09/2012,Hotels,616.36,
14/09/2012,Hotels,1724.54,
17/09/2012,Hotels,623.45,
17/09/2012,Hotels,1120.53,
17/09/2012,Hotels,2592.85,
17/09/2012,Hotels,636.99,
17/09/2012,Hotels,812,
17/09/2012,Hotels,2653.86,
17/09/2012,Hotels,801.73,
17/09/2012,Hotels,729.99,
17/09/2012,Hotels,538,
18/09/2012,Hotels,644.37,
18/09/2012,Hotels,5270,
18/09/2012,Hotels,562.12,
18/09/2012,Hotels,1020,
18/09/2012,Hotels,760.69,
19/09/2012,Hotels,649.09,
19/09/2012,Hotels,698.85,
19/09/2012,Hotels,1193,
19/09/2012,Hotels,585.27,
21/09/2012,Hotels,590.25,
21/09/2012,Hotels,565.01,
24/09/2012,Hotels,636,
24/09/2012,Hotels,720,
24/09/2012,Hotels,503.09,
24/09/2012,Hotels,828,
24/09/2012,Hotels,500.88,
24/09/2012,Hotels,2611.86,
24/09/2012,Hotels,941.5,
24/09/2012,Hotels,864.79,
24/09/2012,Hotels,581.91,
24/09/2012,Hotels,1134,
24/09/2012,Hotels,686.89,
24/09/2012,Hotels,924.41,
25/09/2012,Hotels,1259.69,
25/09/2012,Hotels,788.75,
26/09/2012,Hotels,1987.43,
27/09/2012,Hotels,841.33,
28/09/2012,Hotels,761.09,
28/09/2012,Hotels,7253.93,
28/09/2012,Hotels,506.59,
28/09/2012,Hotels,595.82,
05/09/2012,Motoring,633.75,Uniforms for despatch riders at post 
11/09/2012,Motoring,1336.02,Shipping costs for medical equipment
20/09/2012,Motoring,574.5,Spares for fleet car at post
21/09/2012,Motoring,-633.75,
27/09/2012,Motoring,788.73,Vehicle maintenance costs for flag car at post
04/09/2012,Other Retailers,629.05,
04/09/2012,Other Retailers,754.86,Accommodation costs whilst attending conference o'seas
06/09/2012,Other Retailers,1155.88,Toner cartridges for Embassy photocopiers
11/09/2012,Other Retailers,660.9,Training course
12/09/2012,Other Retailers,-1100.63,
13/09/2012,Other Retailers,600.2,
14/09/2012,Other Retailers,626.99,
17/09/2012,Other Retailers,2432.51,Stationery
19/09/2012,Other Retailers,715.74,
20/09/2012,Other Retailers,1153.35,Stationery
21/09/2012,Other Retailers,733.02,Groceries for use at Residence
27/09/2012,Other Retailers,691.6,
27/09/2012,Other Retailers,597.34,Crystal glasses for use at Residence
28/09/2012,Other Retailers,570.24,Stationery
07/09/2012,Petrol,1041.8,Mandatory insurance for fleet vehicle at post
26/09/2012,Petrol,517.09,Petrol for fleet vehicles at post
26/09/2012,Petrol,968.83,Petrol for fleet vehicles at post
03/09/2012,Services,531.6,
03/09/2012,Services,507.95,
03/09/2012,Services,800,
03/09/2012,Services,1800,Membership fee 
04/09/2012,Services,594,
04/09/2012,Services,804,
05/09/2012,Services,739.51,
05/09/2012,Services,724.86,
05/09/2012,Services,1223.83,Freight costs for seven bags from post
06/09/2012,Services,782.88,
06/09/2012,Services,3553.11,Official mobile phone provider charges at post
07/09/2012,Services,1782,
10/09/2012,Services,843.82,
10/09/2012,Services,853,
10/09/2012,Services,672.39,
11/09/2012,Services,524.54,Security service for high-level reception
12/09/2012,Services,2411.12,Membership fee to Committee for Economic Development of Australia
12/09/2012,Services,1021.95,Subscription to national newspaper at post
12/09/2012,Services,639.66,
12/09/2012,Services,581.92,
12/09/2012,Services,1461.28,Membership fee to Australian Chamber of Commerce
12/09/2012,Services,518.04,Payment of telephone/broadband costs
13/09/2012,Services,1118.49,Rent for temporary offices overseas
13/09/2012,Services,800,Training course
14/09/2012,Services,678.04,
18/09/2012,Services,816.08,
19/09/2012,Services,3769.2,Hire of AV equipment for London 2012 Diplomatic briefings
19/09/2012,Services,2398.5,Training course
20/09/2012,Services,932.67,
